date,WW_Open,WW_High,WW_Low,WW_Close,WW_Volume,WW_Dividends,WW_Stock Splits
2001-11-15 00:00:00+00:00,29.71999931335449,30.239999771118164,28.239999771118164,25.679298400878903,13210900,0.0,
2001-11-16 00:00:00+00:00,29.479999542236328,29.8799991607666,28.8799991607666,25.748985290527344,1316900,0.0,
2001-11-19 00:00:00+00:00,30.0,30.299999237060547,29.700000762939453,26.39357185363769,699700,0.0,
2001-11-20 00:00:00+00:00,30.049999237060547,31.600000381469727,29.600000381469727,27.525978088378903,776800,0.0,
2001-11-21 00:00:00+00:00,31.899999618530277,31.899999618530277,30.700000762939453,27.22110366821289,621700,0.0,
2001-11-23 00:00:00+00:00,31.149999618530277,31.950000762939453,30.899999618530277,27.61309051513672,275100,0.0,
2001-11-26 00:00:00+00:00,31.850000381469727,32.599998474121094,30.75,26.80298614501953,502200,0.0,
2001-11-27 00:00:00+00:00,30.5,30.700000762939453,29.799999237060547,26.271629333496094,343100,0.0,
2001-11-28 00:00:00+00:00,30.100000381469727,30.899999618530277,30.049999237060547,26.75072479248047,154000,0.0,
2001-11-29 00:00:00+00:00,31.899999618530277,32.20000076293945,31.5,27.48241806030273,634700,0.0,
2001-11-30 00:00:00+00:00,31.5,34.650001525878906,31.5,29.75593376159668,873900,0.0,
2001-12-03 00:00:00+00:00,33.95000076293945,33.959999084472656,32.810001373291016,29.44234275817871,226900,0.0,
2001-12-04 00:00:00+00:00,34.0,35.70000076293945,33.599998474121094,29.546863555908203,359200,0.0,
2001-12-05 00:00:00+00:00,33.75,33.79999923706055,31.770000457763672,28.309946060180664,590400,0.0,
2001-12-06 00:00:00+00:00,32.45000076293945,33.900001525878906,32.45000076293945,29.52945709228516,173300,0.0,
2001-12-07 00:00:00+00:00,33.75,36.0099983215332,33.599998474121094,30.73153305053711,567900,0.0,
2001-12-10 00:00:00+00:00,35.150001525878906,35.25,33.650001525878906,29.48589324951172,588300,0.0,
2001-12-11 00:00:00+00:00,33.95000076293945,33.95000076293945,32.25,28.83258819580078,263000,0.0,
2001-12-12 00:00:00+00:00,33.25,33.25,32.099998474121094,28.26639175415039,184300,0.0,
2001-12-13 00:00:00+00:00,31.799999237060547,33.75,31.600000381469727,29.398794174194336,279500,0.0,
2001-12-14 00:00:00+00:00,33.54999923706055,33.54999923706055,32.5,28.963258743286133,172100,0.0,
2001-12-17 00:00:00+00:00,32.25,32.45000076293945,31.799999237060547,27.926677703857425,242800,0.0,
2001-12-18 00:00:00+00:00,32.04999923706055,32.900001525878906,32.0,27.944093704223636,207200,0.0,
2001-12-19 00:00:00+00:00,32.20000076293945,32.650001525878906,31.899999618530277,28.005069732666016,267900,0.0,
2001-12-20 00:00:00+00:00,32.099998474121094,32.79999923706055,31.979999542236328,27.874408721923828,341000,0.0,
2001-12-21 00:00:00+00:00,32.20000076293945,33.5,32.04999923706055,28.963258743286133,437300,0.0,
2001-12-24 00:00:00+00:00,33.29999923706055,33.97999954223633,32.849998474121094,29.34652709960937,40900,0.0,
2001-12-26 00:00:00+00:00,33.70000076293945,34.29999923706055,33.29999923706055,29.877880096435547,69600,0.0,
2001-12-27 00:00:00+00:00,34.20000076293945,34.45000076293945,33.70000076293945,29.607852935791016,351700,0.0,
2001-12-28 00:00:00+00:00,33.9900016784668,33.9900016784668,32.650001525878906,29.093914031982425,106300,0.0,
2001-12-31 00:00:00+00:00,33.349998474121094,33.81999969482422,33.099998474121094,29.459762573242188,112600,0.0,
2002-01-02 00:00:00+00:00,33.099998474121094,33.400001525878906,32.349998474121094,28.902278900146484,97400,0.0,
2002-01-03 00:00:00+00:00,33.0,33.0,32.400001525878906,28.22283744812012,57800,0.0,
2002-01-04 00:00:00+00:00,31.600000381469727,32.349998474121094,31.600000381469727,28.100889205932617,257700,0.0,
2002-01-07 00:00:00+00:00,32.29999923706055,32.349998474121094,31.90999984741211,27.874408721923828,69900,0.0,
2002-01-08 00:00:00+00:00,32.0,32.099998474121094,31.350000381469727,27.830856323242188,82100,0.0,
2002-01-09 00:00:00+00:00,32.0,32.5,31.950000762939453,27.830856323242188,52000,0.0,
2002-01-10 00:00:00+00:00,32.04999923706055,32.459999084472656,32.0,28.092174530029297,23600,0.0,
2002-01-11 00:00:00+00:00,32.400001525878906,32.79999923706055,32.27000045776367,28.28382110595703,21500,0.0,
2002-01-14 00:00:00+00:00,32.349998474121094,32.349998474121094,31.5,27.935379028320312,75100,0.0,
2002-01-15 00:00:00+00:00,32.0,32.15999984741211,31.850000381469727,27.91795921325684,128500,0.0,
2002-01-16 00:00:00+00:00,31.96999931335449,33.5,31.96999931335449,28.98067092895508,57900,0.0,
2002-01-17 00:00:00+00:00,33.27000045776367,33.79999923706055,33.060001373291016,29.00680351257324,101000,0.0,
2002-01-18 00:00:00+00:00,33.099998474121094,33.20000076293945,33.0099983215332,28.83258819580078,20500,0.0,
2002-01-22 00:00:00+00:00,33.0,33.20000076293945,33.0,28.87614631652832,21500,0.0,
2002-01-23 00:00:00+00:00,33.150001525878906,33.45000076293945,33.04999923706055,29.05035781860352,36500,0.0,
2002-01-24 00:00:00+00:00,33.29999923706055,35.70000076293945,33.29999923706055,30.57473564147949,205400,0.0,
2002-01-25 00:00:00+00:00,35.0,35.650001525878906,35.0,30.923168182373047,120500,0.0,
2002-01-28 00:00:00+00:00,35.349998474121094,35.9900016784668,35.0099983215332,31.184497833251957,116000,0.0,
2002-01-29 00:00:00+00:00,35.810001373291016,36.29999923706055,35.5,31.053834915161133,199900,0.0,
2002-01-30 00:00:00+00:00,35.54999923706055,37.29999923706055,35.5,31.977170944213867,165300,0.0,
2002-01-31 00:00:00+00:00,36.59999847412109,38.84999847412109,36.5,33.75416946411133,196900,0.0,
2002-02-01 00:00:00+00:00,38.75,38.79999923706055,37.209999084472656,32.76985549926758,78800,0.0,
2002-02-04 00:00:00+00:00,37.45000076293945,37.45000076293945,36.5,31.88136100769043,263000,0.0,
2002-02-05 00:00:00+00:00,36.150001525878906,36.34999847412109,35.900001525878906,31.66357421875,91700,0.0,
2002-02-06 00:00:00+00:00,36.45000076293945,36.79999923706055,35.650001525878906,31.35871315002441,270500,0.0,
2002-02-07 00:00:00+00:00,36.5,36.5,35.75,31.35871315002441,246500,0.0,
2002-02-08 00:00:00+00:00,36.0,36.20000076293945,35.900001525878906,31.532922744750977,80500,0.0,
2002-02-11 00:00:00+00:00,36.29999923706055,37.45000076293945,36.20000076293945,31.92491912841797,30500,0.0,
2002-02-12 00:00:00+00:00,36.54999923706055,36.59999847412109,36.29999923706055,31.741981506347656,12900,0.0,
2002-02-13 00:00:00+00:00,36.0,36.0099983215332,35.150001525878906,31.35871315002441,93800,0.0,
2002-02-14 00:00:00+00:00,36.09999847412109,36.09999847412109,35.900001525878906,31.35871315002441,112400,0.0,
2002-02-15 00:00:00+00:00,36.0,36.34999847412109,35.56999969482422,31.567768096923828,58000,0.0,
2002-02-19 00:00:00+00:00,36.79999923706055,38.0,36.79999923706055,32.665321350097656,190500,0.0,
2002-02-20 00:00:00+00:00,38.70000076293945,39.34999847412109,35.400001525878906,31.22804450988769,521500,0.0,
2002-02-21 00:00:00+00:00,36.0,36.150001525878906,35.150001525878906,31.09739112854004,89500,0.0,
2002-02-22 00:00:00+00:00,35.099998474121094,35.150001525878906,33.900001525878906,29.96499252319336,147600,0.0,
2002-02-25 00:00:00+00:00,34.5,35.349998474121094,34.5,30.47021102905273,157100,0.0,
2002-02-26 00:00:00+00:00,35.0,35.5,34.869998931884766,30.57473564147949,114400,0.0,
2002-02-27 00:00:00+00:00,35.150001525878906,35.150001525878906,34.529998779296875,30.29600143432617,134300,0.0,
2002-02-28 00:00:00+00:00,34.880001068115234,36.04999923706055,34.849998474121094,31.40226554870605,58600,0.0,
2002-03-01 00:00:00+00:00,36.20000076293945,36.34999847412109,35.91999816894531,31.28902053833008,50400,0.0,
2002-03-04 00:00:00+00:00,35.95000076293945,36.29999923706055,35.29999923706055,31.620025634765625,80700,0.0,
2002-03-05 00:00:00+00:00,36.220001220703125,36.59999847412109,35.790000915527344,31.88136100769043,91800,0.0,
2002-03-06 00:00:00+00:00,36.650001525878906,36.75,35.900001525878906,31.35871315002441,56000,0.0,
2002-03-07 00:00:00+00:00,35.900001525878906,35.900001525878906,34.400001525878906,30.66184425354004,191700,0.0,
2002-03-08 00:00:00+00:00,35.25,35.84000015258789,34.70000076293945,31.201913833618164,112800,0.0,
2002-03-11 00:00:00+00:00,36.0,36.59999847412109,35.38999938964844,30.923168182373047,95600,0.0,
2002-03-12 00:00:00+00:00,35.29999923706055,35.470001220703125,34.45000076293945,30.444089889526367,41000,0.0,
2002-03-13 00:00:00+00:00,34.900001525878906,34.939998626708984,34.650001525878906,30.226303100585938,54900,0.0,
2002-03-14 00:00:00+00:00,34.7400016784668,34.97999954223633,34.599998474121094,30.47021102905273,39800,0.0,
2002-03-15 00:00:00+00:00,34.97999954223633,35.20000076293945,34.79999923706055,30.57473564147949,61600,0.0,
2002-03-18 00:00:00+00:00,35.150001525878906,36.0,34.0,30.478931427001957,172700,0.0,
2002-03-19 00:00:00+00:00,35.25,35.70000076293945,34.900001525878906,31.01028251647949,70900,0.0,
2002-03-20 00:00:00+00:00,35.54999923706055,35.54999923706055,34.9900016784668,30.487642288208008,129200,0.0,
2002-03-21 00:00:00+00:00,35.0,35.439998626708984,34.849998474121094,30.87090492248535,80400,0.0,
2002-03-22 00:00:00+00:00,35.54999923706055,35.54999923706055,35.25,30.96673011779785,87200,0.0,
2002-03-25 00:00:00+00:00,35.70000076293945,35.75,35.099998474121094,30.748952865600582,77400,0.0,
2002-03-26 00:00:00+00:00,35.29999923706055,35.45000076293945,34.900001525878906,30.879615783691406,36100,0.0,
2002-03-27 00:00:00+00:00,35.400001525878906,38.900001525878906,35.349998474121094,33.283790588378906,355100,0.0,
