date,NOM_Open,NOM_High,NOM_Low,NOM_Close,NOM_Volume,NOM_Dividends,NOM_Stock Splits
1993-05-26 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,2600,0.0,
1993-05-27 00:00:00+00:00,15.0,15.125,15.0,3.4144821166992188,1000,0.0,
1993-05-28 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,1900,0.0,
1993-06-01 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,8000,0.0,
1993-06-02 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,0,0.0,
1993-06-03 00:00:00+00:00,15.0,15.125,15.0,3.4144821166992188,3300,0.0,
1993-06-04 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,500,0.0,
1993-06-07 00:00:00+00:00,15.125,15.125,15.0,3.3862621784210205,1300,0.0,
1993-06-08 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,100,0.0,
1993-06-09 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,0,0.0,
1993-06-10 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,0,0.0,
1993-06-11 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,0,0.0,
1993-06-14 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,500,0.0,
1993-06-15 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,10200,0.0,
1993-06-16 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,600,0.0,
1993-06-17 00:00:00+00:00,15.0,15.25,15.0,3.3862621784210205,3700,0.0,
1993-06-18 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,16100,0.0,
1993-06-21 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,100,0.0,
1993-06-22 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,1600,0.0,
1993-06-23 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,500,0.0,
1993-06-24 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,0,0.0,
1993-06-25 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,0,0.0,
1993-06-28 00:00:00+00:00,15.125,15.125,15.0,3.4144821166992188,7400,0.0,
1993-06-29 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,14300,0.0,
1993-06-30 00:00:00+00:00,15.0,15.125,15.0,3.3862621784210205,8400,0.0,
1993-07-01 00:00:00+00:00,14.875,15.0,14.875,3.358044385910034,3900,0.0,
1993-07-02 00:00:00+00:00,15.0,15.0,14.875,3.358044385910034,6000,0.0,
1993-07-06 00:00:00+00:00,14.75,15.0,14.75,3.3862621784210205,1700,0.0,
1993-07-07 00:00:00+00:00,14.75,15.125,14.75,3.3862621784210205,3800,0.0,
1993-07-08 00:00:00+00:00,15.0,15.0,14.875,3.358044385910034,2300,0.0,
1993-07-09 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,1300,0.0,
1993-07-12 00:00:00+00:00,15.0,15.0,14.875,3.358044385910034,3300,0.0,
1993-07-13 00:00:00+00:00,14.875,14.875,14.875,3.358044385910034,800,0.0,
1993-07-14 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,300,0.0,
1993-07-15 00:00:00+00:00,14.875,15.0,14.875,3.3862621784210205,1300,0.0,
1993-07-16 00:00:00+00:00,14.875,15.0,14.875,3.3862621784210205,1500,0.0,
1993-07-19 00:00:00+00:00,15.0,15.125,15.0,3.4144821166992188,2300,0.0,
1993-07-20 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,2900,0.0,
1993-07-21 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,500,0.0,
1993-07-22 00:00:00+00:00,15.125,15.125,15.125,3.4144821166992188,0,0.0,
1993-07-23 00:00:00+00:00,15.25,15.25,15.0,3.3862621784210205,2300,0.0,
1993-07-26 00:00:00+00:00,15.0,15.0,15.0,3.3862621784210205,0,0.0,
1993-07-27 00:00:00+00:00,14.875,14.875,14.5,3.273388385772705,7600,0.0,
1993-07-28 00:00:00+00:00,14.625,14.75,14.625,3.3298215866088867,900,0.0,
1993-07-29 00:00:00+00:00,14.75,14.75,14.75,3.3298215866088867,0,0.0,
1993-07-30 00:00:00+00:00,14.625,14.875,14.625,3.358044385910034,800,0.0,
1993-08-02 00:00:00+00:00,14.875,14.875,14.875,3.358044385910034,400,0.0,
1993-08-03 00:00:00+00:00,14.875,14.875,14.875,3.358044385910034,700,0.0,
1993-08-04 00:00:00+00:00,14.75,14.75,14.75,3.3298215866088867,2500,0.0,
1993-08-05 00:00:00+00:00,14.75,14.75,14.75,3.3298215866088867,0,0.0,
1993-08-06 00:00:00+00:00,14.75,14.875,14.75,3.358044385910034,1600,0.0,
1993-08-09 00:00:00+00:00,14.75,14.875,14.75,3.371645927429199,1600,0.06,
1993-08-10 00:00:00+00:00,14.875,14.875,14.75,3.343308687210083,1200,0.0,
1993-08-11 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,0,0.0,
1993-08-12 00:00:00+00:00,14.75,14.875,14.75,3.371645927429199,1700,0.0,
1993-08-13 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,800,0.0,
1993-08-16 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,0,0.0,
1993-08-17 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,3700,0.0,
1993-08-18 00:00:00+00:00,15.0,15.0,14.75,3.343308687210083,900,0.0,
1993-08-19 00:00:00+00:00,14.625,14.625,14.625,3.314976692199707,1200,0.0,
1993-08-20 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,2000,0.0,
1993-08-23 00:00:00+00:00,14.75,14.75,14.625,3.314976692199707,1300,0.0,
1993-08-24 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,200,0.0,
1993-08-25 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,0,0.0,
1993-08-26 00:00:00+00:00,14.625,14.625,14.5,3.286643743515014,2000,0.0,
1993-08-27 00:00:00+00:00,14.5,14.5,14.5,3.286643743515014,0,0.0,
1993-08-30 00:00:00+00:00,14.5,14.5,14.375,3.258312225341797,1700,0.0,
1993-08-31 00:00:00+00:00,14.375,14.375,14.375,3.258312225341797,0,0.0,
1993-09-01 00:00:00+00:00,14.625,14.625,14.375,3.286643743515014,7000,0.0,
1993-09-02 00:00:00+00:00,14.5,14.625,14.5,3.314976692199707,2100,0.0,
1993-09-03 00:00:00+00:00,14.375,14.375,14.375,3.258312225341797,400,0.0,
1993-09-07 00:00:00+00:00,14.5,14.625,14.5,3.314976692199707,2300,0.0,
1993-09-08 00:00:00+00:00,14.75,14.75,14.75,3.343308687210083,300,0.0,
1993-09-09 00:00:00+00:00,14.75,14.75,14.625,3.356964349746704,5200,0.06,
1993-09-10 00:00:00+00:00,14.75,14.75,14.75,3.356964349746704,0,0.0,
1993-09-13 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,100,0.0,
1993-09-14 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,0,0.0,
1993-09-15 00:00:00+00:00,14.75,14.75,14.625,3.3285152912139893,5000,0.0,
1993-09-16 00:00:00+00:00,14.75,14.75,14.75,3.356964349746704,500,0.0,
1993-09-17 00:00:00+00:00,14.75,14.75,14.75,3.356964349746704,0,0.0,
1993-09-20 00:00:00+00:00,14.75,14.75,14.75,3.356964349746704,0,0.0,
1993-09-21 00:00:00+00:00,14.75,14.75,14.75,3.356964349746704,0,0.0,
1993-09-22 00:00:00+00:00,14.75,15.0,14.75,3.4138669967651367,4500,0.0,
1993-09-23 00:00:00+00:00,15.0,15.0,15.0,3.4138669967651367,0,0.0,
1993-09-24 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,200,0.0,
1993-09-27 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,0,0.0,
1993-09-28 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,1500,0.0,
1993-09-29 00:00:00+00:00,15.0,15.0,14.875,3.385416030883789,1600,0.0,
1993-09-30 00:00:00+00:00,14.75,14.75,14.75,3.356964349746704,800,0.0,
1993-10-01 00:00:00+00:00,14.625,14.625,14.625,3.3285152912139893,300,0.0,
1993-10-04 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,400,0.0,
1993-10-05 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,0,0.0,
1993-10-06 00:00:00+00:00,14.875,14.875,14.875,3.385416030883789,900,0.0,
1993-10-07 00:00:00+00:00,14.625,14.875,14.625,3.3285152912139893,2700,0.0,
1993-10-08 00:00:00+00:00,14.375,14.375,14.375,3.285095691680908,1800,0.06,
1993-10-11 00:00:00+00:00,14.25,14.375,14.25,3.285095691680908,1000,0.0,
1993-10-12 00:00:00+00:00,14.375,14.375,14.375,3.285095691680908,300,0.0,
1993-10-13 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,1400,0.0,
1993-10-14 00:00:00+00:00,14.25,14.375,14.25,3.285095691680908,900,0.0,
1993-10-15 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,500,0.0,
1993-10-18 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,600,0.0,
1993-10-19 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,1800,0.0,
1993-10-20 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,0,0.0,
1993-10-21 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,0,0.0,
1993-10-22 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,1800,0.0,
1993-10-25 00:00:00+00:00,14.375,14.375,14.375,3.285095691680908,200,0.0,
1993-10-26 00:00:00+00:00,14.375,14.375,14.375,3.285095691680908,0,0.0,
1993-10-27 00:00:00+00:00,14.375,14.5,14.125,3.285095691680908,10700,0.0,
1993-10-28 00:00:00+00:00,14.375,14.375,14.375,3.285095691680908,0,0.0,
1993-10-29 00:00:00+00:00,14.125,14.25,14.125,3.2565317153930664,2000,0.0,
1993-11-01 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,400,0.0,
1993-11-02 00:00:00+00:00,14.25,14.25,14.0,3.1994011402130127,3500,0.0,
1993-11-03 00:00:00+00:00,14.0,14.125,14.0,3.2279646396636963,2900,0.0,
1993-11-04 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,200,0.0,
1993-11-05 00:00:00+00:00,14.25,14.25,14.25,3.2565317153930664,0,0.0,
1993-11-08 00:00:00+00:00,14.25,14.25,14.125,3.2702999114990234,1200,0.06,
1993-11-09 00:00:00+00:00,14.25,14.25,14.125,3.2416117191314697,4300,0.0,
1993-11-10 00:00:00+00:00,14.25,14.25,14.0,3.2416117191314697,5100,0.0,
1993-11-11 00:00:00+00:00,14.125,14.125,14.125,3.2416117191314697,1700,0.0,
1993-11-12 00:00:00+00:00,14.125,14.125,14.125,3.2416117191314697,400,0.0,
1993-11-15 00:00:00+00:00,13.875,13.875,13.75,3.184239864349365,4700,0.0,
1993-11-16 00:00:00+00:00,13.875,14.0,13.875,3.212925672531128,3600,0.0,
1993-11-17 00:00:00+00:00,14.0,14.0,14.0,3.212925672531128,300,0.0,
1993-11-18 00:00:00+00:00,14.0,14.0,14.0,3.212925672531128,8800,0.0,
1993-11-19 00:00:00+00:00,14.0,14.0,14.0,3.212925672531128,0,0.0,
1993-11-22 00:00:00+00:00,13.5,13.875,13.5,3.184239864349365,17300,0.0,
