date,TEX_Open,TEX_High,TEX_Low,TEX_Close,TEX_Volume,TEX_Dividends,TEX_Stock Splits
1980-03-19 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,250,0.0,
1980-03-20 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-03-21 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-03-24 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,1500,0.0,
1980-03-25 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,500,0.0,
1980-03-26 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,750,0.0,
1980-03-27 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,4250,0.0,
1980-03-28 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,5000,0.0,
1980-03-31 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-01 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-02 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-03 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-07 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-08 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-09 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-10 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-11 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-14 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-15 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-16 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-17 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-18 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,500,0.0,
1980-04-21 00:00:00+00:00,0.0,4.599999904632568,3.799999952316284,3.3838682174682617,500,0.0,
1980-04-22 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
1980-04-23 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3838682174682617,0,0.0,
