date,BRT_Open,BRT_High,BRT_Low,BRT_Close,BRT_Volume,BRT_Dividends,BRT_Stock Splits
1973-05-03 00:00:00+00:00,22.875,24.0,22.5,4.240327835083008,400,0.0,
1973-05-04 00:00:00+00:00,22.5,23.625,22.125,4.169654846191406,300,0.0,
1973-05-07 00:00:00+00:00,22.125,23.25,21.75,4.098982810974121,300,0.0,
1973-05-08 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,600,0.0,
1973-05-09 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,0,0.0,
1973-05-10 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,100,0.0,
1973-05-11 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,0,0.0,
1973-05-14 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,0,0.0,
1973-05-15 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,300,0.0,
1973-05-16 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,100,0.0,
1973-05-17 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,100,0.0,
1973-05-18 00:00:00+00:00,21.75,23.25,21.75,4.098982810974121,400,0.0,
1973-05-21 00:00:00+00:00,21.75,23.25,21.0,3.957639455795288,200,0.0,
1973-05-22 00:00:00+00:00,21.0,24.0,21.0,3.957639455795288,300,0.0,
1973-05-23 00:00:00+00:00,21.0,21.0,19.5,3.745621919631958,1000,0.0,
1973-05-24 00:00:00+00:00,19.875,19.875,19.5,3.745621919631958,200,0.0,
1973-05-25 00:00:00+00:00,19.875,20.25,19.875,3.745621919631958,600,0.0,
1973-05-29 00:00:00+00:00,19.875,21.0,19.875,3.957639455795288,500,0.0,
1973-05-30 00:00:00+00:00,21.0,21.0,20.625,3.957639455795288,100,0.0,
1973-05-31 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,200,0.0,
1973-06-01 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,200,0.0,
1973-06-04 00:00:00+00:00,20.625,20.625,18.75,3.53360652923584,900,0.0,
1973-06-05 00:00:00+00:00,18.375,18.375,18.0,3.462932109832764,600,0.0,
1973-06-06 00:00:00+00:00,19.125,19.125,19.125,3.6042768955230713,200,0.0,
1973-06-07 00:00:00+00:00,19.125,19.875,18.75,3.53360652923584,300,0.0,
1973-06-08 00:00:00+00:00,18.75,19.5,18.375,3.674950122833252,600,0.0,
1973-06-11 00:00:00+00:00,20.25,20.25,20.25,3.816294431686402,200,0.0,
1973-06-12 00:00:00+00:00,20.25,20.625,20.25,3.816294431686402,100,0.0,
1973-06-13 00:00:00+00:00,20.625,21.75,20.625,4.02830982208252,400,0.0,
1973-06-14 00:00:00+00:00,21.75,22.125,21.75,4.169654846191406,100,0.0,
1973-06-15 00:00:00+00:00,22.125,22.5,22.125,4.240327835083008,200,0.0,
1973-06-18 00:00:00+00:00,22.125,22.125,21.375,4.02830982208252,200,0.0,
1973-06-19 00:00:00+00:00,21.375,21.375,21.375,4.02830982208252,0,0.0,
1973-06-20 00:00:00+00:00,21.375,21.75,21.375,4.02830982208252,100,0.0,
1973-06-21 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,0,0.0,
1973-06-22 00:00:00+00:00,21.0,21.375,20.625,3.88696551322937,200,0.0,
1973-06-25 00:00:00+00:00,20.625,20.625,20.25,3.88696551322937,200,0.0,
1973-06-26 00:00:00+00:00,20.625,20.625,20.25,3.88696551322937,100,0.0,
1973-06-27 00:00:00+00:00,21.375,21.75,21.375,4.098982810974121,1000,0.0,
1973-06-28 00:00:00+00:00,21.75,21.75,21.75,4.098982810974121,200,0.0,
1973-06-29 00:00:00+00:00,21.75,21.75,21.75,4.098982810974121,400,0.0,
1973-07-02 00:00:00+00:00,21.0,21.0,20.625,3.88696551322937,400,0.0,
1973-07-03 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,0,0.0,
1973-07-05 00:00:00+00:00,21.0,21.0,20.25,3.816294431686402,200,0.0,
1973-07-06 00:00:00+00:00,20.25,20.25,20.25,3.816294431686402,200,0.0,
1973-07-09 00:00:00+00:00,20.25,20.25,19.875,3.816294431686402,300,0.0,
1973-07-10 00:00:00+00:00,20.625,21.0,20.625,3.957639455795288,200,0.0,
1973-07-11 00:00:00+00:00,21.0,21.75,21.0,4.098982810974121,700,0.0,
1973-07-12 00:00:00+00:00,21.75,22.125,21.75,4.169654846191406,200,0.0,
1973-07-13 00:00:00+00:00,21.75,21.75,21.375,4.02830982208252,700,0.0,
1973-07-16 00:00:00+00:00,21.375,21.75,21.0,4.098982810974121,700,0.0,
1973-07-17 00:00:00+00:00,21.75,22.125,21.375,4.169654846191406,400,0.0,
1973-07-18 00:00:00+00:00,22.125,22.5,21.75,4.240327835083008,300,0.0,
1973-07-19 00:00:00+00:00,22.125,22.125,21.75,4.098982810974121,200,0.0,
1973-07-20 00:00:00+00:00,21.75,22.5,21.75,4.169654846191406,200,0.0,
1973-07-23 00:00:00+00:00,22.125,22.125,21.75,4.098982810974121,200,0.0,
1973-07-24 00:00:00+00:00,21.75,21.75,21.75,4.098982810974121,100,0.0,
1973-07-25 00:00:00+00:00,21.75,22.125,21.75,4.098982810974121,200,0.0,
1973-07-26 00:00:00+00:00,21.75,21.75,21.75,4.098982810974121,400,0.0,
1973-07-27 00:00:00+00:00,21.75,21.75,21.375,4.02830982208252,200,0.0,
1973-07-30 00:00:00+00:00,21.75,22.125,21.75,4.098982810974121,100,0.0,
1973-07-31 00:00:00+00:00,21.75,21.75,21.375,4.098982810974121,100,0.0,
1973-08-01 00:00:00+00:00,21.75,22.5,21.375,4.02830982208252,200,0.0,
1973-08-02 00:00:00+00:00,21.375,21.375,21.0,4.02830982208252,200,0.0,
1973-08-03 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,0,0.0,
1973-08-06 00:00:00+00:00,21.0,21.75,21.0,3.957639455795288,200,0.0,
1973-08-07 00:00:00+00:00,21.75,21.75,21.75,4.098982810974121,100,0.0,
1973-08-08 00:00:00+00:00,21.75,21.75,21.75,4.098982810974121,0,0.0,
1973-08-09 00:00:00+00:00,21.75,21.75,20.625,3.88696551322937,500,0.0,
1973-08-10 00:00:00+00:00,21.375,21.375,21.375,4.02830982208252,300,0.0,
1973-08-13 00:00:00+00:00,21.0,21.0,20.625,3.88696551322937,200,0.0,
1973-08-14 00:00:00+00:00,20.25,20.25,18.375,3.6042768955230713,1600,0.0,
1973-08-15 00:00:00+00:00,19.5,20.625,19.5,3.745621919631958,800,0.0,
1973-08-16 00:00:00+00:00,20.25,20.25,20.25,3.816294431686402,100,0.0,
1973-08-17 00:00:00+00:00,20.25,20.25,19.125,3.6042768955230713,300,0.0,
1973-08-20 00:00:00+00:00,19.125,19.5,19.125,3.6042768955230713,100,0.0,
1973-08-21 00:00:00+00:00,19.125,19.875,18.375,3.745621919631958,700,0.0,
1973-08-22 00:00:00+00:00,19.875,20.25,19.875,3.816294431686402,100,0.0,
1973-08-23 00:00:00+00:00,20.25,20.625,19.875,3.816294431686402,100,0.0,
1973-08-24 00:00:00+00:00,20.25,20.625,19.875,3.745621919631958,200,0.0,
1973-08-27 00:00:00+00:00,19.875,19.875,19.875,3.745621919631958,0,0.0,
1973-08-28 00:00:00+00:00,19.875,20.625,19.875,3.88696551322937,100,0.0,
1973-08-29 00:00:00+00:00,20.625,21.0,20.625,3.957639455795288,100,0.0,
1973-08-30 00:00:00+00:00,21.0,21.0,20.625,3.88696551322937,100,0.0,
1973-08-31 00:00:00+00:00,20.625,20.625,20.625,3.88696551322937,0,0.0,
1973-09-04 00:00:00+00:00,20.625,20.625,20.625,3.88696551322937,100,0.0,
1973-09-05 00:00:00+00:00,20.625,21.0,20.625,3.88696551322937,200,0.0,
1973-09-06 00:00:00+00:00,20.625,21.0,20.625,3.957639455795288,200,0.0,
1973-09-07 00:00:00+00:00,21.0,21.375,21.0,3.957639455795288,700,0.0,
1973-09-10 00:00:00+00:00,21.375,22.125,21.375,4.169654846191406,300,0.0,
1973-09-11 00:00:00+00:00,22.125,22.875,22.125,4.240327835083008,800,0.0,
1973-09-12 00:00:00+00:00,22.5,22.5,22.125,4.240327835083008,100,0.0,
1973-09-13 00:00:00+00:00,22.5,23.625,22.5,4.452343463897705,300,0.0,
1973-09-14 00:00:00+00:00,23.625,23.625,22.875,4.452343463897705,100,0.0,
1973-09-17 00:00:00+00:00,23.625,23.625,22.875,4.452343463897705,600,0.0,
1973-09-18 00:00:00+00:00,23.625,24.0,23.25,4.452343463897705,200,0.0,
1973-09-19 00:00:00+00:00,23.625,24.0,22.875,4.523014545440674,800,0.0,
1973-09-20 00:00:00+00:00,24.0,24.0,23.25,4.452343463897705,800,0.0,
1973-09-21 00:00:00+00:00,23.625,24.0,23.25,4.381670951843262,300,0.0,
1973-09-24 00:00:00+00:00,23.25,23.25,22.5,4.311000823974609,600,0.0,
1973-09-25 00:00:00+00:00,22.875,22.875,22.5,4.311000823974609,200,0.0,
1973-09-26 00:00:00+00:00,23.25,24.0,23.25,4.381670951843262,600,0.0,
1973-09-27 00:00:00+00:00,23.25,23.625,23.25,4.381670951843262,100,0.0,
1973-09-28 00:00:00+00:00,23.625,23.625,23.625,4.452343463897705,0,0.0,
1973-10-01 00:00:00+00:00,23.625,24.0,23.625,4.523014545440674,500,0.0,
1973-10-02 00:00:00+00:00,24.0,24.0,23.625,4.452343463897705,100,0.0,
1973-10-03 00:00:00+00:00,23.625,24.0,23.625,4.452343463897705,200,0.0,
1973-10-04 00:00:00+00:00,23.625,24.0,23.625,4.523014545440674,200,0.0,
1973-10-05 00:00:00+00:00,23.625,23.625,22.875,4.311000823974609,400,0.0,
1973-10-08 00:00:00+00:00,22.875,22.875,22.875,4.311000823974609,100,0.0,
1973-10-09 00:00:00+00:00,23.25,23.25,23.25,4.381670951843262,200,0.0,
1973-10-10 00:00:00+00:00,23.25,23.625,23.25,4.381670951843262,200,0.0,
1973-10-11 00:00:00+00:00,23.25,23.25,22.875,4.311000823974609,100,0.0,
1973-10-12 00:00:00+00:00,23.25,23.625,23.25,4.381670951843262,300,0.0,
1973-10-15 00:00:00+00:00,22.875,22.875,21.75,4.240327835083008,1200,0.0,
1973-10-16 00:00:00+00:00,22.5,23.625,22.5,4.311000823974609,800,0.0,
1973-10-17 00:00:00+00:00,22.875,24.0,22.875,4.452343463897705,300,0.0,
1973-10-18 00:00:00+00:00,23.625,23.625,22.875,4.311000823974609,500,0.0,
1973-10-19 00:00:00+00:00,22.875,23.25,22.875,4.381670951843262,200,0.0,
1973-10-22 00:00:00+00:00,22.875,22.875,22.875,4.311000823974609,200,0.0,
1973-10-23 00:00:00+00:00,22.5,22.5,21.75,4.098982810974121,900,0.0,
1973-10-24 00:00:00+00:00,21.75,22.875,21.75,4.240327835083008,600,0.0,
1973-10-25 00:00:00+00:00,22.5,22.5,21.375,4.02830982208252,300,0.0,
1973-10-26 00:00:00+00:00,21.375,22.125,21.375,4.169654846191406,100,0.0,
1973-10-29 00:00:00+00:00,21.75,21.75,21.375,4.098982810974121,100,0.0,
1973-10-30 00:00:00+00:00,21.375,21.375,21.375,4.02830982208252,0,0.0,
1973-10-31 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,100,0.0,
1973-11-01 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,100,0.0,
1973-11-02 00:00:00+00:00,21.0,21.0,21.0,3.957639455795288,300,0.0,
1973-11-05 00:00:00+00:00,21.0,21.75,21.0,3.957639455795288,300,0.0,
1973-11-06 00:00:00+00:00,21.0,21.375,20.625,3.88696551322937,300,0.0,
1973-11-07 00:00:00+00:00,20.625,21.0,20.25,3.88696551322937,200,0.0,
1973-11-08 00:00:00+00:00,21.375,21.375,21.375,4.02830982208252,100,0.0,
1973-11-09 00:00:00+00:00,20.625,20.625,20.625,3.88696551322937,400,0.0,
1973-11-12 00:00:00+00:00,20.25,20.25,19.875,3.816294431686402,500,0.0,
1973-11-13 00:00:00+00:00,20.25,20.25,19.5,3.674950122833252,400,0.0,
1973-11-14 00:00:00+00:00,19.5,19.5,19.125,3.6042768955230713,200,0.0,
1973-11-15 00:00:00+00:00,19.5,19.875,19.5,3.745621919631958,300,0.0,
1973-11-16 00:00:00+00:00,19.5,19.5,18.0,3.6042768955230713,1200,0.0,
1973-11-19 00:00:00+00:00,18.75,18.75,17.625,3.3215887546539307,1200,0.0,
1973-11-20 00:00:00+00:00,17.625,18.75,17.625,3.392261028289795,900,0.0,
1973-11-21 00:00:00+00:00,18.0,18.0,17.25,3.392261028289795,1000,0.0,
1973-11-23 00:00:00+00:00,18.0,18.0,17.625,3.392261028289795,300,0.0,
1973-11-26 00:00:00+00:00,18.0,18.0,17.625,3.3215887546539307,300,0.0,
1973-11-27 00:00:00+00:00,17.625,18.375,17.625,3.392261028289795,900,0.0,
1973-11-28 00:00:00+00:00,18.0,18.375,18.0,3.392261028289795,200,0.0,
1973-11-29 00:00:00+00:00,18.0,18.375,17.625,3.3215887546539307,200,0.0,
1973-11-30 00:00:00+00:00,17.625,18.0,17.625,3.3215887546539307,500,0.0,
1973-12-03 00:00:00+00:00,17.625,18.0,16.5,3.109572410583496,1000,0.0,
1973-12-04 00:00:00+00:00,16.5,16.5,16.125,3.038901805877685,200,0.0,
1973-12-05 00:00:00+00:00,15.75,15.75,13.5,2.544196367263794,1400,0.0,
1973-12-06 00:00:00+00:00,13.875,15.0,13.875,2.756211996078491,700,0.0,
1973-12-07 00:00:00+00:00,14.625,16.5,14.625,3.109572410583496,500,0.0,
1973-12-10 00:00:00+00:00,16.875,17.625,16.875,3.3215887546539307,300,0.0,
1973-12-11 00:00:00+00:00,16.5,16.5,15.375,2.968229293823242,1000,0.0,
1973-12-12 00:00:00+00:00,15.75,15.75,15.375,2.968229293823242,400,0.0,
1973-12-13 00:00:00+00:00,15.375,15.375,15.0,2.8268849849700928,100,0.0,
1973-12-14 00:00:00+00:00,15.0,15.375,14.25,2.8268849849700928,1200,0.0,
1973-12-17 00:00:00+00:00,14.625,14.625,14.25,2.756211996078491,200,0.0,
1973-12-18 00:00:00+00:00,14.625,15.75,14.625,2.968229293823242,600,0.0,
1973-12-19 00:00:00+00:00,15.75,16.125,15.375,3.038901805877685,400,0.0,
1973-12-20 00:00:00+00:00,16.5,17.25,16.5,3.109572410583496,800,0.0,
1973-12-21 00:00:00+00:00,16.5,17.625,16.5,3.250917673110962,1000,0.0,
1973-12-24 00:00:00+00:00,16.875,16.875,16.125,3.109572410583496,600,0.0,
1973-12-26 00:00:00+00:00,16.125,16.125,15.375,2.897557497024536,700,0.0,
1973-12-27 00:00:00+00:00,15.0,15.0,14.25,2.685539722442627,300,0.0,
1973-12-28 00:00:00+00:00,13.5,13.5,12.0,2.402852296829224,2500,0.0,
1973-12-31 00:00:00+00:00,12.75,13.5,12.0,2.473522663116455,2300,0.0,
1974-01-02 00:00:00+00:00,13.5,14.25,13.5,2.685539722442627,800,0.0,
1974-01-03 00:00:00+00:00,14.625,15.75,14.625,2.968229293823242,900,0.0,
1974-01-04 00:00:00+00:00,15.75,16.5,15.375,3.109572410583496,600,0.0,
1974-01-07 00:00:00+00:00,16.5,17.25,16.5,3.109572410583496,300,0.0,
1974-01-08 00:00:00+00:00,17.25,17.25,17.25,3.250917673110962,100,0.0,
1974-01-09 00:00:00+00:00,17.25,17.25,16.5,3.109572410583496,100,0.0,
