date,PSR_Open,PSR_High,PSR_Low,PSR_Close,PSR_Volume,PSR_Dividends,PSR_Stock Splits
2008-11-21 00:00:00+00:00,19.75,20.3799991607666,19.75,14.270489692687988,200,0.0,
2008-11-24 00:00:00+00:00,20.3799991607666,20.3799991607666,20.3799991607666,14.270489692687988,0,0.0,
2008-11-25 00:00:00+00:00,20.3799991607666,20.3799991607666,20.3799991607666,14.270489692687988,0,0.0,
2008-11-26 00:00:00+00:00,20.3799991607666,20.3799991607666,20.3799991607666,14.270489692687988,0,0.0,
2008-11-28 00:00:00+00:00,20.3799991607666,20.3799991607666,20.3799991607666,14.270489692687988,0,0.0,
2008-12-01 00:00:00+00:00,20.3799991607666,20.3799991607666,20.3799991607666,14.270489692687988,0,0.0,
2008-12-02 00:00:00+00:00,24.0,26.31999969482422,23.899999618530277,16.735254287719727,8200,0.0,
2008-12-03 00:00:00+00:00,23.959999084472656,23.959999084472656,23.959999084472656,16.777273178100586,100,0.0,
2008-12-04 00:00:00+00:00,23.959999084472656,23.959999084472656,23.959999084472656,16.777273178100586,0,0.0,
2008-12-05 00:00:00+00:00,23.959999084472656,23.959999084472656,23.959999084472656,16.777273178100586,0,0.0,
2008-12-08 00:00:00+00:00,23.959999084472656,23.959999084472656,23.959999084472656,16.777273178100586,0,0.0,
2008-12-09 00:00:00+00:00,23.959999084472656,23.959999084472656,23.959999084472656,16.777273178100586,0,0.0,
2008-12-10 00:00:00+00:00,23.959999084472656,23.959999084472656,23.959999084472656,16.777273178100586,0,0.0,
2008-12-11 00:00:00+00:00,23.959999084472656,23.959999084472656,23.959999084472656,16.777273178100586,0,0.0,
2008-12-12 00:00:00+00:00,25.0,28.459999084472656,25.0,19.07398796081543,8400,0.0,
2008-12-15 00:00:00+00:00,27.1299991607666,27.1299991607666,27.1299991607666,18.996965408325195,200,0.0,
2008-12-16 00:00:00+00:00,27.1299991607666,27.1299991607666,27.1299991607666,18.996965408325195,0,0.0,
2008-12-17 00:00:00+00:00,27.1299991607666,27.1299991607666,27.1299991607666,18.996965408325195,0,0.0,
2008-12-18 00:00:00+00:00,27.1299991607666,27.1299991607666,27.1299991607666,18.996965408325195,0,0.0,
2008-12-19 00:00:00+00:00,30.040000915527344,30.040000915527344,30.040000915527344,21.31110954284668,500,0.352,
2008-12-22 00:00:00+00:00,28.0,28.0,28.0,19.86388397216797,2300,0.0,
2008-12-23 00:00:00+00:00,28.0,28.0,28.0,19.86388397216797,0,0.0,
2008-12-24 00:00:00+00:00,30.989999771118164,30.989999771118164,28.57999992370605,20.27534484863281,900,0.0,
2008-12-26 00:00:00+00:00,28.57999992370605,28.57999992370605,28.57999992370605,20.27534484863281,0,0.0,
2008-12-29 00:00:00+00:00,28.57999992370605,28.57999992370605,28.57999992370605,20.27534484863281,0,0.0,
2008-12-30 00:00:00+00:00,28.57999992370605,28.57999992370605,28.57999992370605,20.27534484863281,0,0.0,
2008-12-31 00:00:00+00:00,29.32999992370605,29.399999618530277,29.170000076293945,20.693904876708984,3200,0.0,
2009-01-02 00:00:00+00:00,30.059999465942383,30.059999465942383,29.530000686645508,20.94930076599121,400,0.0,
2009-01-05 00:00:00+00:00,29.1299991607666,29.1299991607666,29.1299991607666,20.665529251098636,100,0.0,
2009-01-06 00:00:00+00:00,34.369998931884766,34.369998931884766,28.82999992370605,20.45270347595215,1200,0.0,
2009-01-07 00:00:00+00:00,29.399999618530277,29.399999618530277,29.399999618530277,20.85707664489746,200,0.0,
2009-01-08 00:00:00+00:00,29.399999618530277,29.399999618530277,28.25,20.041236877441406,400,0.0,
2009-01-09 00:00:00+00:00,28.25,28.25,28.25,20.041236877441406,0,0.0,
2009-01-12 00:00:00+00:00,25.25,25.25,25.25,17.912965774536133,200,0.0,
2009-01-13 00:00:00+00:00,25.25,25.25,25.25,17.912965774536133,0,0.0,
2009-01-14 00:00:00+00:00,25.25,25.25,25.25,17.912965774536133,0,0.0,
2009-01-15 00:00:00+00:00,26.3799991607666,26.3799991607666,26.3799991607666,18.714614868164062,200,0.0,
2009-01-16 00:00:00+00:00,26.3799991607666,26.3799991607666,26.3799991607666,18.714614868164062,0,0.0,
2009-01-20 00:00:00+00:00,25.559999465942383,25.559999465942383,25.540000915527344,18.118698120117188,6000,0.0,
2009-01-21 00:00:00+00:00,24.38999938964844,25.63999938964844,24.38999938964844,18.18964385986328,400,0.0,
2009-01-22 00:00:00+00:00,25.63999938964844,25.63999938964844,25.63999938964844,18.18964385986328,0,0.0,
2009-01-23 00:00:00+00:00,22.809999465942383,23.559999465942383,22.809999465942383,16.71404266357422,200,0.0,
2009-01-26 00:00:00+00:00,26.059999465942383,26.059999465942383,25.3700008392334,17.998098373413086,300,0.0,
2009-01-27 00:00:00+00:00,25.3700008392334,25.3700008392334,25.3700008392334,17.998098373413086,0,0.0,
2009-01-28 00:00:00+00:00,26.61000061035156,26.61000061035156,26.61000061035156,18.87778091430664,200,0.0,
2009-01-29 00:00:00+00:00,26.07999992370605,26.07999992370605,26.07999992370605,18.501785278320312,200,0.0,
2009-01-30 00:00:00+00:00,27.32999992370605,27.32999992370605,26.270000457763672,18.636579513549805,200,0.0,
2009-02-02 00:00:00+00:00,26.270000457763672,26.270000457763672,26.270000457763672,18.636579513549805,0,0.0,
2009-02-03 00:00:00+00:00,24.950000762939453,24.950000762939453,24.950000762939453,17.700130462646484,100,0.0,
2009-02-04 00:00:00+00:00,24.950000762939453,24.950000762939453,24.950000762939453,17.700130462646484,0,0.0,
2009-02-05 00:00:00+00:00,23.770000457763672,24.170000076293945,23.770000457763672,17.14678955078125,500,0.0,
2009-02-06 00:00:00+00:00,24.170000076293945,24.170000076293945,24.170000076293945,17.14678955078125,0,0.0,
2009-02-09 00:00:00+00:00,25.61000061035156,25.739999771118164,25.61000061035156,18.26058578491211,1800,0.0,
2009-02-10 00:00:00+00:00,24.6299991607666,24.6299991607666,23.979999542236328,17.01199722290039,3300,0.0,
2009-02-11 00:00:00+00:00,23.979999542236328,23.979999542236328,23.979999542236328,17.01199722290039,0,0.0,
2009-02-12 00:00:00+00:00,23.979999542236328,23.979999542236328,23.979999542236328,17.01199722290039,0,0.0,
2009-02-13 00:00:00+00:00,23.200000762939453,23.200000762939453,22.5,15.962056159973145,900,0.0,
2009-02-17 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-18 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-19 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-20 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-23 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-24 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-25 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-26 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-02-27 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-03-02 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,0,0.0,
2009-03-03 00:00:00+00:00,22.5,22.5,22.5,15.962056159973145,800,0.0,
2009-03-04 00:00:00+00:00,18.6299991607666,18.6299991607666,18.6299991607666,13.216572761535645,1900,0.0,
2009-03-05 00:00:00+00:00,18.6299991607666,18.6299991607666,18.6299991607666,13.216572761535645,0,0.0,
2009-03-06 00:00:00+00:00,18.6299991607666,18.6299991607666,18.6299991607666,13.216572761535645,0,0.0,
2009-03-09 00:00:00+00:00,18.6299991607666,18.6299991607666,18.6299991607666,13.216572761535645,0,0.0,
2009-03-10 00:00:00+00:00,18.6299991607666,18.6299991607666,18.6299991607666,13.216572761535645,0,0.0,
2009-03-11 00:00:00+00:00,18.6299991607666,18.6299991607666,18.6299991607666,13.216572761535645,0,0.0,
2009-03-12 00:00:00+00:00,20.790000915527344,21.489999771118164,20.709999084472656,15.153306007385254,7300,0.0,
2009-03-13 00:00:00+00:00,21.36000061035156,21.36000061035156,21.36000061035156,15.153306007385254,0,0.0,
2009-03-16 00:00:00+00:00,20.450000762939453,20.450000762939453,20.399999618530277,14.472257614135742,600,0.0,
2009-03-17 00:00:00+00:00,18.809999465942383,21.15999984741211,18.809999465942383,15.011415481567385,2100,0.0,
2009-03-18 00:00:00+00:00,21.15999984741211,21.15999984741211,21.15999984741211,15.011415481567385,0,0.0,
2009-03-19 00:00:00+00:00,22.0,22.09000015258789,21.86000061035156,15.50801944732666,900,0.0,
