date,XHE_Open,XHE_High,XHE_Low,XHE_Close,XHE_Volume,XHE_Dividends,XHE_Stock Splits
2011-01-27 00:00:00+00:00,25.270000457763672,25.295000076293945,25.190000534057617,22.279821395874023,31600,0.0,
2011-01-28 00:00:00+00:00,25.190000534057617,25.190000534057617,25.190000534057617,22.279821395874023,0,0.0,
2011-01-31 00:00:00+00:00,24.674999237060547,24.850000381469727,24.674999237060547,21.97909927368164,400,0.0,
2011-02-01 00:00:00+00:00,25.024999618530277,25.1299991607666,25.024999618530277,22.226749420166016,800,0.0,
2011-02-02 00:00:00+00:00,25.065000534057617,25.065000534057617,25.065000534057617,22.16925811767578,200,0.0,
2011-02-03 00:00:00+00:00,24.959999084472656,25.20499992370605,24.959999084472656,22.2930850982666,4400,0.0,
2011-02-04 00:00:00+00:00,25.315000534057617,25.34000015258789,25.21999931335449,22.38595962524414,22200,0.0,
2011-02-07 00:00:00+00:00,25.405000686645508,25.405000686645508,25.405000686645508,22.469985961914062,400,0.0,
2011-02-08 00:00:00+00:00,25.405000686645508,25.405000686645508,25.405000686645508,22.469985961914062,0,0.0,
2011-02-09 00:00:00+00:00,25.57999992370605,26.06999969482422,25.489999771118164,22.646867752075195,91000,0.0,
2011-02-10 00:00:00+00:00,25.56999969482422,25.690000534057617,25.5049991607666,22.69994354248047,40000,0.0,
2011-02-11 00:00:00+00:00,25.540000915527344,25.899999618530277,25.53499984741211,22.907791137695312,36400,0.0,
2011-02-14 00:00:00+00:00,25.94499969482422,25.94499969482422,25.90999984741211,22.934326171875,12200,0.0,
2011-02-15 00:00:00+00:00,25.979999542236328,26.0,25.94499969482422,22.96970558166504,8600,0.0,
2011-02-16 00:00:00+00:00,26.049999237060547,26.200000762939453,26.049999237060547,23.16429328918457,44000,0.0,
2011-02-17 00:00:00+00:00,26.350000381469727,26.36000061035156,26.125,23.310226440429688,6800,0.0,
2011-02-18 00:00:00+00:00,26.51499938964844,26.51499938964844,26.40999984741211,23.35887908935547,2000,0.0,
2011-02-22 00:00:00+00:00,25.850000381469727,25.959999084472656,25.76000022888184,22.788387298583984,4000,0.0,
2011-02-23 00:00:00+00:00,25.59000015258789,25.59000015258789,25.59000015258789,22.633602142333984,400,0.0,
2011-02-24 00:00:00+00:00,25.25,25.30500030517578,25.149999618530277,22.363847732543945,55000,0.0,
2011-02-25 00:00:00+00:00,25.69499969482422,25.69499969482422,25.674999237060547,22.722055435180664,27800,0.0,
2011-02-28 00:00:00+00:00,25.899999618530277,25.899999618530277,25.63999938964844,22.691097259521484,13200,0.0,
2011-03-01 00:00:00+00:00,25.700000762939453,25.799999237060547,25.51499938964844,22.61592102050781,6200,0.0,
2011-03-02 00:00:00+00:00,25.780000686645508,25.780000686645508,25.549999237060547,22.69994354248047,5200,0.0,
2011-03-03 00:00:00+00:00,26.2549991607666,26.30500030517578,26.2549991607666,23.266002655029297,3200,0.0,
2011-03-04 00:00:00+00:00,26.170000076293945,26.190000534057617,26.09000015258789,23.16429328918457,9800,0.0,
2011-03-07 00:00:00+00:00,26.325000762939453,26.325000762939453,25.8700008392334,23.062576293945312,6400,0.0,
2011-03-08 00:00:00+00:00,26.295000076293945,26.405000686645508,26.295000076293945,23.292539596557617,5000,0.0,
2011-03-09 00:00:00+00:00,26.1299991607666,26.43000030517578,26.1299991607666,23.305805206298828,5800,0.0,
2011-03-10 00:00:00+00:00,26.350000381469727,26.350000381469727,25.799999237060547,22.850297927856445,9600,0.0,
2011-03-11 00:00:00+00:00,25.700000762939453,25.774999618530277,25.56999969482422,22.797237396240234,16200,0.0,
2011-03-14 00:00:00+00:00,25.424999237060547,25.440000534057617,25.424999237060547,22.50093650817871,2600,0.0,
2011-03-15 00:00:00+00:00,25.0,25.25,24.8700008392334,22.3328914642334,3400,0.0,
2011-03-16 00:00:00+00:00,25.30500030517578,25.30500030517578,24.93000030517578,22.04986000061035,9400,0.0,
2011-03-17 00:00:00+00:00,25.395000457763672,25.395000457763672,25.065000534057617,22.17810440063477,9400,0.0,
2011-03-18 00:00:00+00:00,25.334999084472656,25.334999084472656,25.165000915527344,22.26347541809082,6800,0.0065,
2011-03-21 00:00:00+00:00,25.81999969482422,25.81999969482422,25.70499992370605,22.750062942504883,5800,0.0,
2011-03-22 00:00:00+00:00,25.80500030517578,25.850000381469727,25.71500015258789,22.763334274291992,21200,0.0,
2011-03-23 00:00:00+00:00,25.475000381469727,25.6200008392334,25.475000381469727,22.666017532348636,5200,0.0,
2011-03-24 00:00:00+00:00,25.795000076293945,25.795000076293945,25.61000061035156,22.72352600097656,7800,0.0,
2011-03-25 00:00:00+00:00,26.0,26.049999237060547,25.815000534057617,22.896045684814453,19600,0.0,
2011-03-28 00:00:00+00:00,26.100000381469727,26.100000381469727,25.84000015258789,22.860654830932617,19400,0.0,
2011-03-29 00:00:00+00:00,25.975000381469727,26.040000915527344,25.78499984741211,23.037586212158203,6000,0.0,
2011-03-30 00:00:00+00:00,26.405000686645508,26.405000686645508,26.114999771118164,23.130483627319336,7000,0.0,
2011-03-31 00:00:00+00:00,26.28499984741211,26.28499984741211,26.170000076293945,23.22338104248047,30600,0.0,
2011-04-01 00:00:00+00:00,26.59499931335449,26.59499931335449,26.38999938964844,23.387039184570312,12400,0.0,
2011-04-04 00:00:00+00:00,26.674999237060547,26.674999237060547,26.524999618530277,23.488788604736328,2400,0.0,
2011-04-05 00:00:00+00:00,26.674999237060547,26.674999237060547,26.43000030517578,23.404741287231445,11600,0.0,
