date,TLK_Open,TLK_High,TLK_Low,TLK_Close,TLK_Volume,TLK_Dividends,TLK_Stock Splits
1995-11-14 00:00:00+00:00,8.796296119689941,8.796296119689941,8.564814567565918,3.1100027561187744,10842768,0.0,
1995-11-15 00:00:00+00:00,8.564814567565918,8.564814567565918,8.449073791503906,3.0682568550109863,3170664,0.0,
1995-11-16 00:00:00+00:00,8.564814567565918,8.622685432434082,8.506943702697754,3.089130401611328,2774304,0.0,
1995-11-17 00:00:00+00:00,8.564814567565918,8.622685432434082,8.506943702697754,3.089130401611328,1318248,0.0,
1995-11-20 00:00:00+00:00,8.564814567565918,8.622685432434082,8.506943702697754,3.1100027561187744,946296,0.0,
1995-11-21 00:00:00+00:00,8.622685432434082,8.796296119689941,8.622685432434082,3.1726205348968506,2068632,0.0,
1995-11-22 00:00:00+00:00,8.796296119689941,9.027777671813965,8.738426208496094,3.256109476089477,1255176,0.0,
1995-11-24 00:00:00+00:00,9.259259223937988,9.490740776062012,9.259259223937988,3.423090696334839,640224,0.0,
1995-11-27 00:00:00+00:00,9.606480598449709,9.837963104248049,9.490740776062012,3.527451992034912,1871640,0.0,
1995-11-28 00:00:00+00:00,9.722222328186035,9.722222328186035,9.606480598449709,3.506579637527466,838080,0.0,
1995-11-29 00:00:00+00:00,9.54861068725586,9.722222328186035,9.54861068725586,3.4857072830200195,783000,0.0,
1995-11-30 00:00:00+00:00,9.606480598449709,9.7800931930542,9.606480598449709,3.506579637527466,1198584,0.0,
1995-12-01 00:00:00+00:00,9.664352416992188,9.722222328186035,9.664352416992188,3.506579637527466,769392,0.0,
1995-12-04 00:00:00+00:00,9.722222328186035,9.895833015441896,9.722222328186035,3.5691967010498047,490968,0.0,
1995-12-05 00:00:00+00:00,9.837963104248049,9.95370388031006,9.837963104248049,3.5691967010498047,694656,0.0,
1995-12-06 00:00:00+00:00,9.95370388031006,10.185185432434082,9.95370388031006,3.631814479827881,859032,0.0,
1995-12-07 00:00:00+00:00,10.127314567565918,10.5324068069458,10.127314567565918,3.798794031143189,779760,0.0,
1995-12-08 00:00:00+00:00,10.5324068069458,10.821759223937988,10.5324068069458,3.9031572341918954,623592,0.0,
1995-12-11 00:00:00+00:00,10.5324068069458,10.648147583007812,10.474536895751951,3.819667339324951,635040,0.0,
1995-12-12 00:00:00+00:00,10.474536895751951,10.590277671813965,10.474536895751951,3.798794031143189,408888,0.0,
1995-12-13 00:00:00+00:00,10.474536895751951,10.5324068069458,10.416666984558104,3.798794031143189,441504,0.0,
1995-12-14 00:00:00+00:00,10.590277671813965,10.706019401550291,10.590277671813965,3.861412286758423,351648,0.0,
1995-12-15 00:00:00+00:00,10.76388931274414,11.053240776062012,10.76388931274414,3.9866480827331534,568512,0.0,
1995-12-18 00:00:00+00:00,10.995369911193848,11.053240776062012,10.879630088806152,3.924030065536499,276264,0.0,
1995-12-19 00:00:00+00:00,10.821759223937988,10.879630088806152,10.76388931274414,3.9031572341918954,405648,0.0,
1995-12-20 00:00:00+00:00,10.76388931274414,10.821759223937988,10.76388931274414,3.88228440284729,785376,0.0,
1995-12-21 00:00:00+00:00,11.168980598449709,11.51620388031006,11.053240776062012,4.132754325866699,975888,0.0,
1995-12-22 00:00:00+00:00,11.574073791503906,11.689814567565918,11.51620388031006,4.174500465393066,428112,0.0,
1995-12-26 00:00:00+00:00,11.400463104248049,11.574073791503906,11.400463104248049,4.153627395629883,334152,0.0,
1995-12-27 00:00:00+00:00,11.574073791503906,11.631943702697754,11.51620388031006,4.174500465393066,393552,0.0,
1995-12-28 00:00:00+00:00,11.805556297302246,11.805556297302246,11.631943702697754,4.195371627807617,651672,0.0,
1995-12-29 00:00:00+00:00,11.689814567565918,11.689814567565918,11.631943702697754,4.216245174407959,185760,0.0,
1996-01-02 00:00:00+00:00,11.689814567565918,11.689814567565918,11.574073791503906,4.174500465393066,557064,0.0,
1996-01-03 00:00:00+00:00,11.747685432434082,12.037036895751951,11.747685432434082,4.341480255126953,2187216,0.0,
1996-01-04 00:00:00+00:00,12.384259223937988,12.442130088806152,12.268519401550291,4.445844650268555,1307880,0.0,
1996-01-05 00:00:00+00:00,12.268519401550291,12.384259223937988,12.210647583007812,4.404097557067871,841752,0.0,
1996-01-08 00:00:00+00:00,12.210647583007812,12.384259223937988,12.210647583007812,4.424968719482422,1039176,0.0,
1996-01-09 00:00:00+00:00,12.152777671813965,12.152777671813965,11.863426208496094,4.278862476348877,982152,0.0,
1996-01-10 00:00:00+00:00,11.689814567565918,11.805556297302246,11.51620388031006,4.195371627807617,1192536,0.0,
