date,ZEUS_Open,ZEUS_High,ZEUS_Low,ZEUS_Close,ZEUS_Volume,ZEUS_Dividends,ZEUS_Stock Splits
1996-12-27 00:00:00+00:00,20.25,22.125,20.25,19.358983993530277,130100,0.0,
1996-12-30 00:00:00+00:00,22.125,23.75,21.875,20.68646240234375,150800,0.0,
1996-12-31 00:00:00+00:00,25.5,26.625,24.875,22.4564151763916,566000,0.0,
1997-01-02 00:00:00+00:00,25.625,26.125,25.25,23.120155334472656,327200,0.0,
1997-01-03 00:00:00+00:00,26.125,26.875,25.875,22.898908615112305,489500,0.0,
1997-01-06 00:00:00+00:00,26.0,26.0,22.0,19.580232620239254,859100,0.0,
1997-01-07 00:00:00+00:00,22.375,22.375,21.125,18.805871963500977,598600,0.0,
1997-01-08 00:00:00+00:00,21.5,21.5,19.875,17.9208927154541,472000,0.0,
1997-01-09 00:00:00+00:00,20.375,21.5,20.125,18.252758026123047,615100,0.0,
1997-01-10 00:00:00+00:00,20.75,21.5,20.5,18.805871963500977,245200,0.0,
1997-01-13 00:00:00+00:00,21.375,22.75,21.125,20.133344650268555,206900,0.0,
1997-01-14 00:00:00+00:00,23.0,23.375,21.25,19.46960830688477,317200,0.0,
1997-01-15 00:00:00+00:00,21.625,22.625,21.5,19.027114868164062,254400,0.0,
1997-01-16 00:00:00+00:00,21.375,21.625,21.375,18.916492462158203,88400,0.0,
1997-01-17 00:00:00+00:00,21.625,22.25,21.375,19.63553810119629,97900,0.0,
1997-01-20 00:00:00+00:00,22.25,22.25,20.875,18.58462905883789,266700,0.0,
1997-01-21 00:00:00+00:00,21.125,21.25,19.875,18.031517028808597,345600,0.0,
1997-01-22 00:00:00+00:00,20.5,21.125,20.375,18.58462905883789,130700,0.0,
1997-01-23 00:00:00+00:00,21.375,21.375,19.5,17.478391647338867,312300,0.0,
1997-01-24 00:00:00+00:00,19.5,20.75,19.5,17.9208927154541,161500,0.0,
1997-01-27 00:00:00+00:00,20.375,20.375,19.5,17.367778778076172,149800,0.0,
1997-01-28 00:00:00+00:00,20.125,20.375,19.625,17.810264587402344,181800,0.0,
1997-01-29 00:00:00+00:00,20.125,22.125,19.875,19.580232620239254,218200,0.0,
1997-01-30 00:00:00+00:00,22.125,22.75,22.0,19.801469802856445,140900,0.0,
1997-01-31 00:00:00+00:00,22.5,22.5,20.875,19.137739181518555,160800,0.0,
1997-02-03 00:00:00+00:00,21.625,21.625,20.625,18.69524955749512,64900,0.0,
1997-02-04 00:00:00+00:00,21.125,21.125,20.25,18.36337280273437,165000,0.0,
1997-02-05 00:00:00+00:00,20.875,22.125,20.75,18.69524955749512,457300,0.0,
1997-02-06 00:00:00+00:00,21.375,21.375,20.75,18.58462905883789,228900,0.0,
1997-02-07 00:00:00+00:00,21.0,21.25,21.0,18.805871963500977,135000,0.0,
1997-02-10 00:00:00+00:00,21.25,21.25,19.875,17.699644088745117,257000,0.0,
1997-02-11 00:00:00+00:00,20.375,20.375,20.0,17.699644088745117,50600,0.0,
1997-02-12 00:00:00+00:00,20.25,20.75,20.0,17.754953384399414,129200,0.0,
1997-02-13 00:00:00+00:00,20.125,20.375,19.25,17.367778778076172,176900,0.0,
1997-02-14 00:00:00+00:00,19.625,19.875,19.0,16.814653396606445,110300,0.0,
1997-02-18 00:00:00+00:00,19.25,19.375,18.0,16.482791900634766,1168300,0.0,
1997-02-19 00:00:00+00:00,18.75,18.875,17.625,15.929677963256836,291400,0.0,
1997-02-20 00:00:00+00:00,17.875,18.875,17.625,16.482791900634766,419700,0.0,
1997-02-21 00:00:00+00:00,18.75,19.375,18.75,17.035903930664062,280000,0.0,
1997-02-24 00:00:00+00:00,19.25,20.0,19.125,17.257158279418945,123800,0.0,
1997-02-25 00:00:00+00:00,19.5,20.5,19.25,17.699644088745117,239800,0.0,
1997-02-26 00:00:00+00:00,20.125,20.25,19.125,17.091222763061523,109600,0.0,
1997-02-27 00:00:00+00:00,19.25,19.5,19.0,17.035903930664062,106100,0.0,
1997-02-28 00:00:00+00:00,19.375,19.75,19.0,16.925281524658203,66800,0.0,
1997-03-03 00:00:00+00:00,19.5,19.5,19.0,16.814653396606445,118200,0.0,
1997-03-04 00:00:00+00:00,19.0,19.25,18.625,16.593420028686523,163800,0.0,
1997-03-05 00:00:00+00:00,19.0,19.125,18.5,16.814653396606445,113500,0.0,
1997-03-06 00:00:00+00:00,19.0,19.5,18.75,17.257158279418945,43700,0.0,
1997-03-07 00:00:00+00:00,19.5,19.875,19.375,17.14653205871582,74500,0.0,
1997-03-10 00:00:00+00:00,19.375,19.625,18.375,16.26154899597168,92900,0.0,
1997-03-11 00:00:00+00:00,18.625,18.875,18.375,16.704042434692383,41400,0.0,
1997-03-12 00:00:00+00:00,18.5,18.875,18.25,16.150915145874023,42900,0.0,
1997-03-13 00:00:00+00:00,18.5,18.5,17.75,15.929677963256836,48100,0.0,
1997-03-14 00:00:00+00:00,18.375,18.625,16.25,14.602205276489258,296700,0.0,
1997-03-17 00:00:00+00:00,16.875,19.125,16.5,16.925281524658203,360500,0.0,
1997-03-18 00:00:00+00:00,19.125,19.125,18.5,16.925281524658203,100300,0.0,
1997-03-19 00:00:00+00:00,19.125,19.125,18.625,16.482791900634766,35600,0.0,
1997-03-20 00:00:00+00:00,19.0,19.0,17.875,15.819061279296877,77500,0.0,
1997-03-21 00:00:00+00:00,18.125,18.125,17.75,15.929677963256836,24700,0.0,
1997-03-24 00:00:00+00:00,17.75,18.0,16.625,15.155320167541504,121900,0.0,
1997-03-25 00:00:00+00:00,17.125,17.125,16.625,15.04469871520996,228000,0.0,
1997-03-26 00:00:00+00:00,17.0,18.125,16.25,15.929677963256836,216600,0.0,
1997-03-27 00:00:00+00:00,17.875,18.375,17.375,15.708430290222168,74000,0.0,
1997-03-31 00:00:00+00:00,17.5,17.875,16.625,15.04469871520996,68300,0.0,
1997-04-01 00:00:00+00:00,17.0,17.125,16.625,15.04469871520996,46600,0.0,
1997-04-02 00:00:00+00:00,16.625,17.0,16.125,14.380962371826172,105600,0.0,
1997-04-03 00:00:00+00:00,16.5,16.625,16.125,14.270334243774414,64600,0.0,
1997-04-04 00:00:00+00:00,16.375,16.375,15.875,14.380962371826172,155900,0.0,
1997-04-07 00:00:00+00:00,16.25,16.25,14.625,13.60660171508789,212900,0.0,
1997-04-08 00:00:00+00:00,16.0,16.0,15.0,13.495975494384766,197600,0.0,
1997-04-09 00:00:00+00:00,15.5,15.75,15.0,13.385357856750488,161300,0.0,
1997-04-10 00:00:00+00:00,15.375,15.375,14.625,13.05348777770996,134400,0.0,
1997-04-11 00:00:00+00:00,14.75,14.75,14.25,12.61099624633789,215600,0.0,
1997-04-14 00:00:00+00:00,14.25,14.625,13.75,12.389753341674805,239100,0.0,
1997-04-15 00:00:00+00:00,14.0,14.125,13.5,12.057879447937012,164800,0.0,
1997-04-16 00:00:00+00:00,13.875,14.625,13.75,12.832239151000977,438800,0.0,
1997-04-17 00:00:00+00:00,14.5,14.625,14.125,12.7216157913208,153200,0.0,
1997-04-18 00:00:00+00:00,14.5,15.375,14.125,13.164109230041504,378300,0.0,
1997-04-21 00:00:00+00:00,14.875,15.5,14.375,12.832239151000977,169400,0.0,
1997-04-22 00:00:00+00:00,14.75,14.875,14.375,12.998174667358398,175100,0.0,
1997-04-23 00:00:00+00:00,14.75,14.875,14.5,12.942864418029783,145800,0.0,
1997-04-24 00:00:00+00:00,14.75,16.75,14.375,14.546889305114746,299900,0.0,
1997-04-25 00:00:00+00:00,16.625,16.75,15.875,14.380962371826172,76900,0.0,
1997-04-28 00:00:00+00:00,16.25,16.25,15.5,13.82784938812256,67300,0.0,
1997-04-29 00:00:00+00:00,15.625,16.0,15.375,13.938469886779783,95500,0.0,
1997-04-30 00:00:00+00:00,15.625,15.75,15.25,13.772536277770996,70300,0.0,
1997-05-01 00:00:00+00:00,15.5,16.125,15.5,13.938469886779783,49600,0.0,
1997-05-02 00:00:00+00:00,15.75,16.25,15.75,14.380962371826172,33500,0.0,
1997-05-05 00:00:00+00:00,16.25,18.0,16.0,15.487186431884766,223000,0.0,
1997-05-06 00:00:00+00:00,17.5,17.5,16.75,14.934077262878418,110500,0.0,
1997-05-07 00:00:00+00:00,17.0,17.0,16.5,14.71282958984375,67900,0.0,
1997-05-08 00:00:00+00:00,16.5,16.5,15.625,13.82784938812256,145100,0.0,
1997-05-09 00:00:00+00:00,15.875,16.25,15.5,14.270334243774414,86500,0.0,
1997-05-12 00:00:00+00:00,16.375,16.625,16.0,14.657512664794922,57200,0.0,
1997-05-13 00:00:00+00:00,16.75,17.25,16.375,14.934077262878418,523800,0.0,
1997-05-14 00:00:00+00:00,16.875,17.25,16.75,14.823450088500977,333200,0.0,
1997-05-15 00:00:00+00:00,17.0,17.0,16.5,14.602205276489258,69600,0.0,
1997-05-16 00:00:00+00:00,16.625,16.75,16.5,14.602205276489258,112700,0.0,
1997-05-19 00:00:00+00:00,16.5,16.625,15.25,13.82784938812256,398400,0.0,
1997-05-20 00:00:00+00:00,15.5,15.625,14.25,12.942864418029783,267500,0.0,
1997-05-21 00:00:00+00:00,14.625,14.75,13.5,12.7216157913208,251100,0.0,
1997-05-22 00:00:00+00:00,14.5,15.375,14.25,13.385357856750488,170900,0.0,
1997-05-23 00:00:00+00:00,15.0,15.625,15.0,13.82784938812256,110200,0.0,
1997-05-27 00:00:00+00:00,15.25,15.625,15.25,13.495975494384766,67200,0.0,
1997-05-28 00:00:00+00:00,15.25,15.5,15.25,13.60660171508789,46800,0.0,
1997-05-29 00:00:00+00:00,15.5,16.25,15.25,14.04909324645996,137300,0.0,
1997-05-30 00:00:00+00:00,16.0,16.75,15.625,14.71282958984375,126200,0.0,
1997-06-02 00:00:00+00:00,16.75,16.875,15.75,14.270334243774414,77600,0.0,
1997-06-03 00:00:00+00:00,15.75,16.25,15.75,14.04909324645996,18000,0.0,
1997-06-04 00:00:00+00:00,16.125,16.375,15.75,14.270334243774414,88200,0.0,
1997-06-05 00:00:00+00:00,16.0,16.875,16.0,14.270334243774414,65400,0.0,
1997-06-06 00:00:00+00:00,16.125,16.625,16.0,14.602205276489258,91400,0.0,
1997-06-09 00:00:00+00:00,16.25,16.5,16.125,14.270334243774414,29200,0.0,
1997-06-10 00:00:00+00:00,16.25,16.25,15.375,13.82784938812256,108200,0.0,
1997-06-11 00:00:00+00:00,15.5,15.75,15.25,13.60660171508789,62700,0.0,
1997-06-12 00:00:00+00:00,15.25,15.75,15.25,13.938469886779783,53900,0.0,
1997-06-13 00:00:00+00:00,15.875,16.25,15.625,14.159714698791504,55000,0.0,
1997-06-16 00:00:00+00:00,16.125,16.125,15.375,13.60660171508789,45000,0.0,
1997-06-17 00:00:00+00:00,15.375,16.0,15.375,14.04909324645996,34700,0.0,
1997-06-18 00:00:00+00:00,15.625,16.0,15.5,13.82784938812256,42400,0.0,
1997-06-19 00:00:00+00:00,15.625,15.75,15.375,13.60660171508789,36000,0.0,
1997-06-20 00:00:00+00:00,15.375,15.75,15.375,13.7172212600708,36900,0.0,
1997-06-23 00:00:00+00:00,15.5,15.625,15.5,13.772536277770996,46100,0.0,
1997-06-24 00:00:00+00:00,15.625,15.875,15.5,13.82784938812256,68300,0.0,
1997-06-25 00:00:00+00:00,15.625,15.875,15.5,13.7172212600708,81500,0.0,
1997-06-26 00:00:00+00:00,15.625,15.625,15.375,13.661910057067873,62700,0.0,
1997-06-27 00:00:00+00:00,15.375,15.75,15.375,13.938469886779783,24300,0.0,
1997-06-30 00:00:00+00:00,15.5,15.625,15.375,13.60660171508789,15400,0.0,
1997-07-01 00:00:00+00:00,15.375,15.75,15.375,13.7172212600708,21000,0.0,
1997-07-02 00:00:00+00:00,15.375,15.625,15.375,13.7172212600708,70000,0.0,
1997-07-03 00:00:00+00:00,15.75,15.75,15.5,13.82784938812256,18500,0.0,
1997-07-07 00:00:00+00:00,15.5,15.625,15.5,13.82784938812256,39100,0.0,
1997-07-08 00:00:00+00:00,15.5,15.625,15.25,13.82784938812256,84100,0.0,
1997-07-09 00:00:00+00:00,15.375,15.625,15.25,13.82784938812256,66000,0.0,
1997-07-10 00:00:00+00:00,15.3125,15.625,15.3125,13.7172212600708,155200,0.0,
1997-07-11 00:00:00+00:00,15.25,16.5,15.25,14.602205276489258,153900,0.0,
1997-07-14 00:00:00+00:00,16.5,17.375,16.375,14.934077262878418,199600,0.0,
1997-07-15 00:00:00+00:00,17.125,18.125,17.0,15.929677963256836,217700,0.0,
1997-07-16 00:00:00+00:00,18.125,18.75,17.875,16.482791900634766,165600,0.0,
1997-07-17 00:00:00+00:00,18.625,18.625,17.8125,15.929677963256836,85700,0.0,
1997-07-18 00:00:00+00:00,18.0,18.25,17.75,15.929677963256836,53300,0.0,
1997-07-21 00:00:00+00:00,17.875,18.25,17.5,15.487186431884766,22200,0.0,
1997-07-22 00:00:00+00:00,17.5,17.5,17.25,15.265947341918944,36700,0.0,
1997-07-23 00:00:00+00:00,17.125,17.25,16.875,15.04469871520996,69900,0.0,
1997-07-24 00:00:00+00:00,17.0,18.875,16.8125,16.150915145874023,328600,0.0,
1997-07-25 00:00:00+00:00,18.375,18.75,17.375,15.37656307220459,78400,0.0,
1997-07-28 00:00:00+00:00,17.625,17.625,17.25,15.265947341918944,13500,0.0,
1997-07-29 00:00:00+00:00,17.375,17.375,17.125,15.155320167541504,22500,0.0,
1997-07-30 00:00:00+00:00,17.125,17.375,17.125,15.155320167541504,34200,0.0,
1997-07-31 00:00:00+00:00,17.125,17.75,17.125,15.265947341918944,75500,0.0,
1997-08-01 00:00:00+00:00,17.25,17.5,17.25,15.487186431884766,60500,0.0,
1997-08-04 00:00:00+00:00,17.25,17.5,17.25,15.37656307220459,29100,0.0,
1997-08-05 00:00:00+00:00,17.5,17.625,17.375,15.542491912841797,49100,0.0,
1997-08-06 00:00:00+00:00,17.5,17.625,17.25,15.37656307220459,104700,0.0,
1997-08-07 00:00:00+00:00,17.25,18.375,17.25,16.233884811401367,238600,0.0,
1997-08-08 00:00:00+00:00,18.375,18.875,17.5,16.482791900634766,239000,0.0,
1997-08-11 00:00:00+00:00,18.5,18.75,17.875,16.040300369262695,63200,0.0,
1997-08-12 00:00:00+00:00,18.0,18.5,18.0,16.150915145874023,43100,0.0,
1997-08-13 00:00:00+00:00,18.375,18.5,17.5,15.542491912841797,119300,0.0,
1997-08-14 00:00:00+00:00,17.625,17.75,17.5,15.597814559936523,58300,0.0,
1997-08-15 00:00:00+00:00,17.75,18.25,17.75,16.150915145874023,157200,0.0,
1997-08-18 00:00:00+00:00,18.25,18.75,18.125,16.482791900634766,164800,0.0,
1997-08-19 00:00:00+00:00,18.625,20.0,18.625,17.367778778076172,295800,0.0,
1997-08-20 00:00:00+00:00,19.625,20.25,19.5,17.699644088745117,123600,0.0,
1997-08-21 00:00:00+00:00,20.25,20.25,19.375,17.367778778076172,98100,0.0,
1997-08-22 00:00:00+00:00,19.375,19.75,19.25,17.257158279418945,81200,0.0,
1997-08-25 00:00:00+00:00,19.75,20.25,19.375,17.699644088745117,98000,0.0,
1997-08-26 00:00:00+00:00,20.0,21.375,19.875,18.916492462158203,195500,0.0,
1997-08-27 00:00:00+00:00,21.25,21.5,20.5,18.36337280273437,106600,0.0,
1997-08-28 00:00:00+00:00,20.5,20.75,20.25,18.142135620117188,44600,0.0,
1997-08-29 00:00:00+00:00,20.125,20.25,19.625,17.478391647338867,114700,0.0,
1997-09-02 00:00:00+00:00,20.0,20.0,19.0,16.814653396606445,201500,0.0,
1997-09-03 00:00:00+00:00,19.0,19.5625,19.0,17.035903930664062,92700,0.0,
1997-09-04 00:00:00+00:00,19.5,19.625,19.25,17.257158279418945,57700,0.0,
1997-09-05 00:00:00+00:00,19.25,19.375,18.0,16.040300369262695,166000,0.0,
1997-09-08 00:00:00+00:00,18.25,18.375,18.0,16.150915145874023,100600,0.0,
1997-09-09 00:00:00+00:00,18.25,18.375,18.0,16.095613479614258,22800,0.0,
1997-09-10 00:00:00+00:00,18.375,18.375,18.0,15.929677963256836,38300,0.0,
1997-09-11 00:00:00+00:00,17.375,17.5,17.125,15.210633277893066,158700,0.0,
1997-09-12 00:00:00+00:00,17.125,17.375,16.75,14.934077262878418,99700,0.0,
1997-09-15 00:00:00+00:00,16.875,17.25,16.75,15.155320167541504,84800,0.0,
1997-09-16 00:00:00+00:00,17.125,17.125,16.875,15.155320167541504,38100,0.0,
1997-09-17 00:00:00+00:00,17.125,17.125,16.75,14.934077262878418,42200,0.0,
1997-09-18 00:00:00+00:00,17.0,17.0,16.875,14.934077262878418,16500,0.0,
1997-09-19 00:00:00+00:00,17.0,17.0,16.75,14.878765106201172,20300,0.0,
1997-09-22 00:00:00+00:00,17.0,17.0,16.5,14.71282958984375,31700,0.0,
1997-09-23 00:00:00+00:00,16.5,16.875,16.5,14.934077262878418,59400,0.0,
1997-09-24 00:00:00+00:00,16.875,16.875,16.375,14.491583824157717,82400,0.0,
1997-09-25 00:00:00+00:00,16.625,16.625,16.5,14.602205276489258,75400,0.0,
1997-09-26 00:00:00+00:00,16.625,16.625,16.375,14.602205276489258,32300,0.0,
1997-09-29 00:00:00+00:00,16.375,16.5,15.5,13.938469886779783,127600,0.0,
1997-09-30 00:00:00+00:00,15.5,16.625,15.5,14.602205276489258,138000,0.0,
1997-10-01 00:00:00+00:00,16.375,16.875,16.25,14.823450088500977,55000,0.0,
1997-10-02 00:00:00+00:00,16.75,17.0,16.625,14.823450088500977,31200,0.0,
1997-10-03 00:00:00+00:00,17.0,17.0,16.125,14.491583824157717,52900,0.0,
1997-10-06 00:00:00+00:00,16.125,16.375,16.125,14.270334243774414,43400,0.0,
1997-10-07 00:00:00+00:00,16.125,16.1875,15.625,14.104406356811523,49200,0.0,
1997-10-08 00:00:00+00:00,15.625,16.25,15.625,14.380962371826172,120200,0.0,
1997-10-09 00:00:00+00:00,16.375,16.375,15.875,14.159714698791504,90600,0.0,
1997-10-10 00:00:00+00:00,16.0,16.25,15.875,14.159714698791504,34500,0.0,
1997-10-13 00:00:00+00:00,15.875,16.125,15.875,14.104406356811523,47500,0.0,
1997-10-14 00:00:00+00:00,15.875,16.125,15.875,14.159714698791504,13000,0.0,
1997-10-15 00:00:00+00:00,15.875,16.125,15.875,14.104406356811523,32900,0.0,
1997-10-16 00:00:00+00:00,16.125,16.125,15.875,14.159714698791504,76700,0.0,
1997-10-17 00:00:00+00:00,15.875,16.125,15.75,14.159714698791504,50400,0.0,
1997-10-20 00:00:00+00:00,15.75,16.125,15.625,14.159714698791504,67500,0.0,
1997-10-21 00:00:00+00:00,16.0,16.125,15.75,14.270334243774414,120200,0.0,
1997-10-22 00:00:00+00:00,15.875,16.125,15.875,14.104406356811523,79000,0.0,
1997-10-23 00:00:00+00:00,15.75,16.859375,15.625,14.546889305114746,130900,0.0,
1997-10-24 00:00:00+00:00,16.3125,16.5,15.875,14.104406356811523,63500,0.0,
1997-10-27 00:00:00+00:00,16.0,16.0,15.375,13.7172212600708,96900,0.0,
1997-10-28 00:00:00+00:00,14.875,14.875,14.0,12.389753341674805,308300,0.0,
1997-10-29 00:00:00+00:00,14.5,14.5,14.125,12.7216157913208,117900,0.0,
1997-10-30 00:00:00+00:00,14.375,14.75,14.25,13.05348777770996,66800,0.0,
1997-10-31 00:00:00+00:00,14.75,15.0,14.625,13.274728775024414,155100,0.0,
1997-11-03 00:00:00+00:00,15.0,15.25,14.75,13.385357856750488,52000,0.0,
1997-11-04 00:00:00+00:00,15.125,15.25,14.75,13.05348777770996,42300,0.0,
1997-11-05 00:00:00+00:00,15.0,15.625,14.625,13.7172212600708,63000,0.0,
1997-11-06 00:00:00+00:00,15.5,15.5,14.875,13.274728775024414,91900,0.0,
1997-11-07 00:00:00+00:00,14.5,14.875,14.5,13.05348777770996,34900,0.0,
1997-11-10 00:00:00+00:00,14.75,15.0,14.75,13.05348777770996,10700,0.0,
1997-11-11 00:00:00+00:00,14.75,15.0,14.75,13.164109230041504,35800,0.0,
1997-11-12 00:00:00+00:00,14.75,15.0,14.625,12.942864418029783,49800,0.0,
1997-11-13 00:00:00+00:00,14.875,14.875,14.5,13.108800888061523,47800,0.0,
1997-11-14 00:00:00+00:00,15.0,15.0,14.625,13.274728775024414,16700,0.0,
1997-11-17 00:00:00+00:00,15.0,15.125,14.5,12.942864418029783,114300,0.0,
1997-11-18 00:00:00+00:00,14.5,14.75,14.375,12.832239151000977,36000,0.0,
1997-11-19 00:00:00+00:00,14.375,14.5,14.0,12.61099624633789,42400,0.0,
1997-11-20 00:00:00+00:00,14.25,14.25,14.0625,12.445062637329102,37600,0.0,
1997-11-21 00:00:00+00:00,14.25,14.25,13.875,12.389753341674805,61200,0.0,
1997-11-24 00:00:00+00:00,13.875,14.0,13.5,11.947259902954102,35200,0.0,
1997-11-25 00:00:00+00:00,13.875,14.21875,13.5,11.947259902954102,83100,0.0,
1997-11-26 00:00:00+00:00,13.5,13.625,13.0,11.836631774902344,79500,0.0,
1997-11-28 00:00:00+00:00,13.375,14.0,13.375,12.389753341674805,54600,0.0,
1997-12-01 00:00:00+00:00,13.875,14.125,13.75,12.168503761291504,93400,0.0,
1997-12-02 00:00:00+00:00,13.625,14.0,13.5,11.947259902954102,40200,0.0,
1997-12-03 00:00:00+00:00,13.5,13.75,13.125,11.615391731262209,59600,0.0,
1997-12-04 00:00:00+00:00,13.5,13.5,13.0,11.947259902954102,53700,0.0,
1997-12-05 00:00:00+00:00,13.25,14.875,13.25,12.776930809020996,161100,0.0,
1997-12-08 00:00:00+00:00,14.25,14.625,14.0,12.61099624633789,145100,0.0,
1997-12-09 00:00:00+00:00,14.125,14.125,13.375,11.947259902954102,49200,0.0,
1997-12-10 00:00:00+00:00,13.25,13.5,13.0,11.726014137268066,81500,0.0,
1997-12-11 00:00:00+00:00,13.0,13.25,12.375,10.951655387878418,110600,0.0,
1997-12-12 00:00:00+00:00,12.375,12.875,12.125,11.172897338867188,65700,0.0,
1997-12-15 00:00:00+00:00,13.375,14.25,13.0,12.27912712097168,268200,0.0,
1997-12-16 00:00:00+00:00,14.0,14.0,13.375,11.836631774902344,100100,0.0,
1997-12-17 00:00:00+00:00,13.375,14.0,13.25,12.168503761291504,74400,0.0,
1997-12-18 00:00:00+00:00,13.75,13.75,13.125,11.615391731262209,29700,0.0,
1997-12-19 00:00:00+00:00,13.5,13.5,12.875,11.947259902954102,129300,0.0,
1997-12-22 00:00:00+00:00,13.625,14.0,13.25,12.168503761291504,161800,0.0,
1997-12-23 00:00:00+00:00,14.0,15.625,13.75,13.495975494384766,285100,0.0,
1997-12-24 00:00:00+00:00,15.25,15.9375,15.125,13.993786811828612,92600,0.0,
1997-12-26 00:00:00+00:00,15.5,16.375,15.5,14.491583824157717,88800,0.0,
1997-12-29 00:00:00+00:00,16.375,16.625,15.375,13.82784938812256,102300,0.0,
1997-12-30 00:00:00+00:00,15.625,15.875,15.0,13.440667152404783,104600,0.0,
1997-12-31 00:00:00+00:00,15.5,15.75,15.125,13.772536277770996,81100,0.0,
1998-01-02 00:00:00+00:00,15.375,15.9375,15.375,13.7172212600708,47000,0.0,
1998-01-05 00:00:00+00:00,15.5,15.875,15.375,13.60660171508789,22700,0.0,
1998-01-06 00:00:00+00:00,15.875,16.125,15.625,14.159714698791504,122100,0.0,
1998-01-07 00:00:00+00:00,15.9375,16.375,15.8125,14.270334243774414,75100,0.0,
1998-01-08 00:00:00+00:00,16.375,17.125,16.0,15.155320167541504,141800,0.0,
1998-01-09 00:00:00+00:00,17.0,17.125,16.375,14.934077262878418,141800,0.0,
1998-01-12 00:00:00+00:00,17.0,17.0,16.5,14.71282958984375,112200,0.0,
1998-01-13 00:00:00+00:00,16.9375,17.25,16.125,14.436271667480469,71800,0.0,
1998-01-14 00:00:00+00:00,16.125,16.375,16.0,14.380962371826172,66900,0.0,
1998-01-15 00:00:00+00:00,16.125,16.375,16.0,14.159714698791504,55800,0.0,
1998-01-16 00:00:00+00:00,16.0,16.6875,16.0,14.380962371826172,84000,0.0,
1998-01-20 00:00:00+00:00,16.25,16.5,16.25,14.546889305114746,29800,0.0,
1998-01-21 00:00:00+00:00,16.25,16.5,16.125,14.380962371826172,85500,0.0,
1998-01-22 00:00:00+00:00,16.0,16.0,15.375,13.60660171508789,65300,0.0,
1998-01-23 00:00:00+00:00,15.375,15.625,15.375,13.661910057067873,43500,0.0,
1998-01-26 00:00:00+00:00,15.5,16.0,15.5,14.159714698791504,87800,0.0,
1998-01-27 00:00:00+00:00,15.875,16.0,15.875,14.159714698791504,59900,0.0,
1998-01-28 00:00:00+00:00,16.125,16.125,15.875,14.159714698791504,54300,0.0,
1998-01-29 00:00:00+00:00,15.875,16.0,15.875,14.159714698791504,51000,0.0,
1998-01-30 00:00:00+00:00,15.75,16.5,15.75,14.491583824157717,41000,0.0,
1998-02-02 00:00:00+00:00,16.25,16.625,16.25,14.546889305114746,49300,0.0,
1998-02-03 00:00:00+00:00,16.6875,16.6875,16.375,14.657512664794922,52800,0.0,
1998-02-04 00:00:00+00:00,16.5625,16.5625,16.25,14.491583824157717,33800,0.0,
1998-02-05 00:00:00+00:00,16.875,17.125,15.8125,14.104406356811523,139100,0.0,
1998-02-06 00:00:00+00:00,16.375,16.375,16.0625,14.380962371826172,50600,0.0,
1998-02-09 00:00:00+00:00,16.125,16.375,15.875,14.159714698791504,22700,0.0,
1998-02-10 00:00:00+00:00,16.0625,16.5,15.875,14.270334243774414,62900,0.0,
1998-02-11 00:00:00+00:00,16.125,16.25,16.125,14.32564640045166,22700,0.0,
1998-02-12 00:00:00+00:00,16.125,16.5,16.0,14.21502685546875,20400,0.0,
1998-02-13 00:00:00+00:00,15.875,15.9375,15.3125,13.7172212600708,41300,0.0,
1998-02-17 00:00:00+00:00,15.5,15.75,15.375,13.772536277770996,41300,0.0,
1998-02-18 00:00:00+00:00,15.375,16.0,15.375,13.938469886779783,52500,0.0,
1998-02-19 00:00:00+00:00,15.875,15.875,15.625,13.82784938812256,69900,0.0,
1998-02-20 00:00:00+00:00,15.625,16.375,15.625,14.32564640045166,83800,0.0,
1998-02-23 00:00:00+00:00,16.0625,16.375,16.0625,14.380962371826172,56500,0.0,
1998-02-24 00:00:00+00:00,16.125,16.125,15.875,14.159714698791504,44100,0.0,
1998-02-25 00:00:00+00:00,15.8125,16.3125,15.8125,14.270334243774414,30600,0.0,
1998-02-26 00:00:00+00:00,16.0625,16.25,16.0,14.270334243774414,98300,0.0,
1998-02-27 00:00:00+00:00,16.0,16.8125,16.0,14.71282958984375,68000,0.0,
1998-03-02 00:00:00+00:00,16.375,17.0,16.375,14.823450088500977,60200,0.0,
1998-03-03 00:00:00+00:00,16.5,17.25,16.5,15.04469871520996,135500,0.0,
1998-03-04 00:00:00+00:00,16.875,17.125,16.25,14.602205276489258,44800,0.0,
1998-03-05 00:00:00+00:00,16.25,16.9375,16.25,14.823450088500977,73700,0.0,
1998-03-06 00:00:00+00:00,17.0,17.0,16.75,14.878765106201172,32200,0.0,
1998-03-09 00:00:00+00:00,17.0,17.0,16.25,14.380962371826172,26400,0.0,
1998-03-10 00:00:00+00:00,16.0,16.25,14.375,12.7216157913208,298500,0.0,
1998-03-11 00:00:00+00:00,14.0,14.1875,13.25,12.445062637329102,373400,0.0,
1998-03-12 00:00:00+00:00,13.875,14.0625,13.8125,12.27912712097168,47300,0.0,
1998-03-13 00:00:00+00:00,13.875,13.875,13.625,12.168503761291504,33100,0.0,
1998-03-16 00:00:00+00:00,13.75,13.75,13.5,12.168503761291504,174000,0.0,
1998-03-17 00:00:00+00:00,13.625,13.875,13.5,12.113191604614258,95800,0.0,
1998-03-18 00:00:00+00:00,13.625,13.8125,13.625,12.168503761291504,76100,0.0,
