date,BFIN_Open,BFIN_High,BFIN_Low,BFIN_Close,BFIN_Volume,BFIN_Dividends,BFIN_Stock Splits
2005-06-28 00:00:00+00:00,13.399999618530272,13.600000381469728,13.25,8.61436653137207,324400,0.0,
2005-06-29 00:00:00+00:00,13.43000030517578,13.539999961853027,13.350000381469728,8.595078468322754,451300,0.0,
2005-06-30 00:00:00+00:00,13.300000190734863,13.399999618530272,13.130000114440918,8.569368362426758,826700,0.0,
2005-07-01 00:00:00+00:00,13.25,13.40999984741211,13.239999771118164,8.61436653137207,363800,0.0,
2005-07-05 00:00:00+00:00,13.489999771118164,13.489999771118164,13.300000190734863,8.550081253051758,222700,0.0,
2005-07-06 00:00:00+00:00,13.229999542236328,13.380000114440918,13.229999542236328,8.569368362426758,261800,0.0,
2005-07-07 00:00:00+00:00,13.300000190734863,13.350000381469728,13.100000381469728,8.505081176757812,661000,0.0,
2005-07-08 00:00:00+00:00,13.130000114440918,13.270000457763672,13.130000114440918,8.530797004699707,366700,0.0,
2005-07-11 00:00:00+00:00,13.100000381469728,13.31999969482422,13.100000381469728,8.550081253051758,311500,0.0,
2005-07-12 00:00:00+00:00,13.300000190734863,13.350000381469728,13.270000457763672,8.562938690185547,274100,0.0,
2005-07-13 00:00:00+00:00,13.300000190734863,13.4399995803833,13.260000228881836,8.61436653137207,309900,0.0,
2005-07-14 00:00:00+00:00,13.4399995803833,13.4399995803833,13.350000381469728,8.601509094238281,211300,0.0,
2005-07-15 00:00:00+00:00,13.31999969482422,13.470000267028809,13.270000457763672,8.530797004699707,217400,0.0,
2005-07-18 00:00:00+00:00,13.300000190734863,13.399999618530272,13.270000457763672,8.595078468322754,155600,0.0,
2005-07-19 00:00:00+00:00,13.31999969482422,13.470000267028809,13.31999969482422,8.652937889099121,170800,0.0,
2005-07-20 00:00:00+00:00,13.470000267028809,13.470000267028809,13.15999984741211,8.633649826049805,140200,0.0,
2005-07-21 00:00:00+00:00,13.449999809265137,13.449999809265137,13.350000381469728,8.633649826049805,119600,0.0,
2005-07-22 00:00:00+00:00,13.399999618530272,13.699999809265137,13.350000381469728,8.742938041687012,474900,0.0,
2005-07-25 00:00:00+00:00,13.670000076293944,14.050000190734863,13.550000190734863,8.87151050567627,266700,0.0,
2005-07-26 00:00:00+00:00,13.800000190734863,13.970000267028809,13.699999809265137,8.935798645019531,206900,0.0,
2005-07-27 00:00:00+00:00,13.989999771118164,13.989999771118164,13.800000190734863,8.987228393554688,108800,0.0,
2005-07-28 00:00:00+00:00,14.0,14.09000015258789,13.800000190734863,9.032230377197266,229600,0.0,
2005-07-29 00:00:00+00:00,14.050000190734863,14.199999809265137,13.949999809265137,9.12865924835205,350200,0.0,
2005-08-01 00:00:00+00:00,14.25,14.25,14.119999885559082,9.109373092651367,79800,0.0,
2005-08-02 00:00:00+00:00,14.06999969482422,14.239999771118164,14.06999969482422,9.11579704284668,61800,0.0,
2005-08-03 00:00:00+00:00,14.18000030517578,14.460000038146973,14.18000030517578,9.2893705368042,149700,0.0,
2005-08-04 00:00:00+00:00,14.489999771118164,14.529999732971191,14.350000381469728,9.302234649658203,60000,0.0,
2005-08-05 00:00:00+00:00,14.5,14.5,14.260000228881836,9.257227897644045,100000,0.0,
2005-08-08 00:00:00+00:00,14.300000190734863,14.5,14.25,9.244373321533203,155800,0.0,
2005-08-09 00:00:00+00:00,14.399999618530272,14.550000190734863,14.3100004196167,9.2893705368042,125100,0.0,
