date,GAB-PG_Open,GAB-PG_High,GAB-PG_Low,GAB-PG_Close,GAB-PG_Volume,GAB-PG_Dividends,GAB-PG_Stock Splits
2012-08-03 00:00:00+00:00,25.25,25.770000457763672,25.25,14.038371086120604,116700,0.0,
2012-08-06 00:00:00+00:00,25.65999984741211,25.65999984741211,25.559999465942383,14.032901763916016,19387,0.0,
2012-08-07 00:00:00+00:00,25.649999618530277,25.649999618530277,25.549999237060547,14.016483306884766,37105,0.0,
2012-08-08 00:00:00+00:00,25.63999938964844,25.649999618530277,25.61199951171875,14.032901763916016,19568,0.0,
2012-08-09 00:00:00+00:00,25.63999938964844,25.700000762939453,25.63999938964844,14.060257911682127,27019,0.0,
2012-08-10 00:00:00+00:00,25.6200008392334,25.68000030517578,25.6200008392334,14.038371086120604,8687,0.0,
2012-08-13 00:00:00+00:00,25.63999938964844,25.690000534057617,25.6299991607666,14.04384708404541,7522,0.0,
2012-08-14 00:00:00+00:00,25.670000076293945,25.68000030517578,25.6200008392334,14.032901763916016,18020,0.0,
2012-08-15 00:00:00+00:00,25.670000076293945,25.700000762939453,25.649999618530277,14.054787635803224,25584,0.0,
2012-08-16 00:00:00+00:00,25.700000762939453,25.700000762939453,25.649999618530277,14.060257911682127,14636,0.0,
2012-08-17 00:00:00+00:00,25.690000534057617,25.75,25.65999984741211,14.07667350769043,6138,0.0,
2012-08-20 00:00:00+00:00,25.75,25.75,25.729999542236328,14.08760929107666,7140,0.0,
2012-08-21 00:00:00+00:00,25.768999099731445,25.979999542236328,25.76000022888184,14.142318725585938,29248,0.0,
2012-08-22 00:00:00+00:00,25.881000518798828,25.899999618530277,25.881000518798828,14.16968059539795,3906,0.0,
2012-08-23 00:00:00+00:00,25.8799991607666,25.899999618530277,25.8799991607666,14.16968059539795,4300,0.0,
2012-08-24 00:00:00+00:00,25.899999618530277,25.899999618530277,25.799999237060547,14.164203643798828,2801,0.0,
2012-08-27 00:00:00+00:00,25.8799991607666,25.989999771118164,25.799999237060547,14.191563606262209,6013,0.0,
2012-08-28 00:00:00+00:00,26.06999969482422,26.06999969482422,26.0,14.224382400512695,975,0.0,
2012-08-29 00:00:00+00:00,25.950000762939453,26.0,25.950000762939453,14.224382400512695,7390,0.0,
2012-08-30 00:00:00+00:00,26.020000457763672,26.100000381469727,26.020000457763672,14.251739501953123,4000,0.0,
2012-08-31 00:00:00+00:00,26.049999237060547,26.100000381469727,26.049999237060547,14.279094696044922,2757,0.0,
2012-09-04 00:00:00+00:00,26.0,26.100000381469727,26.0,14.279032707214355,900,0.0,
2012-09-05 00:00:00+00:00,26.100000381469727,26.68899917602539,26.099889755249023,14.333802223205566,16626,0.0,
2012-09-06 00:00:00+00:00,26.600000381469727,26.600000381469727,26.29319953918457,14.404921531677246,3650,0.0,
2012-09-07 00:00:00+00:00,26.25,26.40999984741211,26.25,14.44869327545166,240,0.0,
2012-09-10 00:00:00+00:00,26.21999931335449,26.350000381469727,26.01000022888184,14.415865898132324,6415,0.0,
2012-09-11 00:00:00+00:00,26.34000015258789,26.399999618530277,26.29800033569336,14.415865898132324,5900,0.0,
2012-09-12 00:00:00+00:00,26.38999938964844,26.399999618530277,26.31010055541992,14.443220138549805,4708,0.0,
2012-09-13 00:00:00+00:00,26.520000457763672,26.520000457763672,26.46999931335449,14.486984252929688,2500,0.0,
2012-09-14 00:00:00+00:00,26.460100173950195,26.68000030517578,26.460100173950195,14.57999324798584,4457,0.0,
2012-09-17 00:00:00+00:00,26.600000381469727,26.600000381469727,26.399999618530277,14.589465141296388,925,0.22917,
