date,RMCF_Open,RMCF_High,RMCF_Low,RMCF_Close,RMCF_Volume,RMCF_Dividends,RMCF_Stock Splits
1986-02-11 00:00:00+00:00,0.0,3.0148420333862305,2.8988869190216064,1.5378283262252808,33741,0.0,
1986-02-12 00:00:00+00:00,0.0,2.8988869190216064,2.666975975036621,1.414802074432373,53900,0.0,
1986-02-13 00:00:00+00:00,0.0,2.8988869190216064,2.782931089401245,1.4763145446777344,16709,0.0,
1986-02-14 00:00:00+00:00,0.0,3.130798101425171,3.0148420333862305,1.5993410348892212,22854,0.0,
1986-02-18 00:00:00+00:00,0.0,3.130798101425171,2.8988869190216064,1.5378283262252808,5821,0.0,
1986-02-19 00:00:00+00:00,0.0,3.130798101425171,2.8988869190216064,1.5378283262252808,6684,0.0,
1986-02-20 00:00:00+00:00,0.0,3.130798101425171,2.8988869190216064,1.5378283262252808,3450,0.0,
1986-02-21 00:00:00+00:00,0.0,3.130798101425171,2.8988869190216064,1.5378283262252808,216,0.0,
1986-02-24 00:00:00+00:00,0.0,3.246752977371216,2.8988869190216064,1.5378283262252808,2803,0.0,
1986-02-25 00:00:00+00:00,0.0,3.246752977371216,2.8988869190216064,1.5378283262252808,13152,0.0,
1986-02-26 00:00:00+00:00,0.0,3.246752977371216,2.8988869190216064,1.5378283262252808,9918,0.0,
1986-02-27 00:00:00+00:00,0.0,3.246752977371216,2.8988869190216064,1.5378283262252808,2803,0.0,
1986-02-28 00:00:00+00:00,0.0,3.246752977371216,2.8988869190216064,1.5378283262252808,24902,0.0,
1986-03-03 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,4635,0.0,
1986-03-04 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,1294,0.0,
1986-03-05 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,9486,0.0,
1986-03-06 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,9486,0.0,
1986-03-07 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,3989,0.0,
1986-03-10 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,1617,0.0,
1986-03-11 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,108,0.0,
1986-03-12 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,216,0.0,
1986-03-13 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,7330,0.0,
1986-03-14 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,2587,0.0,
1986-03-17 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,6468,0.0,
1986-03-18 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,7869,0.0,
1986-03-19 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,8193,0.0,
1986-03-20 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,4635,0.0,
1986-03-21 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,8085,0.0,
1986-03-24 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,2264,0.0,
1986-03-25 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,2372,0.0,
1986-03-26 00:00:00+00:00,0.0,3.246752977371216,3.0148420333862305,1.5993410348892212,3665,0.0,
1986-03-27 00:00:00+00:00,0.0,3.362709045410156,3.246752977371216,1.7223663330078125,36975,0.0,
1986-03-31 00:00:00+00:00,0.0,4.522263050079346,4.290352821350098,2.2759850025177,47324,0.0,
1986-04-01 00:00:00+00:00,0.0,4.290352821350098,4.174396991729736,2.214472532272339,29861,0.0,
1986-04-02 00:00:00+00:00,0.0,4.870130062103272,4.638218879699707,2.460524559020996,61554,0.0,
1986-04-03 00:00:00+00:00,0.0,4.870130062103272,4.638218879699707,2.460524559020996,35358,0.0,
1986-04-04 00:00:00+00:00,0.0,4.638218879699707,4.406308174133301,2.337498664855957,25441,0.0,
1986-04-07 00:00:00+00:00,0.0,4.406308174133301,4.174396991729736,2.214472532272339,13691,0.0,
1986-04-08 00:00:00+00:00,0.0,4.522263050079346,4.290352821350098,2.2759850025177,13691,0.0,
1986-04-09 00:00:00+00:00,0.0,4.522263050079346,4.174396991729736,2.214472532272339,11750,0.0,
1986-04-10 00:00:00+00:00,0.0,4.406308174133301,4.174396991729736,2.214472532272339,9918,0.0,
1986-04-11 00:00:00+00:00,0.0,4.058442115783691,3.826530933380127,2.029933214187622,17248,0.0,
1986-04-14 00:00:00+00:00,0.0,4.290352821350098,4.058442115783691,2.15295958518982,14661,0.0,
1986-04-15 00:00:00+00:00,0.0,4.522263050079346,4.406308174133301,2.337498664855957,15954,0.0,
1986-04-16 00:00:00+00:00,0.0,4.522263050079346,4.290352821350098,2.2759850025177,16817,0.0,
1986-04-17 00:00:00+00:00,0.0,4.406308174133301,4.290352821350098,2.2759850025177,10025,0.0,
1986-04-18 00:00:00+00:00,0.0,4.638218879699707,4.406308174133301,2.337498664855957,43012,0.0,
1986-04-21 00:00:00+00:00,0.0,4.75417423248291,4.522263050079346,2.3990111351013184,19404,0.0,
1986-04-22 00:00:00+00:00,0.0,5.333951950073242,5.102040767669678,2.706576108932495,79449,0.0,
1986-04-23 00:00:00+00:00,0.0,5.449906826019287,5.217996120452881,2.76809024810791,33095,0.0,
1986-04-24 00:00:00+00:00,0.0,4.870130062103272,4.75417423248291,2.5220367908477783,27381,0.0,
1986-04-25 00:00:00+00:00,0.0,5.102040767669678,4.986084938049316,2.645064115524292,7115,0.0,
1986-04-28 00:00:00+00:00,0.0,5.217996120452881,4.986084938049316,2.645064115524292,7007,0.0,
1986-04-29 00:00:00+00:00,0.0,5.217996120452881,4.986084938049316,2.645064115524292,7977,0.0,
1986-04-30 00:00:00+00:00,0.0,4.870130062103272,4.638218879699707,2.460524559020996,40425,0.0,
1986-05-01 00:00:00+00:00,0.0,4.75417423248291,4.406308174133301,2.337498664855957,1401,0.0,
1986-05-02 00:00:00+00:00,0.0,4.870130062103272,4.638218879699707,2.460524559020996,6252,0.0,
1986-05-05 00:00:00+00:00,0.0,4.870130062103272,4.75417423248291,2.5220367908477783,6791,0.0,
1986-05-06 00:00:00+00:00,0.0,5.102040767669678,4.870130062103272,2.5835506916046143,5821,0.0,
1986-05-07 00:00:00+00:00,0.0,5.102040767669678,4.870130062103272,2.5835506916046143,6791,0.0,
1986-05-08 00:00:00+00:00,0.0,5.217996120452881,4.986084938049316,2.645064115524292,13152,0.0,
1986-05-09 00:00:00+00:00,0.0,5.217996120452881,4.986084938049316,2.645064115524292,4420,0.0,
1986-05-12 00:00:00+00:00,0.0,5.681818008422852,5.449906826019287,2.891116142272949,47216,0.0,
1986-05-13 00:00:00+00:00,0.0,5.449906826019287,5.333951950073242,2.829604148864746,9271,0.0,
1986-05-14 00:00:00+00:00,0.0,5.449906826019287,5.333951950073242,2.829604148864746,3126,0.0,
1986-05-15 00:00:00+00:00,0.0,5.449906826019287,5.333951950073242,2.829604148864746,10780,0.0,
1986-05-16 00:00:00+00:00,0.0,5.449906826019287,5.217996120452881,2.76809024810791,7869,0.0,
