date,HBNC_Open,HBNC_High,HBNC_Low,HBNC_Close,HBNC_Volume,HBNC_Dividends,HBNC_Stock Splits
2002-01-09 00:00:00+00:00,3.0288069248199463,3.0288069248199463,2.989300012588501,1.579431414604187,3797,0.0,
2002-01-10 00:00:00+00:00,2.989300012588501,2.989300012588501,2.949794054031372,1.5585575103759766,6075,0.0,
2002-01-11 00:00:00+00:00,2.916872024536133,2.9432098865509038,2.8971190452575684,1.5550791025161743,15188,0.0,
2002-01-14 00:00:00+00:00,2.8905351161956787,2.8905351161956787,2.8444440364837646,1.5028953552246094,6075,0.0,
2002-01-15 00:00:00+00:00,2.8312759399414062,2.8312759399414062,2.6995880603790283,1.426358938217163,19744,0.0,
2002-01-16 00:00:00+00:00,2.68641996383667,2.68641996383667,2.452016115188598,1.295551300048828,51638,0.0,
2002-01-17 00:00:00+00:00,2.6995880603790283,2.6995880603790283,2.6995880603790283,1.426358938217163,18984,0.0,
2002-01-18 00:00:00+00:00,2.6995880603790283,2.6995880603790283,2.6995880603790283,1.426358938217163,0,0.0,
2002-01-22 00:00:00+00:00,2.633744955062866,2.69300389289856,2.567900896072388,1.4228794574737549,30375,0.0,
2002-01-23 00:00:00+00:00,2.68641996383667,2.68641996383667,2.68641996383667,1.4194014072418213,2278,0.0,
2002-01-24 00:00:00+00:00,2.69300389289856,2.8312759399414062,2.69300389289856,1.495937705039978,31134,0.0,
2002-01-25 00:00:00+00:00,2.8312759399414062,2.8312759399414062,2.8312759399414062,1.495937705039978,0,0.0,
2002-01-28 00:00:00+00:00,2.8312759399414062,2.8312759399414062,2.798353910446167,1.4785429239273071,2278,0.0,
2002-01-29 00:00:00+00:00,2.765431880950928,2.8312759399414062,2.765431880950928,1.495937705039978,13669,0.0,
2002-01-30 00:00:00+00:00,2.8181068897247314,2.8181068897247314,2.8181068897247314,1.4889795780181885,3038,0.0,
2002-01-31 00:00:00+00:00,2.8181068897247314,2.8181068897247314,2.8181068897247314,1.4889795780181885,0,0.0,
2002-02-01 00:00:00+00:00,2.7456789016723637,2.753580093383789,2.7456789016723637,1.4548863172531128,12909,0.0,
2002-02-04 00:00:00+00:00,2.798353910446167,2.798353910446167,2.7390949726104736,1.447232961654663,28097,0.0,
2002-02-05 00:00:00+00:00,2.798353910446167,2.798353910446167,2.765431880950928,1.461148023605347,55434,0.0,
2002-02-06 00:00:00+00:00,2.7390949726104736,2.7390949726104736,2.7061729431152344,1.4298380613327026,10631,0.0,
2002-02-07 00:00:00+00:00,2.633744955062866,2.6534979343414307,2.6139919757843018,1.381133198738098,9872,0.0,
2002-02-08 00:00:00+00:00,2.6139919757843018,2.6139919757843018,2.6139919757843018,1.381133198738098,0,0.0,
2002-02-11 00:00:00+00:00,2.607407093048096,2.607407093048096,2.5876541137695312,1.3672175407409668,12150,0.0,
2002-02-12 00:00:00+00:00,2.6205759048461914,2.6205759048461914,2.6205759048461914,1.384612202644348,1519,0.0,
2002-02-13 00:00:00+00:00,2.6205759048461914,2.6205759048461914,2.600822925567627,1.381133198738098,3797,0.0,
2002-02-14 00:00:00+00:00,2.6139919757843018,2.6139919757843018,2.6139919757843018,1.381133198738098,0,0.0,
2002-02-15 00:00:00+00:00,2.62716007232666,2.62716007232666,2.5876541137695312,1.3672175407409668,18225,0.0,
2002-02-19 00:00:00+00:00,2.6534979343414307,2.6534979343414307,2.5876541137695312,1.388090968132019,74419,0.0,
2002-02-20 00:00:00+00:00,2.62716007232666,2.62716007232666,2.62716007232666,1.388090968132019,0,0.0,
2002-02-21 00:00:00+00:00,2.5876541137695312,2.5876541137695312,2.5876541137695312,1.3672175407409668,3797,0.0,
2002-02-22 00:00:00+00:00,2.5876541137695312,2.5876541137695312,2.5876541137695312,1.3672175407409668,22781,0.0,
2002-02-25 00:00:00+00:00,2.5810699462890625,2.5810699462890625,2.5810699462890625,1.3637378215789795,1519,0.0,
2002-02-26 00:00:00+00:00,2.5810699462890625,2.5810699462890625,2.5810699462890625,1.3637378215789795,0,0.0,
2002-02-27 00:00:00+00:00,2.5810699462890625,2.5810699462890625,2.5810699462890625,1.3637378215789795,9113,0.0,
2002-02-28 00:00:00+00:00,2.600822925567627,2.600822925567627,2.600822925567627,1.3741755485534668,5316,0.0,
2002-03-01 00:00:00+00:00,2.600822925567627,2.600822925567627,2.600822925567627,1.3741755485534668,0,0.0,
2002-03-04 00:00:00+00:00,2.5810699462890625,2.607407093048096,2.5810699462890625,1.3776540756225586,33413,0.0,
2002-03-05 00:00:00+00:00,2.607407093048096,2.607407093048096,2.607407093048096,1.3776540756225586,0,0.0,
2002-03-06 00:00:00+00:00,2.5810699462890625,2.5810699462890625,2.5810699462890625,1.3637378215789795,12150,0.0,
2002-03-07 00:00:00+00:00,2.5810699462890625,2.5876541137695312,2.5810699462890625,1.3672175407409668,5316,0.0,
2002-03-08 00:00:00+00:00,2.5810699462890625,2.5810699462890625,2.5810699462890625,1.3637378215789795,8353,0.0,
