date,JLL_Open,JLL_High,JLL_Low,JLL_Close,JLL_Volume,JLL_Dividends,JLL_Stock Splits
1997-07-17 00:00:00+00:00,28.0,29.1875,27.125,26.27205848693848,2733000,0.0,
1997-07-18 00:00:00+00:00,28.0,29.75,27.6875,26.955934524536133,496900,0.0,
1997-07-21 00:00:00+00:00,29.375,29.625,28.6875,26.89893913269043,230100,0.0,
1997-07-22 00:00:00+00:00,29.375,29.625,28.25,26.89893913269043,189100,0.0,
1997-07-23 00:00:00+00:00,29.375,29.375,28.4375,26.215065002441406,231400,0.0,
1997-07-24 00:00:00+00:00,28.75,28.875,28.0,25.98711204528809,113200,0.0,
1997-07-25 00:00:00+00:00,28.4375,28.4375,28.125,25.930124282836918,40400,0.0,
1997-07-28 00:00:00+00:00,28.375,28.375,27.5,25.47420883178711,125500,0.0,
1997-07-29 00:00:00+00:00,27.8125,28.375,27.75,25.759157180786133,26600,0.0,
1997-07-30 00:00:00+00:00,28.0625,29.125,28.0625,26.557003021240234,57200,0.0,
1997-07-31 00:00:00+00:00,29.3125,30.8125,29.125,27.240873336791992,104900,0.0,
1997-08-01 00:00:00+00:00,30.25,30.8125,30.25,27.810766220092773,59200,0.0,
1997-08-04 00:00:00+00:00,30.375,30.375,30.125,27.69679069519043,18900,0.0,
1997-08-05 00:00:00+00:00,30.25,30.25,29.875,27.240873336791992,39900,0.0,
1997-08-06 00:00:00+00:00,29.875,29.875,28.9375,26.38604164123535,62700,0.0,
1997-08-07 00:00:00+00:00,29.0,29.0,28.5,26.215065002441406,83600,0.0,
1997-08-08 00:00:00+00:00,28.75,29.5,28.6875,26.613996505737305,65900,0.0,
1997-08-11 00:00:00+00:00,28.875,29.0,28.125,26.27205848693848,77800,0.0,
1997-08-12 00:00:00+00:00,29.5,29.625,27.9375,25.531198501586918,97100,0.0,
1997-08-13 00:00:00+00:00,27.9375,28.625,27.75,25.98711204528809,129600,0.0,
1997-08-14 00:00:00+00:00,28.5,28.625,28.3125,25.98711204528809,26100,0.0,
1997-08-15 00:00:00+00:00,28.375,29.4375,28.125,26.78496360778809,23900,0.0,
1997-08-18 00:00:00+00:00,29.6875,29.6875,28.875,26.443023681640625,34700,0.0,
1997-08-19 00:00:00+00:00,28.875,28.9375,28.125,25.930124282836918,49800,0.0,
1997-08-20 00:00:00+00:00,28.3125,28.5,28.25,25.98711204528809,74200,0.0,
1997-08-21 00:00:00+00:00,28.4375,28.5,27.875,25.417219161987305,19500,0.0,
1997-08-22 00:00:00+00:00,27.75,27.75,27.375,24.96130752563477,11700,0.0,
1997-08-25 00:00:00+00:00,27.625,28.625,27.625,25.645174026489254,109100,0.0,
1997-08-26 00:00:00+00:00,28.1875,30.0,28.1875,27.240873336791992,73500,0.0,
1997-08-27 00:00:00+00:00,30.0,30.75,29.9375,27.411846160888672,55600,0.0,
1997-08-28 00:00:00+00:00,29.9375,30.0,29.625,27.012920379638672,30300,0.0,
1997-08-29 00:00:00+00:00,29.5,29.75,29.375,27.126893997192383,23500,0.0,
1997-09-02 00:00:00+00:00,30.0,30.625,29.9375,27.753780364990234,7500,0.0,
1997-09-03 00:00:00+00:00,30.625,33.125,30.625,29.748401641845703,50100,0.0,
1997-09-04 00:00:00+00:00,34.0,34.0,33.1875,30.26130485534668,126600,0.0,
1997-09-05 00:00:00+00:00,33.25,33.25,33.0,30.14733123779297,5400,0.0,
1997-09-08 00:00:00+00:00,33.0,33.125,32.75,29.862382888793945,77800,0.0,
1997-09-09 00:00:00+00:00,32.75,32.875,32.6875,29.976367950439453,124000,0.0,
1997-09-10 00:00:00+00:00,32.8125,33.8125,32.8125,30.774213790893555,54100,0.0,
1997-09-11 00:00:00+00:00,33.8125,33.9375,33.8125,30.94517707824707,24400,0.0,
1997-09-12 00:00:00+00:00,34.4375,35.8125,34.4375,32.65485000610352,63400,0.0,
1997-09-15 00:00:00+00:00,35.6875,36.25,35.625,32.82582473754883,14600,0.0,
1997-09-16 00:00:00+00:00,36.0,36.625,36.0,33.16775894165039,104100,0.0,
1997-09-17 00:00:00+00:00,36.5625,36.6875,36.375,33.45271301269531,31100,0.0,
1997-09-18 00:00:00+00:00,36.5,36.5,36.0,33.16775894165039,51400,0.0,
1997-09-19 00:00:00+00:00,36.125,36.3125,35.875,32.71184539794922,28500,0.0,
1997-09-22 00:00:00+00:00,35.875,35.875,35.0,31.91399955749512,18600,0.0,
1997-09-23 00:00:00+00:00,35.0,35.0,34.625,31.572071075439453,36200,0.0,
1997-09-24 00:00:00+00:00,34.625,34.75,34.5625,31.515079498291016,25400,0.0,
1997-09-25 00:00:00+00:00,34.5,34.625,34.4375,31.572071075439453,3000,0.0,
1997-09-26 00:00:00+00:00,34.5625,34.625,34.5625,31.572071075439453,8900,0.0,
1997-09-29 00:00:00+00:00,34.625,34.75,34.5,31.68604278564453,63300,0.0,
1997-09-30 00:00:00+00:00,34.6875,35.0625,34.6875,31.91399955749512,9500,0.0,
1997-10-01 00:00:00+00:00,35.25,35.25,35.0,31.970991134643555,4300,0.0,
1997-10-02 00:00:00+00:00,35.0,35.125,35.0,32.0279655456543,6100,0.0,
1997-10-03 00:00:00+00:00,35.25,35.5,35.1875,32.36990737915039,51000,0.0,
1997-10-06 00:00:00+00:00,35.625,35.625,33.9375,31.116146087646484,25000,0.0,
1997-10-07 00:00:00+00:00,34.125,34.125,33.8125,31.116146087646484,14200,0.0,
1997-10-08 00:00:00+00:00,34.0625,34.3125,34.0625,31.116146087646484,9400,0.0,
1997-10-09 00:00:00+00:00,34.1875,34.1875,33.875,31.002166748046875,8100,0.0,
1997-10-10 00:00:00+00:00,33.875,33.875,33.625,30.71721839904785,16800,0.0,
1997-10-13 00:00:00+00:00,33.75,34.125,33.75,31.059162139892575,7700,0.0,
