date,STM_Open,STM_High,STM_Low,STM_Close,STM_Volume,STM_Dividends,STM_Stock Splits
1994-12-08 00:00:00+00:00,3.7083330154418954,3.7291669845581055,3.7083330154418954,2.243034601211548,41167800,0.0,
1994-12-09 00:00:00+00:00,3.7083330154418954,3.7083330154418954,3.6458330154418954,2.217832565307617,2685000,0.0,
1994-12-12 00:00:00+00:00,3.6666669845581055,3.7083330154418954,3.6666669845581055,2.243034601211548,928200,0.0,
1994-12-13 00:00:00+00:00,3.7083330154418954,3.7083330154418954,3.625,2.1926300525665283,992400,0.0,
1994-12-14 00:00:00+00:00,3.625,3.625,3.6041669845581055,2.1926300525665283,700800,0.0,
1994-12-15 00:00:00+00:00,3.6041669845581055,3.625,3.6041669845581055,2.180028915405273,1671600,0.0,
1994-12-16 00:00:00+00:00,3.625,3.6458330154418954,3.6041669845581055,2.2052297592163086,1111800,0.0,
1994-12-19 00:00:00+00:00,3.6458330154418954,3.6458330154418954,3.6041669845581055,2.1926300525665283,284400,0.0,
1994-12-20 00:00:00+00:00,3.625,3.6458330154418954,3.625,2.2052297592163086,930000,0.0,
1994-12-21 00:00:00+00:00,3.625,3.6875,3.625,2.217832565307617,264000,0.0,
1994-12-22 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.6458330154418954,2.217832565307617,294000,0.0,
1994-12-23 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.6458330154418954,2.217832565307617,67800,0.0,
1994-12-27 00:00:00+00:00,3.7083330154418954,3.7291669845581055,3.6875,2.255636692047119,1027200,0.0,
1994-12-28 00:00:00+00:00,3.7291669845581055,3.7291669845581055,3.7083330154418954,2.243034601211548,486000,0.0,
1994-12-29 00:00:00+00:00,3.7291669845581055,3.7291669845581055,3.7083330154418954,2.255636692047119,39000,0.0,
1994-12-30 00:00:00+00:00,3.7291669845581055,3.7916669845581055,3.7083330154418954,2.293440818786621,258000,0.0,
1995-01-03 00:00:00+00:00,3.7916669845581055,3.8958330154418954,3.75,2.3564460277557373,1914000,0.0,
1995-01-04 00:00:00+00:00,3.9583330154418954,4.125,3.9583330154418954,2.4446558952331543,1012800,0.0,
1995-01-05 00:00:00+00:00,4.0416669845581055,4.083333015441895,4.0416669845581055,2.4698574542999268,981000,0.0,
1995-01-06 00:00:00+00:00,4.083333015441895,4.145833015441895,4.083333015441895,2.495061159133911,261600,0.0,
1995-01-09 00:00:00+00:00,4.25,4.375,4.2291669845581055,2.64627742767334,660000,0.0,
1995-01-10 00:00:00+00:00,4.458333015441895,4.458333015441895,4.375,2.658878803253174,618000,0.0,
1995-01-11 00:00:00+00:00,4.4166669845581055,4.4791669845581055,4.2916669845581055,2.595872640609741,2096400,0.0,
1995-01-12 00:00:00+00:00,4.25,4.3125,4.25,2.595872640609741,468600,0.0,
1995-01-13 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2291669845581055,2.583269596099853,472200,0.0,
1995-01-16 00:00:00+00:00,4.333333015441895,4.395833015441895,4.3125,2.658878803253174,241800,0.0,
1995-01-17 00:00:00+00:00,4.4166669845581055,4.4166669845581055,4.3125,2.6714794635772705,910200,0.0,
1995-01-18 00:00:00+00:00,4.4375,4.458333015441895,4.4166669845581055,2.6840806007385254,222000,0.0,
1995-01-19 00:00:00+00:00,4.458333015441895,4.458333015441895,4.375,2.64627742767334,1236000,0.0,
1995-01-20 00:00:00+00:00,4.375,4.375,4.25,2.5706686973571777,768600,0.0,
1995-01-23 00:00:00+00:00,4.125,4.125,4.083333015441895,2.482459306716919,258000,0.0,
1995-01-24 00:00:00+00:00,4.145833015441895,4.1875,4.125,2.532865047454834,28800,0.0,
1995-01-25 00:00:00+00:00,4.1666669845581055,4.2291669845581055,4.1666669845581055,2.5580687522888184,58200,0.0,
1995-01-26 00:00:00+00:00,4.208333015441895,4.208333015441895,4.145833015441895,2.545466899871826,483000,0.0,
1995-01-27 00:00:00+00:00,4.1875,4.2291669845581055,4.1875,2.5580687522888184,237600,0.0,
1995-01-30 00:00:00+00:00,4.1875,4.208333015441895,4.1666669845581055,2.545466899871826,65400,0.0,
1995-01-31 00:00:00+00:00,4.208333015441895,4.208333015441895,4.145833015441895,2.507662296295166,870600,0.0,
1995-02-01 00:00:00+00:00,4.1666669845581055,4.208333015441895,4.1666669845581055,2.532865047454834,174600,0.0,
1995-02-02 00:00:00+00:00,4.1875,4.1875,4.1666669845581055,2.532865047454834,211200,0.0,
1995-02-03 00:00:00+00:00,4.1666669845581055,4.2291669845581055,4.1666669845581055,2.545466899871826,324000,0.0,
1995-02-06 00:00:00+00:00,4.2291669845581055,4.270833015441895,4.208333015441895,2.545466899871826,226200,0.0,
1995-02-07 00:00:00+00:00,4.2291669845581055,4.270833015441895,4.145833015441895,2.532865047454834,429000,0.0,
1995-02-08 00:00:00+00:00,4.208333015441895,4.2291669845581055,4.1666669845581055,2.5580687522888184,257400,0.0,
1995-02-09 00:00:00+00:00,4.270833015441895,4.2916669845581055,4.25,2.583269596099853,664800,0.0,
1995-02-10 00:00:00+00:00,4.25,4.395833015441895,4.25,2.64627742767334,356400,0.0,
1995-02-13 00:00:00+00:00,4.395833015441895,4.395833015441895,4.3541669845581055,2.633676290512085,871800,0.0,
1995-02-14 00:00:00+00:00,4.3541669845581055,4.3541669845581055,4.2916669845581055,2.595872640609741,355800,0.0,
1995-02-15 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.25,2.5706686973571777,90600,0.0,
1995-02-16 00:00:00+00:00,4.25,4.25,4.208333015441895,2.545466899871826,2152200,0.0,
1995-02-17 00:00:00+00:00,4.2291669845581055,4.25,4.2291669845581055,2.5706686973571777,20400,0.0,
1995-02-21 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.208333015441895,2.5580687522888184,36600,0.0,
1995-02-22 00:00:00+00:00,4.208333015441895,4.2291669845581055,4.1875,2.5580687522888184,67200,0.0,
1995-02-23 00:00:00+00:00,4.2291669845581055,4.25,4.208333015441895,2.5580687522888184,418200,0.0,
1995-02-24 00:00:00+00:00,4.208333015441895,4.208333015441895,4.1666669845581055,2.520263671875,1424400,0.0,
1995-02-27 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.125,2.495061159133911,526800,0.0,
1995-02-28 00:00:00+00:00,4.125,4.1666669845581055,4.125,2.520263671875,160800,0.0,
1995-03-01 00:00:00+00:00,4.145833015441895,4.333333015441895,4.145833015441895,2.608473777770996,360000,0.0,
1995-03-02 00:00:00+00:00,4.333333015441895,5.125,4.333333015441895,3.062119960784912,3111600,0.0,
1995-03-03 00:00:00+00:00,4.9791669845581055,4.9791669845581055,4.7916669845581055,2.986512422561645,2610000,0.0,
1995-03-06 00:00:00+00:00,4.9166669845581055,5.333333015441895,4.9166669845581055,3.150329113006592,1294800,0.0,
1995-03-07 00:00:00+00:00,5.1666669845581055,5.1875,5.0,3.0369176864624023,271200,0.0,
1995-03-08 00:00:00+00:00,5.0416669845581055,5.0416669845581055,4.958333015441895,2.999112844467163,351600,0.0,
1995-03-09 00:00:00+00:00,4.9791669845581055,5.0625,4.9166669845581055,2.9739115238189697,468600,0.0,
1995-03-10 00:00:00+00:00,4.9166669845581055,4.9375,4.895833015441895,2.961308479309082,669000,0.0,
1995-03-13 00:00:00+00:00,4.9166669845581055,5.0416669845581055,4.9166669845581055,3.049518823623657,218400,0.0,
1995-03-14 00:00:00+00:00,5.0625,5.083333015441895,5.0416669845581055,3.074721097946167,426000,0.0,
1995-03-15 00:00:00+00:00,5.083333015441895,5.083333015441895,5.020833015441895,3.0369176864624023,361800,0.0,
1995-03-16 00:00:00+00:00,5.020833015441895,5.1666669845581055,5.020833015441895,3.125127077102661,1177200,0.0,
1995-03-17 00:00:00+00:00,5.145833015441895,5.2291669845581055,5.0625,3.150329113006592,1247400,0.0,
1995-03-20 00:00:00+00:00,5.208333015441895,5.4166669845581055,5.208333015441895,3.2637417316436768,1366800,0.0,
1995-03-21 00:00:00+00:00,5.333333015441895,5.333333015441895,5.2291669845581055,3.175530433654785,881400,0.0,
1995-03-22 00:00:00+00:00,5.270833015441895,5.270833015441895,5.208333015441895,3.150329113006592,55800,0.0,
1995-03-23 00:00:00+00:00,5.1666669845581055,5.25,5.1666669845581055,3.162930965423584,173400,0.0,
1995-03-24 00:00:00+00:00,5.208333015441895,5.375,5.208333015441895,3.200735092163086,300600,0.0,
1995-03-27 00:00:00+00:00,5.25,5.3125,5.2291669845581055,3.213337182998657,270000,0.0,
1995-03-28 00:00:00+00:00,5.2916669845581055,5.2916669845581055,5.25,3.175530433654785,947400,0.0,
1995-03-29 00:00:00+00:00,5.270833015441895,5.333333015441895,5.25,3.200735092163086,278400,0.0,
1995-03-30 00:00:00+00:00,5.270833015441895,5.270833015441895,5.083333015441895,3.074721097946167,304200,0.0,
1995-03-31 00:00:00+00:00,5.083333015441895,5.083333015441895,4.958333015441895,2.999112844467163,789600,0.0,
1995-04-03 00:00:00+00:00,4.958333015441895,4.9791669845581055,4.958333015441895,3.0117149353027344,788400,0.0,
1995-04-04 00:00:00+00:00,4.9791669845581055,4.9791669845581055,4.958333015441895,2.999112844467163,136200,0.0,
1995-04-05 00:00:00+00:00,4.9791669845581055,5.083333015441895,4.958333015441895,3.0243172645568848,878400,0.0,
1995-04-06 00:00:00+00:00,5.020833015441895,5.0416669845581055,5.0,3.049518823623657,166200,0.0,
1995-04-07 00:00:00+00:00,5.0416669845581055,5.145833015441895,5.0416669845581055,3.112525463104248,24000,0.0,
1995-04-10 00:00:00+00:00,5.125,5.145833015441895,5.083333015441895,3.074721097946167,738600,0.0,
1995-04-11 00:00:00+00:00,5.083333015441895,5.145833015441895,5.083333015441895,3.112525463104248,223800,0.0,
1995-04-12 00:00:00+00:00,5.1666669845581055,5.1666669845581055,5.145833015441895,3.125127077102661,150600,0.0,
1995-04-13 00:00:00+00:00,5.1666669845581055,5.1875,5.145833015441895,3.1377274990081787,538800,0.0,
1995-04-17 00:00:00+00:00,5.1666669845581055,5.208333015441895,5.1666669845581055,3.1377274990081787,351600,0.0,
1995-04-18 00:00:00+00:00,5.1875,5.2291669845581055,5.145833015441895,3.162930965423584,63600,0.0,
1995-04-19 00:00:00+00:00,5.2916669845581055,5.2916669845581055,5.25,3.200735092163086,296400,0.0,
1995-04-20 00:00:00+00:00,5.333333015441895,5.458333015441895,5.333333015441895,3.301544427871704,440400,0.0,
1995-04-21 00:00:00+00:00,5.583333015441895,5.645833015441895,5.5625,3.37715220451355,817800,0.0,
1995-04-24 00:00:00+00:00,5.583333015441895,5.7916669845581055,5.583333015441895,3.5031659603118896,374400,0.0,
1995-04-25 00:00:00+00:00,5.833333015441895,6.0416669845581055,5.7916669845581055,3.616579055786133,298800,0.0,
1995-04-26 00:00:00+00:00,6.0416669845581055,6.125,5.9791669845581055,3.6291799545288086,296400,0.0,
1995-04-27 00:00:00+00:00,6.333333015441895,6.4166669845581055,6.125,3.755191564559937,1986600,0.0,
1995-04-28 00:00:00+00:00,6.3125,6.333333015441895,6.1666669845581055,3.755191564559937,441600,0.0,
1995-05-01 00:00:00+00:00,6.2291669845581055,6.2291669845581055,6.083333015441895,3.679585456848145,65400,0.0,
1995-05-02 00:00:00+00:00,6.083333015441895,6.083333015441895,5.875,3.5535712242126465,489600,0.0,
1995-05-03 00:00:00+00:00,5.7916669845581055,5.9166669845581055,5.7916669845581055,3.5535712242126465,417000,0.0,
1995-05-04 00:00:00+00:00,5.9166669845581055,5.9375,5.8541669845581055,3.5787744522094727,391800,0.0,
1995-05-05 00:00:00+00:00,5.958333015441895,5.9791669845581055,5.833333015441895,3.528369426727295,172200,0.0,
1995-05-08 00:00:00+00:00,5.833333015441895,5.9375,5.833333015441895,3.5787744522094727,87600,0.0,
1995-05-09 00:00:00+00:00,5.9166669845581055,5.9375,5.7916669845581055,3.5031659603118896,139200,0.0,
1995-05-10 00:00:00+00:00,5.7916669845581055,5.8125,5.6666669845581055,3.4779646396636963,198600,0.0,
1995-05-11 00:00:00+00:00,5.7916669845581055,5.7916669845581055,5.708333015441895,3.465362787246704,60600,0.0,
1995-05-12 00:00:00+00:00,5.75,5.75,5.6666669845581055,3.4527621269226074,523200,0.0,
1995-05-15 00:00:00+00:00,5.6666669845581055,5.6666669845581055,5.583333015441895,3.37715220451355,40800,0.0,
1995-05-16 00:00:00+00:00,5.6666669845581055,5.895833015441895,5.6666669845581055,3.56617283821106,1236000,0.0,
