date,AGNC_Open,AGNC_High,AGNC_Low,AGNC_Close,AGNC_Volume,AGNC_Dividends,AGNC_Stock Splits
2008-05-15 00:00:00+00:00,19.5,19.649999618530277,19.170000076293945,1.898765563964844,4197900,0.0,
2008-05-16 00:00:00+00:00,19.25,20.01000022888184,19.25,1.961568117141724,1109600,0.0,
2008-05-19 00:00:00+00:00,19.88999938964844,19.989999771118164,19.25,1.914466142654419,329700,0.0,
2008-05-20 00:00:00+00:00,19.489999771118164,19.809999465942383,19.270000457763672,1.898765563964844,110100,0.0,
2008-05-21 00:00:00+00:00,19.280000686645508,19.440000534057617,19.239999771118164,1.8889527320861816,300300,0.0,
2008-05-22 00:00:00+00:00,19.06999969482422,19.38999938964844,19.0,1.864421010017395,209900,0.0,
2008-05-23 00:00:00+00:00,19.059999465942383,19.149999618530277,19.0,1.8693281412124636,118800,0.0,
2008-05-27 00:00:00+00:00,19.049999237060547,19.459999084472656,19.0,1.874234795570373,61500,0.0,
2008-05-28 00:00:00+00:00,19.11000061035156,19.3799991607666,18.600000381469727,1.8889527320861816,152900,0.0,
2008-05-29 00:00:00+00:00,19.040000915527344,19.899999618530277,19.0,1.933109998703003,235100,0.0,
2008-05-30 00:00:00+00:00,19.81999969482422,19.850000381469727,19.299999237060547,1.933109998703003,156700,0.0,
2008-06-02 00:00:00+00:00,19.690000534057617,19.76000022888184,19.479999542236328,1.9232981204986568,206100,0.0,
2008-06-03 00:00:00+00:00,19.65999984741211,19.850000381469727,19.049999237060547,1.8712897300720213,120000,0.0,
2008-06-04 00:00:00+00:00,19.020000457763672,19.31999969482422,19.020000457763672,1.874234795570373,153400,0.0,
2008-06-05 00:00:00+00:00,19.1200008392334,19.5,19.030000686645508,1.89680278301239,81900,0.0,
2008-06-06 00:00:00+00:00,19.26000022888184,19.26000022888184,19.020000457763672,1.8663833141326904,24200,0.0,
2008-06-09 00:00:00+00:00,19.149999618530277,19.25,19.0,1.864421010017395,102100,0.0,
2008-06-10 00:00:00+00:00,19.0,19.059999465942383,16.809999465942383,1.7859190702438354,426400,0.0,
2008-06-11 00:00:00+00:00,18.200000762939453,18.200000762939453,15.300000190734863,1.6828850507736206,303100,0.0,
2008-06-12 00:00:00+00:00,17.260000228881836,17.299999237060547,16.600000381469727,1.6907362937927246,180800,0.0,
2008-06-13 00:00:00+00:00,17.239999771118164,17.239999771118164,16.75,1.674054503440857,86000,0.0,
2008-06-16 00:00:00+00:00,16.719999313354492,17.959999084472656,16.549999237060547,1.7466672658920288,62100,0.0,
2008-06-17 00:00:00+00:00,17.899999618530273,18.010000228881836,17.1299991607666,1.753537893295288,76800,0.0,
2008-06-18 00:00:00+00:00,17.700000762939453,17.920000076293945,16.610000610351562,1.6720919609069824,173000,0.0,
2008-06-19 00:00:00+00:00,17.059999465942383,17.18000030517578,16.600000381469727,1.6563897132873535,84900,0.0,
2008-06-20 00:00:00+00:00,16.719999313354492,16.979999542236328,16.260000228881836,1.6318588256835938,96500,0.0,
2008-06-23 00:00:00+00:00,16.649999618530273,18.09000015258789,16.6299991607666,1.756480693817139,171700,0.0,
2008-06-24 00:00:00+00:00,17.75,17.899999618530273,17.1299991607666,1.7427433729171753,138700,0.0,
2008-06-25 00:00:00+00:00,17.920000076293945,18.020000457763672,17.649999618530273,1.7466672658920288,145100,0.0,
2008-06-26 00:00:00+00:00,17.860000610351562,18.020000457763672,17.200000762939453,1.6887729167938232,102900,0.0,
2008-06-27 00:00:00+00:00,17.299999237060547,17.670000076293945,16.809999465942383,1.678960204124451,1230600,0.0,
2008-06-30 00:00:00+00:00,16.979999542236328,17.979999542236328,16.5,1.662969946861267,195200,0.31,
2008-07-01 00:00:00+00:00,16.110000610351562,16.739999771118164,15.649999618530272,1.638985276222229,258500,0.0,
2008-07-02 00:00:00+00:00,16.520000457763672,16.889999389648438,16.299999237060547,1.6639693975448608,114900,0.0,
2008-07-03 00:00:00+00:00,16.760000228881836,16.989999771118164,16.450000762939453,1.646980047225952,66700,0.0,
2008-07-07 00:00:00+00:00,16.5,16.5,14.949999809265137,1.49707293510437,391400,0.0,
2008-07-08 00:00:00+00:00,15.029999732971191,15.890000343322754,14.899999618530272,1.5490405559539795,278100,0.0,
2008-07-09 00:00:00+00:00,15.18000030517578,15.779999732971191,14.869999885559082,1.4860793352127075,195600,0.0,
2008-07-10 00:00:00+00:00,14.8100004196167,14.899999618530272,13.039999961853027,1.3961361646652222,551100,0.0,
2008-07-11 00:00:00+00:00,13.6899995803833,15.06999969482422,13.25,1.4850802421569824,496400,0.0,
2008-07-14 00:00:00+00:00,15.100000381469728,15.970000267028809,15.020000457763672,1.572026014328003,247700,0.0,
2008-07-15 00:00:00+00:00,15.699999809265137,15.699999809265137,14.460000038146973,1.4720885753631592,314400,0.0,
2008-07-16 00:00:00+00:00,14.670000076293944,15.529999732971191,14.5,1.5100653171539309,202100,0.0,
2008-07-17 00:00:00+00:00,15.380000114440918,15.899999618530272,15.279999732971191,1.5640314817428589,197500,0.0,
2008-07-18 00:00:00+00:00,15.779999732971191,16.110000610351562,15.5,1.5520375967025757,227200,0.0,
2008-07-21 00:00:00+00:00,15.760000228881836,16.079999923706055,15.279999732971191,1.5450434684753418,316900,0.0,
2008-07-22 00:00:00+00:00,15.270000457763672,15.90999984741211,15.0,1.5760241746902466,412900,0.0,
2008-07-23 00:00:00+00:00,15.869999885559082,16.0,15.770000457763672,1.591014742851257,99900,0.0,
2008-07-24 00:00:00+00:00,15.899999618530272,15.960000038146973,15.300000190734863,1.5420445203781128,248600,0.0,
2008-07-25 00:00:00+00:00,15.5,15.600000381469728,15.199999809265137,1.5390464067459106,144300,0.0,
2008-07-28 00:00:00+00:00,15.5,15.84000015258789,14.890000343322754,1.5000704526901243,193200,0.0,
2008-07-29 00:00:00+00:00,15.300000190734863,16.170000076293945,15.149999618530272,1.5700273513793943,239200,0.0,
2008-07-30 00:00:00+00:00,16.25,16.43000030517578,15.0,1.5650315284729004,286100,0.0,
2008-07-31 00:00:00+00:00,15.449999809265137,15.979999542236328,15.25,1.563031792640686,172700,0.0,
2008-08-01 00:00:00+00:00,15.609999656677246,16.56999969482422,15.609999656677246,1.591014742851257,163000,0.0,
2008-08-04 00:00:00+00:00,16.25,16.350000381469727,15.550000190734863,1.5690284967422483,174200,0.0,
2008-08-05 00:00:00+00:00,15.800000190734863,15.989999771118164,15.5,1.578022599220276,155500,0.0,
2008-08-06 00:00:00+00:00,15.920000076293944,15.920000076293944,15.5,1.563031792640686,151500,0.0,
2008-08-07 00:00:00+00:00,15.56999969482422,15.729999542236328,15.25,1.5340498685836792,143700,0.0,
2008-08-08 00:00:00+00:00,15.390000343322754,16.59000015258789,15.390000343322754,1.6479791402816772,111700,0.0,
2008-08-11 00:00:00+00:00,16.40999984741211,16.959999084472656,16.270000457763672,1.672963261604309,82500,0.0,
2008-08-12 00:00:00+00:00,16.6299991607666,17.450000762939453,16.549999237060547,1.6669678688049316,86500,0.0,
2008-08-13 00:00:00+00:00,16.559999465942383,16.989999771118164,16.309999465942383,1.6639693975448608,78000,0.0,
2008-08-14 00:00:00+00:00,16.520000457763672,16.950000762939453,16.3799991607666,1.677961349487305,62800,0.0,
2008-08-15 00:00:00+00:00,17.190000534057617,17.489999771118164,16.5,1.6699663400650024,112100,0.0,
2008-08-18 00:00:00+00:00,16.920000076293945,16.940000534057617,16.520000457763672,1.6699663400650024,79900,0.0,
2008-08-19 00:00:00+00:00,16.889999389648438,16.889999389648438,16.649999618530273,1.6689664125442505,55400,0.0,
2008-08-20 00:00:00+00:00,16.700000762939453,17.139999389648438,16.600000381469727,1.7089414596557615,79800,0.0,
2008-08-21 00:00:00+00:00,16.90999984741211,17.489999771118164,16.799999237060547,1.7449193000793457,117400,0.0,
2008-08-22 00:00:00+00:00,17.5,18.149999618530277,17.5,1.809879183769226,241700,0.0,
2008-08-25 00:00:00+00:00,18.09000015258789,18.09000015258789,17.559999465942383,1.7649078369140625,153100,0.0,
2008-08-26 00:00:00+00:00,17.579999923706055,17.809999465942383,17.239999771118164,1.750915765762329,218600,0.0,
2008-08-27 00:00:00+00:00,18.0,18.350000381469727,17.899999618530273,1.818873763084412,297300,0.0,
2008-08-28 00:00:00+00:00,18.309999465942383,18.75,18.309999465942383,1.8728395700454712,219100,0.0,
2008-08-29 00:00:00+00:00,18.739999771118164,19.13999938964844,18.290000915527344,1.8938261270523071,128400,0.0,
2008-09-02 00:00:00+00:00,19.239999771118164,19.25,18.34000015258789,1.86284613609314,138900,0.0,
2008-09-03 00:00:00+00:00,18.700000762939453,18.71999931335449,18.26000022888184,1.8508532047271729,97000,0.0,
2008-09-04 00:00:00+00:00,18.38999938964844,18.690000534057617,18.25,1.832865118980408,75300,0.0,
2008-09-05 00:00:00+00:00,18.200000762939453,18.729999542236328,17.75,1.860847234725952,133900,0.0,
2008-09-08 00:00:00+00:00,20.049999237060547,20.25,18.780000686645508,1.998762130737305,881500,0.0,
2008-09-09 00:00:00+00:00,20.0,20.0,18.899999618530277,1.888829588890076,293500,0.0,
2008-09-10 00:00:00+00:00,19.040000915527344,19.25,18.56999969482422,1.9128164052963257,301000,0.0,
2008-09-11 00:00:00+00:00,18.979999542236328,19.280000686645508,18.600000381469727,1.8938261270523071,254900,0.0,
2008-09-12 00:00:00+00:00,18.850000381469727,19.959999084472656,18.75,1.9667826890945437,156300,0.0,
2008-09-15 00:00:00+00:00,19.0,19.670000076293945,18.200000762939453,1.825869083404541,413700,0.0,
2008-09-16 00:00:00+00:00,17.549999237060547,18.790000915527344,17.520000457763672,1.868842601776123,339600,0.0,
2008-09-17 00:00:00+00:00,18.61000061035156,18.61000061035156,16.170000076293945,1.6759618520736694,399100,0.0,
2008-09-18 00:00:00+00:00,17.270000457763672,18.11000061035156,15.829999923706056,1.7818952798843384,576700,0.0,
2008-09-19 00:00:00+00:00,18.899999618530277,19.18000030517578,17.0,1.8668439388275144,783600,0.0,
2008-09-22 00:00:00+00:00,19.0,19.399999618530277,18.07999992370605,1.8138759136199951,680400,0.0,
2008-09-23 00:00:00+00:00,18.709999084472656,19.71999931335449,18.280000686645508,1.947794198989868,806700,0.0,
2008-09-24 00:00:00+00:00,19.899999618530277,19.950000762939453,19.36000061035156,1.9517910480499268,565800,0.0,
2008-09-25 00:00:00+00:00,18.649999618530277,18.649999618530277,17.229999542236328,1.9201911687850952,373500,1.0,
2008-09-26 00:00:00+00:00,17.809999465942383,17.989999771118164,17.0,1.8759523630142207,352900,0.0,
2008-09-29 00:00:00+00:00,17.489999771118164,18.0,15.039999961853027,1.6705561876296997,484200,0.0,
2008-09-30 00:00:00+00:00,16.0,17.31999969482422,16.0,1.8243399858474727,259200,0.0,
2008-10-01 00:00:00+00:00,17.170000076293945,17.600000381469727,16.280000686645508,1.7737809419631958,250600,0.0,
2008-10-02 00:00:00+00:00,16.739999771118164,16.739999771118164,16.020000457763672,1.7253280878067017,137600,0.0,
2008-10-03 00:00:00+00:00,16.850000381469727,17.469999313354492,16.100000381469727,1.7169023752212524,234500,0.0,
2008-10-06 00:00:00+00:00,16.010000228881836,16.860000610351562,14.84000015258789,1.763247847557068,396500,0.0,
2008-10-07 00:00:00+00:00,17.270000457763672,17.270000457763672,15.770000457763672,1.7169023752212524,280400,0.0,
2008-10-08 00:00:00+00:00,15.890000343322754,16.579999923706055,15.119999885559082,1.6663426160812378,283600,0.0,
2008-10-09 00:00:00+00:00,16.06999969482422,16.579999923706055,14.970000267028809,1.5841845273971558,361000,0.0,
2008-10-10 00:00:00+00:00,14.850000381469728,15.260000228881836,12.0,1.5494248867034912,714900,0.0,
2008-10-13 00:00:00+00:00,15.619999885559082,16.299999237060547,15.039999961853027,1.6221030950546265,86300,0.0,
2008-10-14 00:00:00+00:00,15.989999771118164,16.3799991607666,15.100000381469728,1.5999836921691897,270300,0.0,
