date,PHG_Open,PHG_High,PHG_Low,PHG_Close,PHG_Volume,PHG_Dividends,PHG_Stock Splits
1980-03-17 00:00:00+00:00,0.0,2.1875,2.125,0.8919312357902527,42400,0.0,
1980-03-18 00:00:00+00:00,0.0,2.1875,2.125,0.8919312357902527,22000,0.0,
1980-03-19 00:00:00+00:00,0.0,2.21875,2.15625,0.9050479531288148,2000,0.0,
1980-03-20 00:00:00+00:00,0.0,2.15625,2.09375,0.8788143992424011,41600,0.0,
1980-03-21 00:00:00+00:00,0.0,2.15625,2.09375,0.8788143992424011,15600,0.0,
1980-03-24 00:00:00+00:00,0.0,2.15625,2.09375,0.8788143992424011,10000,0.0,
1980-03-25 00:00:00+00:00,0.0,2.125,2.0625,0.8656978011131287,6400,0.0,
1980-03-26 00:00:00+00:00,0.0,2.125,2.0625,0.8656978011131287,8400,0.0,
1980-03-27 00:00:00+00:00,0.0,2.03125,1.96875,0.8263480067253113,20800,0.0,
1980-03-28 00:00:00+00:00,0.0,2.03125,1.96875,0.8263480067253113,4000,0.0,
1980-03-31 00:00:00+00:00,0.0,2.03125,1.96875,0.8263480067253113,800,0.0,
1980-04-01 00:00:00+00:00,0.0,2.0625,2.0,0.8394647240638733,400,0.0,
1980-04-02 00:00:00+00:00,0.0,2.09375,2.03125,0.852581262588501,3600,0.0,
1980-04-03 00:00:00+00:00,0.0,2.21875,2.15625,0.9050479531288148,14000,0.0,
1980-04-07 00:00:00+00:00,0.0,2.21875,2.15625,0.9050479531288148,11200,0.0,
1980-04-08 00:00:00+00:00,2.15625,2.15625,2.15625,0.9050479531288148,0,0.0,
1980-04-09 00:00:00+00:00,0.0,2.25,2.1875,0.9181643724441528,12000,0.0,
1980-04-10 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,8400,0.0,
1980-04-11 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,13600,0.0,
1980-04-14 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,20800,0.0,
1980-04-15 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,36000,0.0,
1980-04-16 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,7600,0.0,
1980-04-17 00:00:00+00:00,2.25,2.25,2.25,0.9443973898887634,0,0.0,
1980-04-18 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,400,0.0,
1980-04-21 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,6000,0.0,
1980-04-22 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,2800,0.0,
1980-04-23 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,83200,0.0,
1980-04-24 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,7200,0.0,
1980-04-25 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,14400,0.0,
1980-04-28 00:00:00+00:00,0.0,2.40625,2.34375,0.98374742269516,75600,0.0,
1980-04-29 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,14000,0.0,
1980-04-30 00:00:00+00:00,2.3125,2.3125,2.3125,0.9706310033798218,0,0.0,
1980-05-01 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,6000,0.0,
1980-05-02 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,3200,0.0,
1980-05-05 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,4400,0.0,
1980-05-06 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,2800,0.0,
1980-05-07 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,5600,0.0,
1980-05-08 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,8800,0.0,
1980-05-09 00:00:00+00:00,0.0,2.40625,2.34375,0.98374742269516,60400,0.0,
1980-05-12 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,2000,0.0,
1980-05-13 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,4000,0.0,
1980-05-14 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,1200,0.0,
1980-05-15 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,4000,0.0,
1980-05-16 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,1200,0.0,
1980-05-19 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,400,0.0,
1980-05-20 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,400,0.0,
1980-05-21 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,2400,0.0,
1980-05-22 00:00:00+00:00,0.0,2.25,2.1875,0.9181643724441528,7200,0.0,
1980-05-23 00:00:00+00:00,0.0,2.25,2.1875,0.9181643724441528,5600,0.0,
1980-05-27 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,8000,0.0,
1980-05-28 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,12400,0.0,
1980-05-29 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,10800,0.0,
1980-05-30 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,2800,0.0,
1980-06-02 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,8000,0.0,
1980-06-03 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,11200,0.0,
1980-06-04 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,8000,0.0,
1980-06-05 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,6000,0.0,
1980-06-06 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,12000,0.0,
1980-06-09 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,17600,0.0,
1980-06-10 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,5200,0.0,
1980-06-11 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,48400,0.0,
1980-06-12 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,5200,0.0,
1980-06-13 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,4400,0.0,
1980-06-16 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,6800,0.0,
1980-06-17 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,11200,0.0,
1980-06-18 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,6400,0.0,
1980-06-19 00:00:00+00:00,0.0,2.34375,2.28125,0.9575146436691284,9600,0.0,
1980-06-20 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,8000,0.0,
1980-06-23 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,8000,0.0,
1980-06-24 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,14000,0.0,
1980-06-25 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,46000,0.0,
1980-06-26 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,15600,0.0,
1980-06-27 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,800,0.0,
1980-06-30 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,9600,0.0,
1980-07-01 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,8000,0.0,
1980-07-02 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,78800,0.0,
1980-07-03 00:00:00+00:00,0.0,2.375,2.3125,0.9706310033798218,12000,0.0,
1980-07-07 00:00:00+00:00,0.0,2.40625,2.34375,0.98374742269516,6800,0.0,
1980-07-08 00:00:00+00:00,0.0,2.40625,2.34375,0.98374742269516,6800,0.0,
1980-07-09 00:00:00+00:00,0.0,2.40625,2.34375,0.98374742269516,29600,0.0,
1980-07-10 00:00:00+00:00,0.0,2.375,2.34375,0.98374742269516,14000,0.0,
1980-07-11 00:00:00+00:00,0.0,2.34375,2.3125,0.9706310033798218,57200,0.0,
1980-07-14 00:00:00+00:00,0.0,2.34375,2.3125,0.9706310033798218,36000,0.0,
1980-07-15 00:00:00+00:00,0.0,2.34375,2.3125,0.9706310033798218,14800,0.0,
1980-07-16 00:00:00+00:00,0.0,2.34375,2.3125,0.9706310033798218,3600,0.0,
1980-07-17 00:00:00+00:00,0.0,2.34375,2.3125,0.9706310033798218,56000,0.0,
1980-07-18 00:00:00+00:00,0.0,2.375,2.34375,0.98374742269516,33200,0.0,
1980-07-21 00:00:00+00:00,0.0,2.4375,2.40625,1.0099807977676392,42000,0.0,
1980-07-22 00:00:00+00:00,0.0,2.4375,2.40625,1.0099807977676392,14000,0.0,
1980-07-23 00:00:00+00:00,0.0,2.5,2.46875,1.0362141132354736,224000,0.0,
1980-07-24 00:00:00+00:00,0.0,2.5625,2.5,1.0493308305740356,81600,0.0,
1980-07-25 00:00:00+00:00,0.0,2.5625,2.53125,1.0624473094940186,6400,0.0,
1980-07-28 00:00:00+00:00,0.0,2.5625,2.53125,1.0624473094940186,63200,0.0,
1980-07-29 00:00:00+00:00,0.0,2.5625,2.5,1.0493308305740356,57600,0.0,
1980-07-30 00:00:00+00:00,0.0,2.53125,2.5,1.0493308305740356,46000,0.0,
1980-07-31 00:00:00+00:00,0.0,2.53125,2.5,1.0493308305740356,34400,0.0,
1980-08-01 00:00:00+00:00,0.0,2.53125,2.5,1.0493308305740356,31200,0.0,
1980-08-04 00:00:00+00:00,0.0,2.5,2.46875,1.0362141132354736,27200,0.0,
1980-08-05 00:00:00+00:00,0.0,2.53125,2.46875,1.0362141132354736,12000,0.0,
1980-08-06 00:00:00+00:00,0.0,2.53125,2.5,1.0493308305740356,26000,0.0,
1980-08-07 00:00:00+00:00,0.0,2.53125,2.5,1.0493308305740356,16800,0.0,
1980-08-08 00:00:00+00:00,0.0,2.5625,2.5,1.0493308305740356,8000,0.0,
1980-08-11 00:00:00+00:00,0.0,2.59375,2.5625,1.0755643844604492,47200,0.0,
1980-08-12 00:00:00+00:00,0.0,2.5625,2.53125,1.0624473094940186,30800,0.0,
1980-08-13 00:00:00+00:00,0.0,2.5625,2.53125,1.0624473094940186,41200,0.0,
1980-08-14 00:00:00+00:00,0.0,2.375,2.34375,0.98374742269516,38400,0.0,
1980-08-15 00:00:00+00:00,0.0,2.375,2.34375,0.98374742269516,72000,0.0,
1980-08-18 00:00:00+00:00,0.0,2.28125,2.28125,0.9575146436691284,77200,0.0,
1980-08-19 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,286000,0.0,
1980-08-20 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,50400,0.0,
1980-08-21 00:00:00+00:00,0.0,2.3125,2.28125,0.9575146436691284,91200,0.0,
1980-08-22 00:00:00+00:00,0.0,2.3125,2.28125,0.9575146436691284,34400,0.0,
1980-08-25 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,65600,0.0,
1980-08-26 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,32400,0.0,
1980-08-27 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,5600,0.0,
1980-08-28 00:00:00+00:00,0.0,2.21875,2.1875,0.9181643724441528,48000,0.0,
1980-08-29 00:00:00+00:00,0.0,2.21875,2.1875,0.9181643724441528,800,0.0,
1980-09-02 00:00:00+00:00,0.0,2.25,2.1875,0.9181643724441528,75600,0.0,
1980-09-03 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,88400,0.0,
1980-09-04 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,48000,0.0,
1980-09-05 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,46400,0.0,
1980-09-08 00:00:00+00:00,0.0,2.3125,2.25,0.9443973898887634,31200,0.0,
1980-09-09 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,61200,0.0,
1980-09-10 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,75200,0.0,
1980-09-11 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,62400,0.0,
1980-09-12 00:00:00+00:00,0.0,2.25,2.21875,0.9312811493873596,92400,0.0,
1980-09-15 00:00:00+00:00,0.0,2.25,2.21875,0.9312811493873596,53200,0.0,
1980-09-16 00:00:00+00:00,0.0,2.25,2.21875,0.9312811493873596,43200,0.0,
1980-09-17 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,123600,0.0,
1980-09-18 00:00:00+00:00,0.0,2.28125,2.25,0.9443973898887634,79200,0.0,
1980-09-19 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,39200,0.0,
1980-09-22 00:00:00+00:00,0.0,2.28125,2.21875,0.9312811493873596,51200,0.0,
1980-09-23 00:00:00+00:00,0.0,2.21875,2.1875,0.9181643724441528,82000,0.0,
1980-09-24 00:00:00+00:00,0.0,2.1875,2.15625,0.9050479531288148,32800,0.0,
1980-09-25 00:00:00+00:00,0.0,2.1875,2.15625,0.9050479531288148,52400,0.0,
1980-09-26 00:00:00+00:00,0.0,2.15625,2.125,0.8919312357902527,121600,0.0,
1980-09-29 00:00:00+00:00,0.0,2.125,2.09375,0.8788143992424011,8800,0.0,
1980-09-30 00:00:00+00:00,0.0,2.125,2.0625,0.8656978011131287,22400,0.0,
1980-10-01 00:00:00+00:00,0.0,2.125,2.09375,0.8788143992424011,15200,0.0,
1980-10-02 00:00:00+00:00,0.0,2.125,2.09375,0.8788143992424011,12800,0.0,
1980-10-03 00:00:00+00:00,0.0,2.125,2.09375,0.8788143992424011,350800,0.0,
1980-10-06 00:00:00+00:00,0.0,2.15625,2.125,0.8919312357902527,573200,0.0,
1980-10-07 00:00:00+00:00,0.0,2.21875,2.1875,0.9181643724441528,81600,0.0,
1980-10-08 00:00:00+00:00,0.0,2.21875,2.1875,0.9181643724441528,172800,0.0,
1980-10-09 00:00:00+00:00,0.0,2.25,2.21875,0.9312811493873596,264400,0.0,
