date,TRAK_Open,TRAK_High,TRAK_Low,TRAK_Close,TRAK_Volume,TRAK_Dividends,TRAK_Stock Splits
2000-05-18 00:00:00+00:00,46.875,46.875,40.625,40.02393341064453,22,0.0,
2000-05-19 00:00:00+00:00,40.625,46.875,37.5,43.10269546508789,476,0.0,
2000-05-22 00:00:00+00:00,37.5,45.3125,26.5625,27.70887565612793,1386,0.0,
2000-05-23 00:00:00+00:00,28.125,46.875,28.125,33.86640167236328,1214,0.0,
2000-05-24 00:00:00+00:00,40.625,43.75,31.25,34.63609313964844,1050,0.0,
2000-05-25 00:00:00+00:00,29.6875,37.5,28.125,27.70887565612793,72,0.0,
2000-05-26 00:00:00+00:00,25.0,31.25,25.0,27.70887565612793,260,0.0,
2000-05-30 00:00:00+00:00,34.375,34.375,28.125,33.86640167236328,470,0.0,
2000-05-31 00:00:00+00:00,31.25,34.375,31.25,33.86640167236328,360,0.0,
2000-06-01 00:00:00+00:00,35.9375,35.9375,28.125,27.70887565612793,92,0.0,
2000-06-02 00:00:00+00:00,26.5625,35.9375,26.5625,30.787635803222656,472,0.0,
2000-06-05 00:00:00+00:00,29.6875,34.375,29.6875,32.327022552490234,418,0.0,
2000-06-06 00:00:00+00:00,31.25,31.25,26.5625,30.787635803222656,146,0.0,
2000-06-07 00:00:00+00:00,32.8125,45.3125,32.8125,38.48455429077149,1912,0.0,
2000-06-08 00:00:00+00:00,37.5,42.1875,37.5,36.94516754150391,1034,0.0,
2000-06-09 00:00:00+00:00,42.1875,42.1875,37.5,40.02393341064453,164,0.0,
2000-06-12 00:00:00+00:00,37.5,40.625,37.5,36.94516754150391,202,0.0,
2000-06-13 00:00:00+00:00,34.375,37.5,34.375,36.94516754150391,102,0.0,
2000-06-14 00:00:00+00:00,34.375,37.5,31.25,30.787635803222656,576,0.0,
2000-06-15 00:00:00+00:00,31.25,31.25,31.25,30.787635803222656,228,0.0,
2000-06-16 00:00:00+00:00,35.9375,37.5,35.9375,36.94516754150391,452,0.0,
2000-06-19 00:00:00+00:00,37.5,39.0625,29.6875,35.405784606933594,542,0.0,
2000-06-20 00:00:00+00:00,31.25,35.9375,31.25,32.327022552490234,300,0.0,
2000-06-21 00:00:00+00:00,32.8125,34.375,25.0,27.70887565612793,898,0.0,
2000-06-22 00:00:00+00:00,29.6875,29.6875,25.0,27.70887565612793,1212,0.0,
2000-06-23 00:00:00+00:00,25.78125,28.125,25.78125,27.70887565612793,410,0.0,
2000-06-26 00:00:00+00:00,23.4375,29.6875,23.4375,26.169492721557617,256,0.0,
2000-06-27 00:00:00+00:00,27.34375,27.34375,20.3125,24.630111694335938,308,0.0,
2000-06-28 00:00:00+00:00,25.0,29.6875,18.75,27.70887565612793,2136,0.0,
2000-06-29 00:00:00+00:00,28.125,32.8125,28.125,32.327022552490234,398,0.0,
2000-06-30 00:00:00+00:00,31.25,39.0625,25.0,29.24825859069824,1942,0.0,
2000-07-03 00:00:00+00:00,29.6875,29.6875,29.6875,29.24825859069824,0,0.0,
2000-07-05 00:00:00+00:00,26.5625,29.6875,26.5625,27.70887565612793,224,0.0,
2000-07-06 00:00:00+00:00,28.125,28.125,28.125,27.70887565612793,120,0.0,
2000-07-07 00:00:00+00:00,28.125,28.125,28.125,27.70887565612793,2,0.0,
2000-07-10 00:00:00+00:00,28.125,28.125,26.5625,26.169492721557617,300,0.0,
2000-07-11 00:00:00+00:00,29.6875,29.6875,29.6875,29.24825859069824,12,0.0,
2000-07-12 00:00:00+00:00,26.5625,26.5625,26.5625,26.169492721557617,122,0.0,
2000-07-13 00:00:00+00:00,29.6875,29.6875,29.6875,29.24825859069824,30,0.0,
2000-07-14 00:00:00+00:00,26.5625,29.6875,26.5625,29.24825859069824,48,0.0,
2000-07-17 00:00:00+00:00,26.5625,26.5625,26.5625,26.169492721557617,132,0.0,
2000-07-18 00:00:00+00:00,26.5625,26.5625,26.5625,26.169492721557617,0,0.0,
2000-07-19 00:00:00+00:00,26.5625,29.6875,26.5625,26.169492721557617,26,0.0,
2000-07-20 00:00:00+00:00,26.5625,27.34375,26.5625,26.939184188842773,414,0.0,
2000-07-21 00:00:00+00:00,29.6875,29.6875,26.5625,26.169492721557617,26,0.0,
2000-07-24 00:00:00+00:00,26.5625,26.5625,21.875,26.169492721557617,468,0.0,
2000-07-25 00:00:00+00:00,23.4375,25.78125,18.75,25.39980125427246,316,0.0,
2000-07-26 00:00:00+00:00,25.78125,26.5625,18.75,22.32103538513184,462,0.0,
2000-07-27 00:00:00+00:00,26.5625,40.625,22.65625,40.02393341064453,5692,0.0,
2000-07-28 00:00:00+00:00,39.0625,39.0625,31.25,38.48455429077149,428,0.0,
2000-07-31 00:00:00+00:00,39.0625,39.0625,25.78125,33.86640167236328,2254,0.0,
2000-08-01 00:00:00+00:00,31.25,34.375,31.25,33.86640167236328,24,0.0,
2000-08-02 00:00:00+00:00,34.375,35.15625,21.875,21.551347732543945,6380,0.0,
2000-08-03 00:00:00+00:00,26.5625,26.5625,21.875,24.630111694335938,2274,0.0,
2000-08-04 00:00:00+00:00,25.0,25.0,21.875,24.630111694335938,2404,0.0,
2000-08-07 00:00:00+00:00,26.5625,26.5625,21.875,21.551347732543945,1360,0.0,
2000-08-08 00:00:00+00:00,23.4375,25.0,21.875,23.090728759765625,790,0.0,
2000-08-09 00:00:00+00:00,20.3125,25.0,20.3125,22.32103538513184,994,0.0,
2000-08-10 00:00:00+00:00,26.5625,26.5625,20.3125,24.630111694335938,230,0.0,
2000-08-11 00:00:00+00:00,25.0,25.0,20.3125,21.551347732543945,760,0.0,
2000-08-14 00:00:00+00:00,20.3125,21.875,17.1875,20.011966705322266,4062,0.0,
2000-08-15 00:00:00+00:00,21.875,21.875,18.75,18.472583770751957,190,0.0,
2000-08-16 00:00:00+00:00,23.4375,23.4375,23.4375,23.090728759765625,8,0.0,
2000-08-17 00:00:00+00:00,18.75,23.4375,18.75,23.090728759765625,150,0.0,
2000-08-18 00:00:00+00:00,23.4375,23.4375,18.75,23.090728759765625,1332,0.0,
2000-08-21 00:00:00+00:00,26.5625,34.375,21.875,28.478565216064453,14328,0.0,
2000-08-22 00:00:00+00:00,32.8125,40.625,32.8125,38.48455429077149,9722,0.0,
2000-08-23 00:00:00+00:00,39.0625,39.0625,28.125,35.405784606933594,2392,0.0,
2000-08-24 00:00:00+00:00,34.375,34.375,23.4375,26.169492721557617,2050,0.0,
2000-08-25 00:00:00+00:00,26.5625,26.5625,24.21875,26.169492721557617,920,0.0,
2000-08-28 00:00:00+00:00,24.21875,26.5625,21.875,24.630111694335938,704,0.0,
2000-08-29 00:00:00+00:00,26.5625,26.5625,22.65625,26.169492721557617,1204,0.0,
2000-08-30 00:00:00+00:00,26.5625,28.125,23.4375,27.70887565612793,878,0.0,
2000-08-31 00:00:00+00:00,40.625,43.75,31.25,38.48455429077149,10548,0.0,
2000-09-01 00:00:00+00:00,39.0625,39.0625,35.15625,34.63609313964844,772,0.0,
2000-09-05 00:00:00+00:00,37.5,42.1875,31.25,36.94516754150391,1330,0.0,
2000-09-06 00:00:00+00:00,40.625,42.1875,37.5,36.94516754150391,1022,0.0,
2000-09-07 00:00:00+00:00,40.625,40.625,34.375,34.63609313964844,1354,0.0,
2000-09-08 00:00:00+00:00,34.375,40.625,34.375,36.94516754150391,1248,0.0,
2000-09-11 00:00:00+00:00,37.5,40.625,32.8125,35.405784606933594,556,0.0,
2000-09-12 00:00:00+00:00,43.75,43.75,35.9375,43.10269546508789,6898,0.0,
2000-09-13 00:00:00+00:00,43.75,43.75,40.625,43.10269546508789,1762,0.0,
2000-09-14 00:00:00+00:00,45.3125,45.3125,39.0625,40.02393341064453,1344,0.0,
2000-09-15 00:00:00+00:00,39.0625,42.1875,37.5,40.02393341064453,2202,0.0,
2000-09-18 00:00:00+00:00,40.625,42.1875,40.625,40.02393341064453,1190,0.0,
2000-09-19 00:00:00+00:00,40.625,43.75,40.625,43.10269546508789,1342,0.0,
2000-09-20 00:00:00+00:00,45.3125,53.125,43.75,52.338985443115234,6334,0.0,
2000-09-21 00:00:00+00:00,50.0,54.6875,43.75,47.72084045410156,2644,0.0,
2000-09-22 00:00:00+00:00,48.4375,48.4375,40.625,43.10269546508789,920,0.0,
2000-09-25 00:00:00+00:00,43.75,43.75,37.5,38.48455429077149,1906,0.0,
2000-09-26 00:00:00+00:00,43.75,48.4375,31.25,34.63609313964844,8884,0.0,
2000-09-27 00:00:00+00:00,31.25,37.5,23.4375,27.70887565612793,6974,0.0,
2000-09-28 00:00:00+00:00,28.125,35.9375,21.875,35.405784606933594,7842,0.0,
2000-09-29 00:00:00+00:00,35.9375,35.9375,28.125,33.86640167236328,2568,0.0,
2000-10-02 00:00:00+00:00,28.125,31.25,25.0,27.70887565612793,2888,0.0,
2000-10-03 00:00:00+00:00,29.6875,32.8125,28.125,32.327022552490234,2740,0.0,
2000-10-04 00:00:00+00:00,28.125,31.25,26.5625,30.787635803222656,496,0.0,
2000-10-05 00:00:00+00:00,32.8125,33.59375,23.4375,24.630111694335938,8384,0.0,
2000-10-06 00:00:00+00:00,23.4375,27.34375,23.4375,26.169492721557617,1692,0.0,
2000-10-09 00:00:00+00:00,27.34375,27.34375,23.4375,23.86042022705078,3648,0.0,
2000-10-10 00:00:00+00:00,24.21875,26.5625,24.21875,25.39980125427246,954,0.0,
2000-10-11 00:00:00+00:00,25.78125,25.78125,24.21875,24.630111694335938,906,0.0,
2000-10-12 00:00:00+00:00,25.78125,25.78125,21.09375,21.551347732543945,2062,0.0,
2000-10-13 00:00:00+00:00,22.65625,22.65625,18.75,22.32103538513184,5562,0.0,
2000-10-16 00:00:00+00:00,25.0,25.0,18.75,20.011966705322266,2520,0.0,
2000-10-17 00:00:00+00:00,20.3125,23.4375,17.96875,20.011966705322266,2126,0.0,
2000-10-18 00:00:00+00:00,20.3125,22.65625,17.96875,17.702892303466797,1750,0.0,
2000-10-19 00:00:00+00:00,20.3125,22.65625,17.1875,22.32103538513184,5292,0.0,
2000-10-20 00:00:00+00:00,17.1875,25.78125,17.1875,21.551347732543945,216,0.0,
2000-10-23 00:00:00+00:00,21.875,21.875,17.1875,16.93320083618164,136,0.0,
2000-10-24 00:00:00+00:00,21.875,21.875,17.1875,20.011966705322266,314,0.0,
2000-10-25 00:00:00+00:00,20.3125,21.875,17.1875,21.551347732543945,296,0.0,
2000-10-26 00:00:00+00:00,21.875,23.4375,17.1875,18.472583770751957,608,0.0,
2000-10-27 00:00:00+00:00,17.1875,22.65625,17.1875,22.32103538513184,2146,0.0,
2000-10-30 00:00:00+00:00,18.75,22.65625,18.75,21.551347732543945,236,0.0,
2000-10-31 00:00:00+00:00,21.875,21.875,17.1875,16.93320083618164,1218,0.0,
2000-11-01 00:00:00+00:00,21.875,21.875,17.96875,17.702892303466797,772,0.0,
2000-11-02 00:00:00+00:00,23.4375,25.0,20.3125,20.011966705322266,7916,0.0,
2000-11-03 00:00:00+00:00,21.875,21.875,18.75,18.472583770751957,884,0.0,
2000-11-06 00:00:00+00:00,17.96875,20.3125,17.1875,18.472583770751957,1326,0.0,
2000-11-07 00:00:00+00:00,18.75,18.75,16.40625,16.93320083618164,2152,0.0,
2000-11-08 00:00:00+00:00,15.625,18.75,15.625,16.93320083618164,864,0.0,
2000-11-09 00:00:00+00:00,17.1875,17.1875,15.625,15.393817901611328,1028,0.0,
2000-11-10 00:00:00+00:00,17.1875,17.1875,13.28125,14.62412929534912,3596,0.0,
2000-11-13 00:00:00+00:00,14.84375,14.84375,10.9375,10.775673866271973,2138,0.0,
2000-11-14 00:00:00+00:00,13.28125,15.625,11.71875,15.393817901611328,1670,0.0,
2000-11-15 00:00:00+00:00,15.625,17.96875,14.84375,15.393817901611328,1132,0.0,
2000-11-16 00:00:00+00:00,17.96875,20.3125,15.625,20.011966705322266,862,0.0,
2000-11-17 00:00:00+00:00,15.625,20.3125,15.625,19.242277145385746,134,0.0,
2000-11-20 00:00:00+00:00,19.53125,19.53125,14.84375,14.62412929534912,254,0.0,
2000-11-21 00:00:00+00:00,14.84375,15.625,13.28125,13.084746360778809,2014,0.0,
2000-11-22 00:00:00+00:00,13.28125,13.28125,11.71875,13.084746360778809,2110,0.0,
2000-11-24 00:00:00+00:00,11.71875,13.28125,11.71875,13.084746360778809,174,0.0,
2000-11-27 00:00:00+00:00,11.71875,14.0625,11.71875,11.545364379882812,1096,0.0,
2000-11-28 00:00:00+00:00,10.9375,11.71875,10.15625,10.005983352661133,2422,0.0,
2000-11-29 00:00:00+00:00,12.5,12.5,9.375,9.236291885375977,1172,0.0,
2000-11-30 00:00:00+00:00,9.375,10.15625,9.375,9.236291885375977,2256,0.0,
2000-12-01 00:00:00+00:00,10.9375,11.71875,10.9375,10.775673866271973,1508,0.0,
2000-12-04 00:00:00+00:00,10.9375,13.28125,10.15625,11.545364379882812,764,0.0,
2000-12-05 00:00:00+00:00,9.375,13.28125,8.59375,9.236291885375977,6588,0.0,
2000-12-06 00:00:00+00:00,8.59375,10.9375,8.59375,9.236291885375977,762,0.0,
2000-12-07 00:00:00+00:00,11.71875,11.71875,9.375,9.236291885375977,76,0.0,
2000-12-08 00:00:00+00:00,9.375,12.5,9.375,10.775673866271973,402,0.0,
2000-12-11 00:00:00+00:00,12.5,12.5,9.375,11.545364379882812,184,0.0,
2000-12-12 00:00:00+00:00,11.71875,11.71875,9.375,9.236291885375977,80,0.0,
2000-12-13 00:00:00+00:00,9.375,11.71875,9.375,9.236291885375977,188,0.0,
2000-12-14 00:00:00+00:00,9.375,10.9375,9.375,10.005983352661133,1276,0.0,
2000-12-15 00:00:00+00:00,9.375,11.71875,9.375,9.236291885375977,578,0.0,
2000-12-18 00:00:00+00:00,9.375,12.5,9.375,10.775673866271973,1700,0.0,
2000-12-19 00:00:00+00:00,14.0625,18.75,12.5,16.93320083618164,14300,0.0,
2000-12-20 00:00:00+00:00,15.625,17.1875,10.9375,13.084746360778809,9770,0.0,
2000-12-21 00:00:00+00:00,13.28125,13.28125,10.15625,11.545364379882812,856,0.0,
2000-12-22 00:00:00+00:00,13.28125,14.0625,11.71875,13.084746360778809,1852,0.0,
2000-12-26 00:00:00+00:00,14.84375,14.84375,12.5,14.62412929534912,812,0.0,
2000-12-27 00:00:00+00:00,12.5,14.84375,11.71875,11.545364379882812,1136,0.0,
2000-12-28 00:00:00+00:00,13.28125,14.84375,11.71875,13.854437828063965,6832,0.0,
2000-12-29 00:00:00+00:00,13.28125,14.84375,13.28125,13.084746360778809,3026,0.0,
2001-01-02 00:00:00+00:00,14.84375,14.84375,13.28125,13.854437828063965,1388,0.0,
2001-01-03 00:00:00+00:00,14.0625,14.0625,12.5,12.315055847167969,1598,0.0,
2001-01-04 00:00:00+00:00,12.5,13.28125,11.71875,11.545364379882812,2352,0.0,
2001-01-05 00:00:00+00:00,11.71875,12.5,11.71875,11.545364379882812,416,0.0,
2001-01-08 00:00:00+00:00,12.5,12.5,10.15625,10.005983352661133,1020,0.0,
