date,ACP_Open,ACP_High,ACP_Low,ACP_Close,ACP_Volume,ACP_Dividends,ACP_Stock Splits
2011-01-27 00:00:00+00:00,18.590301513671875,18.636777877807617,18.55312156677246,3.7943274974823,360941,0.0,
2011-01-28 00:00:00+00:00,18.618188858032227,18.76691055297852,18.618188858032227,3.813298225402832,16891,0.0,
2011-01-31 00:00:00+00:00,18.76691055297852,18.89704132080078,18.76691055297852,3.8322713375091553,7961,0.0,
2011-02-01 00:00:00+00:00,18.77620506286621,18.77620506286621,18.599597930908203,3.813298225402832,10973,0.0,
2011-02-02 00:00:00+00:00,18.636777877807617,18.65536880493164,18.590301513671875,3.80381441116333,13018,0.0,
2011-02-03 00:00:00+00:00,18.65536880493164,18.822681427001957,18.65536880493164,3.841755390167236,3227,0.0,
2011-02-04 00:00:00+00:00,18.86915779113769,18.98069953918457,18.86915779113769,3.8702142238616943,5164,0.0,
2011-02-07 00:00:00+00:00,18.962108612060547,18.962108612060547,18.636777877807617,3.8227853775024414,11189,0.0,
2011-02-08 00:00:00+00:00,18.664663314819336,18.859861373901367,18.599597930908203,3.800019264221192,35718,0.0,
2011-02-09 00:00:00+00:00,18.636777877807617,18.68325424194336,18.6088924407959,3.805711030960083,7531,0.0,
2011-02-10 00:00:00+00:00,18.68325424194336,18.71113967895508,18.62748336791992,3.80381441116333,2367,0.0,
2011-02-11 00:00:00+00:00,18.543825149536133,18.664663314819336,18.543825149536133,3.80381441116333,49488,0.0,
2011-02-14 00:00:00+00:00,18.62748336791992,18.646072387695312,18.599597930908203,3.801915884017944,10543,0.0,
2011-02-15 00:00:00+00:00,18.618188858032227,18.859861373901367,18.6088924407959,3.836066246032715,5917,0.0,
2011-02-16 00:00:00+00:00,18.68325424194336,18.80409049987793,18.673959732055664,3.811404466629028,4841,0.0,
2011-02-17 00:00:00+00:00,18.65536880493164,18.65536880493164,18.599597930908203,3.80381441116333,2582,0.0,
2011-02-18 00:00:00+00:00,18.599597930908203,18.6088924407959,18.590301513671875,3.7943274974823,4411,0.0,
2011-02-22 00:00:00+00:00,18.590301513671875,18.590301513671875,18.590301513671875,3.7943274974823,13018,0.0,
2011-02-23 00:00:00+00:00,18.53453063964844,18.62748336791992,18.50664520263672,3.7981226444244394,26143,0.0,
2011-02-24 00:00:00+00:00,18.590301513671875,18.618188858032227,18.590301513671875,3.800019264221192,2582,0.0,
2011-02-25 00:00:00+00:00,18.590301513671875,18.6088924407959,18.590301513671875,3.7943274974823,9037,0.0,
2011-02-28 00:00:00+00:00,18.590301513671875,18.590301513671875,18.590301513671875,3.7943274974823,11189,0.0,
2011-03-01 00:00:00+00:00,18.618188858032227,18.618188858032227,18.590301513671875,3.7943274974823,5702,0.0,
2011-03-02 00:00:00+00:00,18.590301513671875,18.720434188842773,18.590301513671875,3.7943274974823,16460,0.0,
2011-03-03 00:00:00+00:00,18.636777877807617,18.74831962585449,18.599597930908203,3.796227216720581,18397,0.0,
2011-03-04 00:00:00+00:00,18.62748336791992,18.70184326171875,18.590301513671875,3.817095518112183,17428,0.0,
2011-03-07 00:00:00+00:00,18.590301513671875,18.636777877807617,18.590301513671875,3.801915884017944,14524,0.0,
2011-03-08 00:00:00+00:00,18.590301513671875,18.599597930908203,18.590301513671875,3.7943274974823,43679,0.0,
