date,WPP_Open,WPP_High,WPP_Low,WPP_Close,WPP_Volume,WPP_Dividends,WPP_Stock Splits
1987-12-29 00:00:00+00:00,0.0,36.875,36.875,16.431089401245117,40,0.0,
1987-12-30 00:00:00+00:00,0.0,37.5,37.5,16.709579467773438,1040,0.0,
1987-12-31 00:00:00+00:00,37.5,37.5,37.5,16.709579467773438,0,0.0,
1988-01-04 00:00:00+00:00,0.0,38.125,38.125,16.988067626953125,1000,0.0,
1988-01-05 00:00:00+00:00,0.0,42.5,42.5,18.93752098083496,240,0.0,
1988-01-06 00:00:00+00:00,0.0,42.8125,42.5,19.076780319213867,2680,0.0,
1988-01-07 00:00:00+00:00,42.8125,42.8125,42.8125,19.076780319213867,0,0.0,
1988-01-08 00:00:00+00:00,0.0,41.25,41.25,18.38053703308105,400,0.0,
1988-01-11 00:00:00+00:00,0.0,41.5625,41.25,18.51977157592773,1200,0.0,
1988-01-12 00:00:00+00:00,41.5625,41.5625,41.5625,18.51977157592773,0,0.0,
1988-01-13 00:00:00+00:00,41.5625,41.5625,41.5625,18.51977157592773,0,0.0,
1988-01-14 00:00:00+00:00,41.5625,41.5625,41.5625,18.51977157592773,0,0.0,
1988-01-15 00:00:00+00:00,41.5625,41.5625,41.5625,18.51977157592773,0,0.0,
1988-01-18 00:00:00+00:00,0.0,41.875,41.25,18.38053703308105,400,0.0,
1988-01-19 00:00:00+00:00,41.25,41.25,41.25,18.38053703308105,0,0.0,
1988-01-20 00:00:00+00:00,41.25,41.25,41.25,18.38053703308105,0,0.0,
1988-01-21 00:00:00+00:00,41.25,41.25,41.25,18.38053703308105,0,0.0,
1988-01-22 00:00:00+00:00,41.25,41.25,41.25,18.38053703308105,0,0.0,
1988-01-25 00:00:00+00:00,0.0,41.25,41.25,18.38053703308105,200,0.0,
1988-01-26 00:00:00+00:00,0.0,41.25,41.25,18.38053703308105,240,0.0,
1988-01-27 00:00:00+00:00,41.25,41.25,41.25,18.38053703308105,0,0.0,
1988-01-28 00:00:00+00:00,41.25,41.25,41.25,18.38053703308105,0,0.0,
1988-01-29 00:00:00+00:00,0.0,40.0,40.0,17.82355499267578,640,0.0,
1988-02-01 00:00:00+00:00,40.0,40.0,40.0,17.82355499267578,0,0.0,
1988-02-02 00:00:00+00:00,40.0,40.0,40.0,17.82355499267578,0,0.0,
1988-02-03 00:00:00+00:00,40.0,40.0,40.0,17.82355499267578,0,0.0,
1988-02-04 00:00:00+00:00,40.0,40.0,40.0,17.82355499267578,0,0.0,
1988-02-05 00:00:00+00:00,40.0,40.0,40.0,17.82355499267578,0,0.0,
1988-02-08 00:00:00+00:00,0.0,36.875,36.875,16.431089401245117,1600,0.0,
1988-02-09 00:00:00+00:00,36.875,36.875,36.875,16.431089401245117,0,0.0,
1988-02-10 00:00:00+00:00,0.0,37.5,37.5,16.709579467773438,40,0.0,
1988-02-11 00:00:00+00:00,0.0,38.125,37.8125,16.988067626953125,1400,0.0,
1988-02-12 00:00:00+00:00,0.0,39.375,38.75,17.54505729675293,320,0.0,
1988-02-16 00:00:00+00:00,0.0,40.0,40.0,17.82355499267578,80,0.0,
1988-02-17 00:00:00+00:00,0.0,40.625,40.625,18.10204696655273,800,0.0,
1988-02-18 00:00:00+00:00,0.0,41.875,41.875,18.659032821655277,80,0.0,
1988-02-19 00:00:00+00:00,0.0,41.875,41.875,18.659032821655277,800,0.0,
1988-02-22 00:00:00+00:00,0.0,43.4375,41.875,19.35526466369629,4160,0.0,
1988-02-23 00:00:00+00:00,0.0,44.6875,43.125,19.772994995117188,4680,0.0,
1988-02-24 00:00:00+00:00,0.0,44.6875,44.6875,19.91224670410156,200,0.0,
1988-02-25 00:00:00+00:00,0.0,45.625,44.6875,20.32998275756836,1760,0.0,
1988-02-26 00:00:00+00:00,0.0,46.5625,46.5625,20.747722625732425,80,0.0,
1988-02-29 00:00:00+00:00,0.0,46.875,46.875,20.886978149414062,360,0.0,
1988-03-01 00:00:00+00:00,46.875,46.875,46.875,20.886978149414062,0,0.0,
1988-03-02 00:00:00+00:00,0.0,47.1875,46.875,21.026220321655277,1200,0.0,
1988-03-03 00:00:00+00:00,0.0,48.125,47.1875,21.44395065307617,3440,0.0,
1988-03-04 00:00:00+00:00,0.0,47.8125,47.8125,21.304712295532227,440,0.0,
1988-03-07 00:00:00+00:00,0.0,47.5,47.5,21.16546440124512,600,0.0,
1988-03-08 00:00:00+00:00,0.0,48.125,47.8125,21.44395065307617,600,0.0,
1988-03-09 00:00:00+00:00,0.0,48.125,48.125,21.44395065307617,400,0.0,
1988-03-10 00:00:00+00:00,0.0,49.0625,49.0625,21.8617000579834,1000,0.0,
1988-03-11 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-03-14 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-03-15 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-03-16 00:00:00+00:00,0.0,50.0,49.6875,22.27944564819336,4680,0.0,
1988-03-17 00:00:00+00:00,50.0,50.0,50.0,22.27944564819336,0,0.0,
1988-03-18 00:00:00+00:00,0.0,50.625,50.625,22.557933807373047,800,0.0,
1988-03-21 00:00:00+00:00,0.0,50.3125,50.0,22.41868782043457,1000,0.0,
1988-03-22 00:00:00+00:00,50.3125,50.3125,50.3125,22.41868782043457,0,0.0,
1988-03-23 00:00:00+00:00,0.0,48.75,47.1875,21.44395065307617,320,0.0,
1988-03-24 00:00:00+00:00,0.0,47.8125,46.875,21.16546440124512,2440,0.0,
1988-03-25 00:00:00+00:00,47.5,47.5,47.5,21.16546440124512,0,0.0,
1988-03-28 00:00:00+00:00,0.0,45.9375,45.9375,20.469236373901367,280,0.0,
1988-03-29 00:00:00+00:00,45.9375,45.9375,45.9375,20.469236373901367,0,0.0,
1988-03-30 00:00:00+00:00,0.0,48.125,48.125,21.44395065307617,1600,0.0,
1988-03-31 00:00:00+00:00,48.125,48.125,48.125,21.44395065307617,0,0.0,
1988-04-04 00:00:00+00:00,48.125,48.125,48.125,21.44395065307617,0,0.0,
1988-04-05 00:00:00+00:00,48.125,48.125,48.125,21.44395065307617,0,0.0,
1988-04-06 00:00:00+00:00,48.125,48.125,48.125,21.44395065307617,0,0.0,
1988-04-07 00:00:00+00:00,48.125,48.125,48.125,21.44395065307617,0,0.0,
1988-04-08 00:00:00+00:00,0.0,51.25,49.6875,22.836423873901367,1880,0.0,
1988-04-11 00:00:00+00:00,51.25,51.25,51.25,22.836423873901367,0,0.0,
1988-04-12 00:00:00+00:00,51.25,51.25,51.25,22.836423873901367,0,0.0,
1988-04-13 00:00:00+00:00,0.0,49.375,48.4375,21.583208084106445,6400,0.0,
1988-04-14 00:00:00+00:00,0.0,47.8125,47.8125,21.304712295532227,3400,0.0,
1988-04-15 00:00:00+00:00,0.0,49.0625,49.0625,21.8617000579834,200,0.0,
1988-04-18 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-04-19 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-04-20 00:00:00+00:00,0.0,48.75,48.75,21.72245216369629,200,0.0,
1988-04-21 00:00:00+00:00,0.0,49.0625,49.0625,21.8617000579834,200,0.0,
1988-04-22 00:00:00+00:00,0.0,49.0625,49.0625,21.8617000579834,200,0.0,
1988-04-25 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-04-26 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-04-27 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-04-28 00:00:00+00:00,49.0625,49.0625,49.0625,21.8617000579834,0,0.0,
1988-04-29 00:00:00+00:00,0.0,50.625,49.375,22.557933807373047,2000,0.0,
1988-05-02 00:00:00+00:00,50.625,50.625,50.625,22.557933807373047,0,0.0,
1988-05-03 00:00:00+00:00,50.625,50.625,50.625,22.557933807373047,0,0.0,
1988-05-04 00:00:00+00:00,0.0,50.9375,50.0,22.27944564819336,880,0.0,
1988-05-05 00:00:00+00:00,0.0,50.625,50.0,22.557933807373047,1040,0.0,
1988-05-06 00:00:00+00:00,50.625,50.625,50.625,22.557933807373047,0,0.0,
1988-05-09 00:00:00+00:00,50.625,50.625,50.625,22.557933807373047,0,0.0,
1988-05-10 00:00:00+00:00,0.0,50.0,50.0,22.27944564819336,600,0.0,
1988-05-11 00:00:00+00:00,0.0,49.0625,48.4375,21.8617000579834,1600,0.0,
1988-05-12 00:00:00+00:00,0.0,49.375,49.375,22.00094985961914,200,0.0,
1988-05-13 00:00:00+00:00,0.0,49.375,49.375,22.21238899230957,40,0.47,
1988-05-16 00:00:00+00:00,49.375,49.375,49.375,22.21238899230957,0,0.0,
1988-05-17 00:00:00+00:00,49.375,49.375,49.375,22.21238899230957,0,0.0,
1988-05-18 00:00:00+00:00,0.0,48.75,48.75,21.93121337890625,40,0.0,
1988-05-19 00:00:00+00:00,0.0,47.8125,47.8125,21.50945854187012,200,0.0,
1988-05-20 00:00:00+00:00,0.0,48.75,48.75,21.93121337890625,400,0.0,
1988-05-23 00:00:00+00:00,48.75,48.75,48.75,21.93121337890625,0,0.0,
1988-05-24 00:00:00+00:00,48.75,48.75,48.75,21.93121337890625,0,0.0,
1988-05-25 00:00:00+00:00,48.75,48.75,48.75,21.93121337890625,0,0.0,
1988-05-26 00:00:00+00:00,48.75,48.75,48.75,21.93121337890625,0,0.0,
1988-05-27 00:00:00+00:00,0.0,49.375,49.375,22.21238899230957,1000,0.0,
1988-05-31 00:00:00+00:00,49.375,49.375,49.375,22.21238899230957,0,0.0,
1988-06-01 00:00:00+00:00,49.375,49.375,49.375,22.21238899230957,0,0.0,
1988-06-02 00:00:00+00:00,49.375,49.375,49.375,22.21238899230957,0,0.0,
1988-06-03 00:00:00+00:00,0.0,50.625,49.6875,22.77472496032715,4000,0.0,
1988-06-06 00:00:00+00:00,0.0,50.0,50.0,22.493560791015625,280,0.0,
1988-06-07 00:00:00+00:00,0.0,51.5625,51.5625,23.196481704711918,3760,0.0,
1988-06-08 00:00:00+00:00,51.5625,51.5625,51.5625,23.196481704711918,0,0.0,
1988-06-09 00:00:00+00:00,51.5625,51.5625,51.5625,23.196481704711918,0,0.0,
1988-06-10 00:00:00+00:00,51.5625,51.5625,51.5625,23.196481704711918,0,0.0,
1988-06-13 00:00:00+00:00,51.5625,51.5625,51.5625,23.196481704711918,0,0.0,
1988-06-14 00:00:00+00:00,0.0,52.1875,52.1875,23.477649688720703,160,0.0,
1988-06-15 00:00:00+00:00,52.1875,52.1875,52.1875,23.477649688720703,0,0.0,
1988-06-16 00:00:00+00:00,0.0,51.875,50.625,22.77472496032715,3480,0.0,
