date,GLW_Open,GLW_High,GLW_Low,GLW_Close,GLW_Volume,GLW_Dividends,GLW_Stock Splits
1981-12-31 00:00:00+00:00,2.1588540077209477,2.166666984558105,2.151041984558105,0.7938308715820312,674400,0.0,
1982-01-04 00:00:00+00:00,2.171875,2.1875,2.151041984558105,0.7957438826560974,914400,0.0,
1982-01-05 00:00:00+00:00,2.151041984558105,2.1614580154418945,2.140625,0.7900054454803467,876000,0.0,
1982-01-06 00:00:00+00:00,2.125,2.140625,2.104166984558105,0.7747026085853577,770400,0.0,
1982-01-07 00:00:00+00:00,2.0625,2.09375,2.026041984558105,0.7460098266601562,1250400,0.0,
1982-01-08 00:00:00+00:00,2.0833330154418945,2.125,2.0364580154418945,0.772789716720581,902400,0.0,
1982-01-11 00:00:00+00:00,2.09375,2.125,2.057291984558105,0.7574868202209473,835200,0.0,
1982-01-12 00:00:00+00:00,2.0364580154418945,2.057291984558105,2.010416984558105,0.7555739879608154,506400,0.0,
1982-01-13 00:00:00+00:00,2.0364580154418945,2.0520830154418945,2.0208330154418945,0.7440968155860901,1408800,0.0,
1982-01-14 00:00:00+00:00,1.9947919845581052,2.026041984558105,1.9583330154418943,0.7249680757522583,830400,0.0,
1982-01-15 00:00:00+00:00,1.9895830154418943,2.0,1.9739580154418943,0.73453289270401,936000,0.0,
1982-01-18 00:00:00+00:00,2.0052080154418945,2.0208330154418945,1.9895830154418943,0.7421841621398926,688800,0.0,
1982-01-19 00:00:00+00:00,2.0208330154418945,2.041666984558105,1.9947919845581052,0.7326198816299438,1039200,0.0,
1982-01-20 00:00:00+00:00,1.96875,1.984375,1.953125,0.7249680757522583,607200,0.0,
1982-01-21 00:00:00+00:00,1.9739580154418943,1.984375,1.9635419845581052,0.7249680757522583,904800,0.0,
1982-01-22 00:00:00+00:00,1.9739580154418943,1.984375,1.9635419845581052,0.7287942171096802,1020000,0.0,
1982-01-25 00:00:00+00:00,1.9739580154418943,1.9791669845581052,1.9635419845581052,0.7268818020820618,1658400,0.0,
1982-01-26 00:00:00+00:00,1.9895830154418943,1.9947919845581052,1.9791669845581052,0.7326198816299438,612000,0.0,
1982-01-27 00:00:00+00:00,1.9895830154418943,1.9895830154418943,1.984375,0.7287942171096802,100800,0.0,
1982-01-28 00:00:00+00:00,1.9739580154418943,1.984375,1.9635419845581052,0.7287942171096802,1795200,0.0,
1982-01-29 00:00:00+00:00,1.9895830154418943,1.9947919845581052,1.9791669845581052,0.7268818020820618,772800,0.0,
1982-02-01 00:00:00+00:00,1.9739580154418943,1.9791669845581052,1.9635419845581052,0.7211428880691528,139200,0.0,
1982-02-02 00:00:00+00:00,1.953125,1.9635419845581052,1.9375,0.7134914398193359,492000,0.0,
1982-02-03 00:00:00+00:00,1.921875,1.9427080154418943,1.8958330154418943,0.6962757110595703,326400,0.0,
1982-02-04 00:00:00+00:00,1.8697919845581052,1.8802080154418943,1.859375,0.688624382019043,1740000,0.0,
1982-02-05 00:00:00+00:00,1.875,1.8854169845581052,1.8645830154418943,0.6867114305496216,1348800,0.0,
1982-02-08 00:00:00+00:00,1.859375,1.8645830154418943,1.8489580154418943,0.6790600419044495,501600,0.0,
1982-02-09 00:00:00+00:00,1.84375,1.8489580154418943,1.8333330154418943,0.6771473288536072,1368000,0.0,
1982-02-10 00:00:00+00:00,1.8541669845581052,1.8697919845581052,1.8385419845581052,0.6867114305496216,840000,0.0,
1982-02-11 00:00:00+00:00,1.8697919845581052,1.8802080154418943,1.859375,0.688624382019043,1915200,0.0,
1982-02-12 00:00:00+00:00,1.8802080154418943,1.8802080154418943,1.875,0.688624382019043,777600,0.0,
1982-02-16 00:00:00+00:00,1.8697919845581052,1.875,1.8645830154418943,0.6847988367080688,847200,0.0,
1982-02-17 00:00:00+00:00,1.8645830154418943,1.8697919845581052,1.859375,0.6847988367080688,734400,0.0,
1982-02-18 00:00:00+00:00,1.8645830154418943,1.8697919845581052,1.859375,0.6847988367080688,794400,0.0,
1982-02-19 00:00:00+00:00,1.859375,1.8645830154418943,1.8541669845581052,0.6828857064247131,799200,0.0,
1982-02-22 00:00:00+00:00,1.8697919845581052,1.875,1.859375,0.6847988367080688,1250400,0.0,
1982-02-23 00:00:00+00:00,1.859375,1.8645830154418943,1.8541669845581052,0.6809731721878052,856800,0.0,
1982-02-24 00:00:00+00:00,1.8645830154418943,1.8645830154418943,1.859375,0.6847988367080688,496800,0.0,
1982-02-25 00:00:00+00:00,1.8697919845581052,1.875,1.859375,0.6867114305496216,2095200,0.0,
1982-02-26 00:00:00+00:00,1.8697919845581052,1.875,1.859375,0.6867114305496216,1886400,0.0,
1982-03-01 00:00:00+00:00,1.859375,1.8645830154418943,1.8489580154418943,0.6847988367080688,993600,0.0,
1982-03-02 00:00:00+00:00,1.84375,1.859375,1.828125,0.671408474445343,1080000,0.0,
1982-03-03 00:00:00+00:00,1.796875,1.8229169845581052,1.7708330154418943,0.6541934013366699,1807200,0.0,
1982-03-04 00:00:00+00:00,1.7447919845581057,1.7604169845581057,1.7291669845581057,0.6408032774925232,753600,0.0,
1982-03-05 00:00:00+00:00,1.7552080154418943,1.7916669845581057,1.71875,0.6580192446708679,2664000,0.0,
1982-03-08 00:00:00+00:00,1.7760419845581057,1.7916669845581057,1.7604169845581057,0.6573209166526794,499200,0.024167,
1982-03-09 00:00:00+00:00,1.7604169845581057,1.78125,1.7395830154418943,0.659260094165802,3837600,0.0,
